,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Knights,2014
1,Conversion-Made,Ben Hunt,,,48-6,Broncos,79:46,Broncos vs Knights,2014
2,Try,Jack Reed,,,46-6,Broncos,78:15,Broncos vs Knights,2014
3,Linebreak,Ben Barba,,,,Broncos,78:05,Broncos vs Knights,2014
4,Conversion-Made,Ben Hunt,,,42-6,Broncos,77:48,Broncos vs Knights,2014
5,Try,Corey Oates,,,40-6,Broncos,76:44,Broncos vs Knights,2014
6,Linebreak,Corey Oates,,,,Broncos,76:41,Broncos vs Knights,2014
7,Interchange - Sin Bin Return,Chanel Mata'utia,,,,Knights,75:23,Broncos vs Knights,2014
8,Kick Bomb,Michael Dobson,,,,Knights,73:40,Broncos vs Knights,2014
9,Conversion-Made,Corey Parker,,,36-6,Broncos,70:57,Broncos vs Knights,2014
10,Try,Ben Barba,,,34-6,Broncos,70:16,Broncos vs Knights,2014
11,Penalty - Marker Not Square,Beau Scott,,,,Knights,69:20,Broncos vs Knights,2014
12,Conversion-Made,Corey Parker,,,30-6,Broncos,66:19,Broncos vs Knights,2014
13,Try,Ben Barba,,,28-6,Broncos,64:46,Broncos vs Knights,2014
14,Kick Bomb,Michael Dobson,,,,Knights,63:14,Broncos vs Knights,2014
15,Conversion-Missed,Corey Parker,,,,Broncos,61:09,Broncos vs Knights,2014
16,Try,Ben Barba,,,24-6,Broncos,59:38,Broncos vs Knights,2014
17,Linebreak,Ben Barba,,,,Broncos,59:36,Broncos vs Knights,2014
18,Conversion-Made,Corey Parker,,,20-6,Broncos,58:22,Broncos vs Knights,2014
19,Try,Lachlan Maranta,,,18-6,Broncos,56:41,Broncos vs Knights,2014
20,Linebreak,Lachlan Maranta,,,,Broncos,56:41,Broncos vs Knights,2014
21,Penalty - 2nd Effort,Joseph Leilua,,,,Knights,55:50,Broncos vs Knights,2014
22,Linebreak,Lachlan Maranta,,,,Broncos,55:35,Broncos vs Knights,2014
23,Penalty - Early Tackle,Corey Parker,,,,Broncos,53:55,Broncos vs Knights,2014
24,Kick Bomb,Tyrone Roberts,,,,Knights,47:51,Broncos vs Knights,2014
25,Penalties - Other,Beau Scott,,,,Knights,45:38,Broncos vs Knights,2014
26,Kick Bomb,Tyrone Roberts,,,,Knights,45:27,Broncos vs Knights,2014
27,Conversion-Made,Kurt Gidley,,,14-6,Knights,42:29,Broncos vs Knights,2014
28,Try,Korbin Sims,,,14-4,Knights,41:17,Broncos vs Knights,2014
29,Linebreak,Korbin Sims,,,,Knights,41:17,Broncos vs Knights,2014
30,Penalty - Hand in the Ruck,Ben Hannant,,,,Broncos,41:08,Broncos vs Knights,2014
31,Penalty - Dangerous Tackle,Josh McGuire,,,,Broncos,40:32,Broncos vs Knights,2014
32,Conversion-Missed,Ben Hunt,,,,Broncos,39:54,Broncos vs Knights,2014
33,Try,Jack Reed,,,14-0,Broncos,38:48,Broncos vs Knights,2014
34,Kick Bomb,Ben Hunt,,,,Broncos,37:11,Broncos vs Knights,2014
35,Conversion-Missed,Ben Hunt,,,,Broncos,36:02,Broncos vs Knights,2014
36,Try,Matt Gillett,,,10-0,Broncos,34:28,Broncos vs Knights,2014
37,Linebreak,Matt Gillett,,,,Broncos,34:28,Broncos vs Knights,2014
38,Penalty - Dangerous Tackle,Lachlan Maranta,,,,Broncos,32:25,Broncos vs Knights,2014
39,Line Dropout,Tyrone Roberts,,,,Knights,29:52,Broncos vs Knights,2014
40,Interchange - Sin Bin Return,Ben Hannant,,,,Broncos,27:31,Broncos vs Knights,2014
41,Kick Bomb,Tyrone Roberts,,,,Knights,24:39,Broncos vs Knights,2014
42,Kick Bomb,Ben Hunt,,,,Broncos,23:37,Broncos vs Knights,2014
43,Interchange - Sin Bin Return,Tyrone Roberts,,,,Knights,22:22,Broncos vs Knights,2014
44,Conversion-Made,Corey Parker,,,6-0,Broncos,20:25,Broncos vs Knights,2014
45,Try,Daniel Vidot,,,4-0,Broncos,19:24,Broncos vs Knights,2014
46,Linebreak,Daniel Vidot,,,,Broncos,19:24,Broncos vs Knights,2014
47,Penalty - Escorts,Joseph Leilua,,,,Knights,18:32,Broncos vs Knights,2014
48,Line Dropout,Tyrone Roberts,,,,Knights,17:33,Broncos vs Knights,2014
49,Interchange - Sin Bin Return,Matt Gillett,,,,Broncos,14:55,Broncos vs Knights,2014
50,Interchange - Sin Bin Return,Beau Scott,,,,Knights,12:48,Broncos vs Knights,2014
51,Penalty - Dangerous Tackle,Sam Thaiday,,,,Broncos,12:00,Broncos vs Knights,2014
52,Line Dropout,Tyrone Roberts,,,,Knights,10:56,Broncos vs Knights,2014
53,Penalty - Offside inside 10m,Adam Cuthbertson,,,,Knights,08:58,Broncos vs Knights,2014
54,Penalty - 2nd Effort,Andrew McCullough,,,,Broncos,04:44,Broncos vs Knights,2014
55,Penalty - Slow Peel,Beau Scott,,,,Knights,03:41,Broncos vs Knights,2014
56,Kick Bomb,Ben Hunt,,,,Broncos,00:42,Broncos vs Knights,2014
57,KICK OFF,,,,,,00:00,Broncos vs Knights,2014
