,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Titans,2018
1,Interchange,,                   Jamie Buhrer,                   Danny Levi,,Knights,77:57,Knights vs Titans,2018
2,Penalties - Other,Keegan Hipgrave,,,,Titans,77:55,Knights vs Titans,2018
3,Error,Phillip Sami,,,,Titans,76:49,Knights vs Titans,2018
4,Penalty - Flop,Mitchell Pearce,,,,Knights,76:24,Knights vs Titans,2018
5,Error,Shaun Kenny-Dowall,,,,Knights,76:07,Knights vs Titans,2018
6,Error,Mitch Rein,,,,Titans,75:41,Knights vs Titans,2018
7,Penalty - Late Tackle,Aidan Guerra,,,,Knights,75:03,Knights vs Titans,2018
8,Error,Shaun Kenny-Dowall,,,,Knights,74:50,Knights vs Titans,2018
9,Line Dropout,Mitchell Pearce,,,,Knights,74:12,Knights vs Titans,2018
10,Interchange,,                   Danny Levi,                   Herman Ese'ese,,Knights,74:05,Knights vs Titans,2018
11,Kick Bomb,Ashley Taylor,,,,Titans,73:48,Knights vs Titans,2018
12,Error,Lachlan Fitzgibbon,,,,Knights,73:03,Knights vs Titans,2018
13,Interchange,,                   Jack Stockwell,                   Kevin Proctor,,Titans,73:00,Knights vs Titans,2018
14,Conversion-Made,Ken Sio,,,30-24,Knights,72:53,Knights vs Titans,2018
15,Try,Shaun Kenny-Dowall,,,28-24,Knights,71:24,Knights vs Titans,2018
16,Linebreak,Shaun Kenny-Dowall,,,,Knights,71:24,Knights vs Titans,2018
17,Kick Bomb,Ashley Taylor,,,,Titans,70:27,Knights vs Titans,2018
18,Interchange,,                   Jai Arrow,                   Leilani Latu,,Titans,70:19,Knights vs Titans,2018
19,Kick Bomb,Mitchell Pearce,,,,Knights,69:39,Knights vs Titans,2018
20,Penalty Shot-Made,Ken Sio,,,24-24,Knights,68:12,Knights vs Titans,2018
21,Penalty - 2nd Effort,Jack Stockwell,,,,Titans,66:42,Knights vs Titans,2018
22,Interchange,,                   Josh King,                   Jamie Buhrer,,Knights,66:00,Knights vs Titans,2018
23,Penalty - Verbal Dissent,Jarrod Wallace,,,,Titans,65:28,Knights vs Titans,2018
24,Error,Jarrod Wallace,,,,Titans,65:23,Knights vs Titans,2018
25,Error,Keegan Hipgrave,,,,Titans,63:33,Knights vs Titans,2018
26,Error,Ashley Taylor,,,,Titans,63:28,Knights vs Titans,2018
27,Error,Mitchell Pearce,,,,Knights,62:05,Knights vs Titans,2018
28,Interchange,,                   Kevin Proctor,                   Ryan James,,Titans,60:44,Knights vs Titans,2018
29,Conversion-Made,Ken Sio,,,22-24,Knights,60:38,Knights vs Titans,2018
30,Interchange,,                   Herman Ese'ese,                   Aidan Guerra,,Knights,59:25,Knights vs Titans,2018
31,Video Referee,Try,,,,Knights,59:18,Knights vs Titans,2018
32,Try,Mitchell Barnett,,,20-24,Knights,59:01,Knights vs Titans,2018
33,Linebreak,Mitchell Barnett,,,,Knights,59:01,Knights vs Titans,2018
34,Conversion-Made,Ken Sio,,,16-24,Knights,56:38,Knights vs Titans,2018
35,Try,Lachlan Fitzgibbon,,,14-24,Knights,55:12,Knights vs Titans,2018
36,Linebreak,Lachlan Fitzgibbon,,,,Knights,55:12,Knights vs Titans,2018
37,Penalty - Offside inside 10m,Kevin Proctor,,,,Titans,53:54,Knights vs Titans,2018
38,Penalty - Flop,Kevin Proctor,,,,Titans,53:42,Knights vs Titans,2018
39,Error,Mitchell Barnett,,,,Knights,52:29,Knights vs Titans,2018
40,Error,Keegan Hipgrave,,,,Titans,51:45,Knights vs Titans,2018
41,Error,Konrad Hurrell,,,,Titans,50:41,Knights vs Titans,2018
42,Kick Bomb,Alexander Brimson,,,,Titans,50:36,Knights vs Titans,2018
43,Interchange,,                   Ryan James,                   Jarrod Wallace,,Titans,50:00,Knights vs Titans,2018
44,Interchange,,                   Moeaki Fotuaika,                   Jack Stockwell,,Titans,49:47,Knights vs Titans,2018
45,Interchange,,                   Chris Heighington,                   Daniel Saifiti,,Knights,47:24,Knights vs Titans,2018
46,Conversion-Made,Michael Gordon,,,10-24,Titans,47:24,Knights vs Titans,2018
47,Try,Anthony Don,,,10-22,Titans,45:55,Knights vs Titans,2018
48,Linebreak,Ashley Taylor,,,,Titans,45:50,Knights vs Titans,2018
49,Conversion-Made,Michael Gordon,,,10-18,Titans,44:48,Knights vs Titans,2018
50,Try,Phillip Sami,,,10-16,Titans,43:20,Knights vs Titans,2018
51,Linebreak,Phillip Sami,,,,Titans,43:19,Knights vs Titans,2018
52,Linebreak,Mitch Rein,,,,Titans,42:39,Knights vs Titans,2018
53,Penalty - Dangerous Tackle,Cory Denniss,,,,Knights,41:54,Knights vs Titans,2018
54,Kick Bomb,Mitchell Pearce,,,,Knights,41:50,Knights vs Titans,2018
55,Error,Nathan Ross,,,,Knights,40:00,Knights vs Titans,2018
56,Conversion-Made,Ken Sio,,,10-12,Knights,39:26,Knights vs Titans,2018
57,Try,Nick Meaney,,,8-12,Knights,37:58,Knights vs Titans,2018
58,Penalty - Slow Peel,Moeaki Fotuaika,,,,Titans,36:57,Knights vs Titans,2018
59,Error,Nathan Peats,,,,Titans,36:03,Knights vs Titans,2018
60,Penalties - Other,Ken Sio,,,,Knights,34:31,Knights vs Titans,2018
61,Penalty Shot-Made,Michael Gordon,,,4-12,Titans,33:50,Knights vs Titans,2018
62,Penalty - Crowding,Chris Heighington,,,,Knights,32:23,Knights vs Titans,2018
