,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
41,33:51,Linebreak,Semi Radradra,Eels,,,,Bulldogs vs Eels,2015
42,33:21,Penalty - Holding Down,Frank Pritchard,Bulldogs,,,,Bulldogs vs Eels,2015
43,32:44,Line Dropout,Trent Hodkinson,Bulldogs,,,,Bulldogs vs Eels,2015
44,31:02,Interchange - Sin Bin Return,Brett Morris,Bulldogs,,,,Bulldogs vs Eels,2015
45,24:49,Line Dropout,Trent Hodkinson,Bulldogs,,,,Bulldogs vs Eels,2015
46,21:39,Conversion-Missed,Trent Hodkinson,Bulldogs,,,,Bulldogs vs Eels,2015
47,20:06,Try,Brett Morris,Bulldogs,,,8-0,Bulldogs vs Eels,2015
48,20:04,Linebreak,Brett Morris,Bulldogs,,,,Bulldogs vs Eels,2015
49,19:16,40/20 Kick,Moses Mbye,Bulldogs,,,,Bulldogs vs Eels,2015
50,15:23,Penalties - Other,Sam Perrett,Bulldogs,,,,Bulldogs vs Eels,2015
51,12:31,Conversion-Missed,Trent Hodkinson,Bulldogs,,,,Bulldogs vs Eels,2015
52,11:01,Try,Curtis Rona,Bulldogs,,,4-0,Bulldogs vs Eels,2015
53,11:00,Linebreak,Curtis Rona,Bulldogs,,,,Bulldogs vs Eels,2015
54,08:04,Line Dropout,Chris Sandow,Eels,,,,Bulldogs vs Eels,2015
55,06:07,Penalty - Marker Not Square,Darcy Lussick,Eels,,,,Bulldogs vs Eels,2015
56,05:12,Penalty - Ball Strip,Manu Ma'u,Eels,,,,Bulldogs vs Eels,2015
57,04:41,Penalty - Ball Strip,Anthony Watmough,Eels,,,,Bulldogs vs Eels,2015
58,03:09,Interchange - Sin Bin Return,Nathan Peats,Eels,,,,Bulldogs vs Eels,2015
59,01:03,Penalty - Slow Peel,Anthony Watmough,Eels,,,,Bulldogs vs Eels,2015
60,00:00,KICK OFF,,,,,,Bulldogs vs Eels,2015
