,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,90:00,Wests Tigers vs Bulldogs,2015
1,Drop Goal-Made,Moses Mbye,,,24-25,Bulldogs,83:36,Wests Tigers vs Bulldogs,2015
2,Drop Goal-Missed,Luke Brooks,,,,Wests Tigers,82:36,Wests Tigers vs Bulldogs,2015
3,Drop Goal-Missed,Trent Hodkinson,,,,Bulldogs,81:41,Wests Tigers vs Bulldogs,2015
4,Linebreak,Josh Morris,,,,Bulldogs,81:06,Wests Tigers vs Bulldogs,2015
5,Conversion-Made,Trent Hodkinson,,,24-24,Bulldogs,76:05,Wests Tigers vs Bulldogs,2015
6,Try,Josh Morris,,,24-22,Bulldogs,74:25,Wests Tigers vs Bulldogs,2015
7,Linebreak,Josh Morris,,,,Bulldogs,74:21,Wests Tigers vs Bulldogs,2015
8,Drop Goal-Missed,Luke Brooks,,,,Wests Tigers,73:44,Wests Tigers vs Bulldogs,2015
9,Interchange - Sin Bin Return,Frank Pritchard,,,,Bulldogs,69:46,Wests Tigers vs Bulldogs,2015
10,Penalty - Holding Down,Kyle Lovett,,,,Wests Tigers,69:23,Wests Tigers vs Bulldogs,2015
11,Linebreak,Moses Mbye,,,,Bulldogs,69:17,Wests Tigers vs Bulldogs,2015
12,Conversion-Made,Trent Hodkinson,,,24-18,Bulldogs,67:55,Wests Tigers vs Bulldogs,2015
13,Try,Curtis Rona,,,24-16,Bulldogs,66:42,Wests Tigers vs Bulldogs,2015
14,Linebreak,Curtis Rona,,,,Bulldogs,66:41,Wests Tigers vs Bulldogs,2015
15,Penalty - Hand in the Ruck,Ava Seumanufagai,,,,Wests Tigers,66:21,Wests Tigers vs Bulldogs,2015
16,Kick Bomb,Moses Mbye,,,,Bulldogs,65:07,Wests Tigers vs Bulldogs,2015
17,Penalty - Slow Peel,Sam Kasiano,,,,Bulldogs,62:49,Wests Tigers vs Bulldogs,2015
18,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,62:30,Wests Tigers vs Bulldogs,2015
19,Kick Bomb,Moses Mbye,,,,Bulldogs,62:26,Wests Tigers vs Bulldogs,2015
20,Tigers Interchange - Sin Bin Return,Lamar Liolevave,,,,Wests,61:04,Wests Tigers vs Bulldogs,2015
21,Conversion-Made,Trent Hodkinson,,,24-12,Bulldogs,58:52,Wests Tigers vs Bulldogs,2015
22,Try,Michael Lichaa,,,24-10,Bulldogs,58:04,Wests Tigers vs Bulldogs,2015
23,Linebreak,Michael Lichaa,,,,Bulldogs,58:03,Wests Tigers vs Bulldogs,2015
24,Conversion-Made,Mitchell Moses,,,24-6,Wests Tigers,56:52,Wests Tigers vs Bulldogs,2015
25,Try,James Tedesco,,,22-6,Wests Tigers,55:23,Wests Tigers vs Bulldogs,2015
26,Kick Bomb,Trent Hodkinson,,,,Bulldogs,52:54,Wests Tigers vs Bulldogs,2015
27,Penalty - Dangerous Tackle,David Klemmer,,,,Bulldogs,50:26,Wests Tigers vs Bulldogs,2015
28,Conversion-Made,Mitchell Moses,,,18-6,Wests Tigers,49:51,Wests Tigers vs Bulldogs,2015
29,Try,James Tedesco,,,16-6,Wests Tigers,48:13,Wests Tigers vs Bulldogs,2015
30,Linebreak,Luke Brooks,,,,Wests Tigers,48:07,Wests Tigers vs Bulldogs,2015
31,Conversion-Made,Mitchell Moses,,,12-6,Wests Tigers,47:02,Wests Tigers vs Bulldogs,2015
32,Try,Luke Brooks,,,10-6,Wests Tigers,45:30,Wests Tigers vs Bulldogs,2015
33,On Report,Chris Lawrence,,,,Wests Tigers,44:17,Wests Tigers vs Bulldogs,2015
34,Penalty - Dangerous Tackle,Chris Lawrence,,,,Wests Tigers,44:07,Wests Tigers vs Bulldogs,2015
35,Kick Bomb,Luke Brooks,,,,Wests Tigers,44:03,Wests Tigers vs Bulldogs,2015
36,Penalty - Hand in the Ruck,Aiden Tolman,,,,Bulldogs,42:45,Wests Tigers vs Bulldogs,2015
37,Line Dropout,Trent Hodkinson,,,,Bulldogs,38:34,Wests Tigers vs Bulldogs,2015
38,Penalty - Leg Pull,Trent Hodkinson,,,,Bulldogs,36:50,Wests Tigers vs Bulldogs,2015
39,Penalty - Hand in the Ruck,Aiden Tolman,,,,Bulldogs,34:11,Wests Tigers vs Bulldogs,2015
40,Penalty - Dangerous Tackle,Luke Brooks,,,,Wests Tigers,32:17,Wests Tigers vs Bulldogs,2015
41,Kick Bomb,Mitchell Moses,,,,Wests Tigers,32:12,Wests Tigers vs Bulldogs,2015
42,Kick Bomb,Moses Mbye,,,,Bulldogs,31:25,Wests Tigers vs Bulldogs,2015
43,Penalty - Slow Peel,Trent Hodkinson,,,,Bulldogs,27:29,Wests Tigers vs Bulldogs,2015
44,Kick Bomb,Trent Hodkinson,,,,Bulldogs,25:02,Wests Tigers vs Bulldogs,2015
45,Penalty - Obstruction,Tim Simona,,,,Wests Tigers,23:54,Wests Tigers vs Bulldogs,2015
46,Penalty - Dangerous Tackle,Tony Williams,,,,Bulldogs,22:48,Wests Tigers vs Bulldogs,2015
47,Penalty - Working on the Ground,Michael Lichaa,,,,Bulldogs,22:00,Wests Tigers vs Bulldogs,2015
48,Penalty - Ball Strip,Mitchell Moses,,,,Wests Tigers,19:57,Wests Tigers vs Bulldogs,2015
49,Penalty - Holding Down,Keith Galloway,,,,Wests Tigers,19:08,Wests Tigers vs Bulldogs,2015
50,Tigers Interchange - Sin Bin Return,James Tedesco,,,,Wests,18:43,Wests Tigers vs Bulldogs,2015
51,Interchange - Sin Bin Return,Trent Hodkinson,,,,Bulldogs,17:38,Wests Tigers vs Bulldogs,2015
52,Penalty - Hand in the Ruck,Kyle Lovett,,,,Wests Tigers,17:04,Wests Tigers vs Bulldogs,2015
53,Conversion-Made,Trent Hodkinson,,,6-6,Bulldogs,16:23,Wests Tigers vs Bulldogs,2015
54,Video Referee,Try,,,,Bulldogs,15:08,Wests Tigers vs Bulldogs,2015
55,Try,Curtis Rona,,,6-4,Bulldogs,15:08,Wests Tigers vs Bulldogs,2015
56,Linebreak,Curtis Rona,,,,Bulldogs,15:08,Wests Tigers vs Bulldogs,2015
57,Penalty - Offside inside 10m,Robbie Farah,,,,Wests Tigers,14:22,Wests Tigers vs Bulldogs,2015
58,Interchange - Sin Bin Return,Josh Morris,,,,Bulldogs,13:08,Wests Tigers vs Bulldogs,2015
59,Line Dropout,Tim Simona,,,,Wests Tigers,12:25,Wests Tigers vs Bulldogs,2015
60,Kick Bomb,Trent Hodkinson,,,,Bulldogs,08:23,Wests Tigers vs Bulldogs,2015
61,Tigers Interchange - Sin Bin Return,James Tedesco,,,,Wests,07:10,Wests Tigers vs Bulldogs,2015
62,Kick Bomb,Luke Brooks,,,,Wests Tigers,07:06,Wests Tigers vs Bulldogs,2015
63,Conversion-Made,Mitchell Moses,,,6-0,Wests Tigers,06:00,Wests Tigers vs Bulldogs,2015
64,Try,Kyle Lovett,,,4-0,Wests Tigers,04:33,Wests Tigers vs Bulldogs,2015
65,Linebreak,Kyle Lovett,,,,Wests Tigers,04:32,Wests Tigers vs Bulldogs,2015
66,Line Dropout,Trent Hodkinson,,,,Bulldogs,03:57,Wests Tigers vs Bulldogs,2015
67,KICK OFF,,,,,,00:00,Wests Tigers vs Bulldogs,2015
