,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Storm vs Sharks,2018
1,Kick Bomb,Valentine Holmes,,,,Sharks,80:00,Storm vs Sharks,2018
2,Kick Bomb,Cameron Munster,,,,Storm,79:30,Storm vs Sharks,2018
3,Penalty - Dangerous Tackle,Chad Townsend,,,,Sharks,78:08,Storm vs Sharks,2018
4,Error,Josh Dugan,,,,Sharks,78:05,Storm vs Sharks,2018
5,Interchange,,,,,Storm,77:29,Storm vs Sharks,2018
6,Kick Bomb,Cameron Munster,,,,Storm,77:10,Storm vs Sharks,2018
7,Kick Bomb,Cameron Munster,,,,Storm,73:42,Storm vs Sharks,2018
8,Conversion-Missed,Cameron Smith,,,,Storm,72:43,Storm vs Sharks,2018
9,Interchange,,                   Luke Lewis,                   Jayson Bukuya,,Sharks,72:42,Storm vs Sharks,2018
10,Video Referee,Try,,,,Storm,72:42,Storm vs Sharks,2018
11,Try,Suliasi Vunivalu,,,14-17,Storm,72:36,Storm vs Sharks,2018
12,Linebreak,Jesse Bromwich,,,,Storm,72:26,Storm vs Sharks,2018
13,Interchange,,                   Christian Welch,                   Ryan Hoffman,,Storm,69:14,Storm vs Sharks,2018
14,Penalties - Other,Cameron Smith,,,,Storm,69:13,Storm vs Sharks,2018
15,Interchange,,                   James Segeyaro,                   Jayden Brailey,,Sharks,68:56,Storm vs Sharks,2018
16,Conversion-Missed,Valentine Holmes,,,,Sharks,68:56,Storm vs Sharks,2018
17,Try,Josh Dugan,,,10-17,Sharks,67:28,Storm vs Sharks,2018
18,Linebreak,Josh Dugan,,,,Sharks,67:27,Storm vs Sharks,2018
19,Error,Nelson Asofa-Solomona,,,,Storm,67:05,Storm vs Sharks,2018
20,Interchange,,                   Joe Stimson,                   Nelson Asofa-Solomona,,Storm,66:50,Storm vs Sharks,2018
21,Line Dropout,Valentine Holmes,,,,Sharks,66:39,Storm vs Sharks,2018
22,Penalty - 2nd Effort,Aaron Woods,,,,Sharks,64:59,Storm vs Sharks,2018
23,Penalty - Escorts,Ricky Leutele,,,,Sharks,63:40,Storm vs Sharks,2018
24,Kick Bomb,Jahrome Hughes,,,,Storm,63:38,Storm vs Sharks,2018
25,Linebreak,Joe Stimson,,,,Storm,63:19,Storm vs Sharks,2018
26,Penalty - Slow Peel,Andrew Fifita,,,,Sharks,62:16,Storm vs Sharks,2018
27,Error,Scott Sorensen,,,,Sharks,62:07,Storm vs Sharks,2018
28,Error,Billy Slater,,,,Storm,61:14,Storm vs Sharks,2018
29,Interchange,,                   Kenneath Bromwich,                   Dale Finucane,,Storm,60:13,Storm vs Sharks,2018
30,Error,Jesse Ramien,,,,Sharks,60:04,Storm vs Sharks,2018
31,Penalty - Early Tackle,Christian Welch,,,,Storm,58:43,Storm vs Sharks,2018
32,Interchange,,                   Paul Gallen,                   Matt Prior,,Sharks,58:03,Storm vs Sharks,2018
33,Error,Curtis Scott,,,,Storm,57:58,Storm vs Sharks,2018
34,Error,Aaron Woods,,,,Sharks,56:23,Storm vs Sharks,2018
35,Error,Will Chambers,,,,Storm,56:23,Storm vs Sharks,2018
36,Interchange,,                   Tim Glasby,                   Jesse Bromwich,,Storm,56:12,Storm vs Sharks,2018
37,Interchange,,                   Jayson Bukuya,                   Andrew Fifita,,Sharks,55:38,Storm vs Sharks,2018
38,Penalty - Hand in the Ruck,Luke Lewis,,,,Sharks,54:17,Storm vs Sharks,2018
39,Error,Matt Moylan,,,,Sharks,53:43,Storm vs Sharks,2018
40,Penalty - Offside inside 10m,Jesse Ramien,,,,Sharks,51:35,Storm vs Sharks,2018
41,Error,Josh Dugan,,,,Sharks,51:24,Storm vs Sharks,2018
42,Penalty - Obstruction,Paul Gallen,,,,Sharks,49:58,Storm vs Sharks,2018
43,Interchange,,                   Nelson Asofa-Solomona,                   Christian Welch,,Storm,48:53,Storm vs Sharks,2018
44,Error,Joe Stimson,,,,Storm,48:44,Storm vs Sharks,2018
45,Conversion-Made,Cameron Smith,,,10-13,Storm,45:49,Storm vs Sharks,2018
46,Try,Billy Slater,,,8-13,Storm,44:19,Storm vs Sharks,2018
47,Error,Aaron Woods,,,,Sharks,42:27,Storm vs Sharks,2018
48,Kick Bomb,Cameron Munster,,,,Storm,41:47,Storm vs Sharks,2018
49,Interchange,,                   Wade Graham,                   Scott Sorensen,,Sharks,38:17,Storm vs Sharks,2018
50,Drop Goal-Made,Chad Townsend,,,4-13,Sharks,38:03,Storm vs Sharks,2018
51,Conversion-Made,Valentine Holmes,,,4-12,Sharks,36:42,Storm vs Sharks,2018
52,Try,Valentine Holmes,,,4-10,Sharks,35:07,Storm vs Sharks,2018
53,Linebreak,Valentine Holmes,,,,Sharks,35:03,Storm vs Sharks,2018
