,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Ben
                
                  Barba",1.0,Fullback,,87:00,,-,-,-,-,-,-,-,,20.0,,9.0,97.0,70,,21.0,-,-,-,-,3,-,8.0,4.32s,1,11,-,,-,-,15,27.0,1.67,,100%,3.0,-,-,-,1,,1,8,-,-,1,-,-,-,,1,1,-,-,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
1,,"Ricky
                
                  Leutele",14.0,Winger,,87:00,,4,1,-,-,-,-,-,,49.0,,13.0,111.0,-,,29.0,1,-,-,-,5,-,13.0,3.11s,-,-,-,,-,-,3,17.0,0.23,,84.2%,16.0,3,-,-,-,,1,19,-,-,1,-,-,-,,-,-,-,-,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
2,,"Jack
                
                  Bird",3.0,Centre,,87:00,,-,-,-,-,-,-,-,,32.0,,17.0,124.0,11,,30.0,-,-,-,-,2,-,15.0,4.36s,1,1,-,,-,-,4,22.0,0.24,,85.7%,18.0,2,1,-,-,,2,11,-,-,2,-,-,-,,-,-,-,-,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
3,,"Gerard
                
                  Beale",4.0,Centre,,87:00,,-,-,-,-,-,-,-,,34.0,,18.0,181.0,64,,50.0,-,1,1,-,2,-,18.0,3.85s,1,14,-,,-,-,5,24.0,0.28,,60%,3.0,1,1,-,4,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
4,,"Valentine
                
                  Holmes",5.0,Winger,,61:00,,-,-,-,-,-,-,-,,9.0,,6.0,52.0,-,,12.0,-,-,-,-,1,-,6.0,2.81s,1,9,-,,-,-,2,8.0,0.33,,75%,3.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,61:15,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
5,,"James
                
                  Maloney",6.0,Five-Eighth,,87:00,,7,-,3,3,-,100%,1,,35.0,,6.0,80.0,-,,12.0,1,-,-,-,3,-,3.0,3.56s,-,-,-,,-,3,42,53.0,7,,66.7%,14.0,7,-,-,-,,6,186,-,2,1,-,-,-,,-,-,-,3,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
6,,"Chad
                
                  Townsend",7.0,Halfback,,87:00,,-,-,-,-,-,-,-,,65.0,,10.0,77.0,-,,9.0,1,-,-,-,2,-,6.0,3.55s,-,-,-,,-,6,27,43.0,2.7,,92.7%,38.0,-,3,-,-,,8,208,-,4,2,-,-,2,,-,-,-,-,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
7,,"Andrew
                
                  Fifita",8.0,Prop,,56:00,,-,-,-,-,-,-,-,,74.0,,20.0,187.0,25,,50.0,-,-,-,-,6,18,13.0,3.45s,-,-,-,,6,-,-,20.0,-,,100%,26.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,27:58,02:10,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
8,,"Michael
                
                  Ennis",9.0,Hooker,,87:00,,4,1,-,-,-,-,-,,72.0,,8.0,73.0,4,,16.0,1,-,1,-,2,1,4.0,3.41s,6,58,-,,-,10,111,116.0,13.88,,89.1%,49.0,3,3,-,1,,5,124,-,-,2,-,-,-,,1,-,-,3,-,-,-,,87:00,-,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
9,,"Matt
                
                  Prior",16.0,Prop,,35:00,,-,-,-,-,-,-,-,,26.0,,6.0,43.0,12,,11.0,-,-,-,-,-,5,4.0,3.17s,-,-,-,,-,-,2,8.0,0.33,,87.5%,28.0,2,2,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,22:03,13:03,Sharks,16,2016-06-25T07:30:00Z,Sharks vs Warriors,2016
