,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Sharks,2015
1,Interchange - Sin Bin Return,Brett Morris,,,,Bulldogs,78:31,Bulldogs vs Sharks,2015
2,Conversion-Made,Trent Hodkinson,,,16-18,Bulldogs,77:50,Bulldogs vs Sharks,2015
3,Video Referee,Try,,,,Bulldogs,77:33,Bulldogs vs Sharks,2015
4,Try,Michael Lichaa,,,14-18,Bulldogs,77:33,Bulldogs vs Sharks,2015
5,Linebreak,Michael Lichaa,,,,Bulldogs,77:33,Bulldogs vs Sharks,2015
6,Linebreak,Frank Pritchard,,,,Bulldogs,76:58,Bulldogs vs Sharks,2015
7,Penalty Shot-Made,Valentine Holmes,,,10-18,Sharks,73:44,Bulldogs vs Sharks,2015
8,On Report,Josh Reynolds,,,,Bulldogs,72:41,Bulldogs vs Sharks,2015
9,Penalty - Pressure on Kicker,Josh Reynolds,,,,Bulldogs,72:32,Bulldogs vs Sharks,2015
10,Drop Goal-Missed,Valentine Holmes,,,,Sharks,72:32,Bulldogs vs Sharks,2015
11,Penalty - Obstruction,Frank Pritchard,,,,Bulldogs,71:15,Bulldogs vs Sharks,2015
12,Kick Bomb,Jeff Robson,,,,Sharks,68:38,Bulldogs vs Sharks,2015
13,Interchange - Sin Bin Return,Timoteo Lafai,,,,Bulldogs,67:45,Bulldogs vs Sharks,2015
14,Conversion-Made,Trent Hodkinson,,,10-16,Bulldogs,65:28,Bulldogs vs Sharks,2015
15,Try,Frank Pritchard,,,8-16,Bulldogs,64:04,Bulldogs vs Sharks,2015
16,Linebreak,Frank Pritchard,,,,Bulldogs,64:03,Bulldogs vs Sharks,2015
17,Conversion-Missed,Valentine Holmes,,,,Sharks,60:32,Bulldogs vs Sharks,2015
18,Video Referee,Try,,,,Sharks,59:10,Bulldogs vs Sharks,2015
19,Try,Valentine Holmes,,,4-16,Sharks,59:10,Bulldogs vs Sharks,2015
20,Interchange - Sin Bin Return,Ben Barba,,,,Sharks,55:55,Bulldogs vs Sharks,2015
21,Kick Bomb,Josh Reynolds,,,,Bulldogs,55:51,Bulldogs vs Sharks,2015
22,Conversion-Made,Valentine Holmes,,,4-12,Sharks,51:44,Bulldogs vs Sharks,2015
23,Try,Paul Gallen,,,4-10,Sharks,50:23,Bulldogs vs Sharks,2015
24,Linebreak,Paul Gallen,,,,Sharks,50:22,Bulldogs vs Sharks,2015
25,Penalty - Ball Strip,Josh Reynolds,,,,Bulldogs,47:42,Bulldogs vs Sharks,2015
26,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,46:52,Bulldogs vs Sharks,2015
27,Penalty - Hand in the Ruck,Luke Lewis,,,,Sharks,45:58,Bulldogs vs Sharks,2015
28,Penalty - Ball Strip,Josh Jackson,,,,Bulldogs,44:39,Bulldogs vs Sharks,2015
29,Interchange - Sin Bin Return,Josh Jackson,,,,Bulldogs,43:38,Bulldogs vs Sharks,2015
30,Penalty - Obstruction,Sam Kasiano,,,,Bulldogs,41:43,Bulldogs vs Sharks,2015
31,On Report,Paul Gallen,,,,Sharks,41:22,Bulldogs vs Sharks,2015
32,Penalty - Dangerous Tackle,Paul Gallen,,,,Sharks,41:16,Bulldogs vs Sharks,2015
33,Interchange - Sin Bin Return,Luke Lewis,,,,Sharks,40:25,Bulldogs vs Sharks,2015
34,Interchange - Sin Bin Return,Frank Pritchard,,,,Bulldogs,37:48,Bulldogs vs Sharks,2015
35,Penalty - Working on the Ground,Trent Hodkinson,,,,Bulldogs,36:17,Bulldogs vs Sharks,2015
36,Kick Bomb,Josh Morris,,,,Bulldogs,35:59,Bulldogs vs Sharks,2015
37,Interchange - Sin Bin Return,Frank Pritchard,,,,Bulldogs,33:06,Bulldogs vs Sharks,2015
38,Penalty - Marker Not Square,Tim Browne,,,,Bulldogs,30:41,Bulldogs vs Sharks,2015
39,Penalty - Offside inside 10m,Luke Lewis,,,,Sharks,28:26,Bulldogs vs Sharks,2015
40,Line Dropout,Trent Hodkinson,,,,Bulldogs,26:49,Bulldogs vs Sharks,2015
41,Penalty - Ball Strip,Josh Reynolds,,,,Bulldogs,25:25,Bulldogs vs Sharks,2015
42,Penalty - Slow Peel,Josh Jackson,,,,Bulldogs,24:39,Bulldogs vs Sharks,2015
43,Interchange - Sin Bin Return,Josh Jackson,,,,Bulldogs,23:56,Bulldogs vs Sharks,2015
44,Interchange - Sin Bin Return,Sosaia Feki,,,,Sharks,22:03,Bulldogs vs Sharks,2015
45,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,19:18,Bulldogs vs Sharks,2015
46,Video Referee,Try,,,,Bulldogs,17:59,Bulldogs vs Sharks,2015
47,Try,Josh Morris,,,4-6,Bulldogs,17:59,Bulldogs vs Sharks,2015
48,Linebreak,Josh Morris,,,,Bulldogs,17:59,Bulldogs vs Sharks,2015
49,Penalties - Other,Andrew Fifita,,,,Sharks,16:58,Bulldogs vs Sharks,2015
50,Penalties - Other,Shaun Lane,,,,Bulldogs,15:57,Bulldogs vs Sharks,2015
51,Conversion-Made,Michael Gordon,,,0-6,Sharks,14:15,Bulldogs vs Sharks,2015
