,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Josh
                
                  Dugan",1.0,Fullback,,85:00,,-,-,-,-,-,-,-,,37.0,,23.0,197.0,79,,63.0,-,-,-,-,2,-,19.0,4.57s,2,17,-,,1,2,10,32.0,0.43,,81.8%,9.0,1,1,-,5,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
1,,"Kalifa
                
                  Faifai Loa",2.0,Winger,,85:00,,-,-,-,-,-,-,-,,22.0,,13.0,124.0,20,,50.0,-,-,-,-,3,-,12.0,3.53s,7,66,-,,1,-,5,17.0,0.38,,55.6%,5.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
2,,"Euan
                
                  Aitken",3.0,Centre,,70:00,,4,1,-,-,-,-,-,,54.0,,15.0,159.0,-,,57.0,-,-,-,-,2,-,13.0,3.99s,1,9,-,,1,1,3,16.0,0.2,,85.3%,29.0,3,2,1,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,53:47,16:43,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
3,,"Timoteo
                
                  Lafai",4.0,Centre,,85:00,,4,1,-,-,-,-,-,,38.0,,11.0,86.0,-,,31.0,1,-,-,-,5,-,10.0,3.41s,-,-,-,,1,-,6,19.0,0.55,,72.2%,13.0,3,2,-,-,,-,-,-,-,-,-,-,-,,1,-,-,2,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
4,,"Jason
                
                  Nightingale",5.0,Winger,,85:00,,-,-,-,-,-,-,-,,39.0,,20.0,179.0,6,,62.0,-,1,1,-,2,-,13.0,3.19s,2,21,-,,5,1,9,28.0,0.45,,53.8%,7.0,5,1,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
5,,"Gareth
                
                  Widdop",6.0,Five-Eighth,,85:00,,4,-,1,2,1,66.67%,-,,36.0,,11.0,95.0,24,,23.0,-,-,-,-,5,2,5.0,3.9s,-,-,-,,-,4,33,56.0,3,,56%,14.0,9,2,-,1,,14,250,1,4,5,-,-,-,,2,2,-,1,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
6,,"Benji
                
                  Marshall",7.0,Halfback,,85:00,,-,-,-,-,-,-,-,,28.0,,8.0,42.0,-,,2.0,-,-,-,-,2,-,1.0,1.92s,-,-,-,,-,5,45,61.0,5.62,,46.7%,7.0,4,4,-,-,,12,384,1,-,1,-,1,-,,-,-,-,-,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
7,,"Leeson
                
                  Ah Mau",8.0,Prop,,36:00,,-,-,-,-,-,-,-,,28.0,,11.0,117.0,15,,44.0,-,-,-,-,-,10,11.0,2.84s,-,-,-,,1,-,-,13.0,-,,90.5%,19.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,15:22,20:47,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
8,,"Mitch
                
                  Rein",9.0,Hooker,,70:00,,-,-,-,-,-,-,-,,48.0,,12.0,97.0,-,,25.0,-,1,1,-,2,1,7.0,4.38s,11,89,-,,1,9,110,120.0,9.17,,88.9%,32.0,4,-,-,-,,3,56,-,-,1,-,-,-,,-,-,-,1,-,-,-,,70:29,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
9,,"Mike
                
                  Cooper",10.0,Prop,,57:00,,-,-,-,-,-,-,-,,55.0,,17.0,151.0,-,,51.0,-,-,-,-,1,17,15.0,3.77s,-,-,-,,1,-,3,20.0,0.18,,94.9%,37.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,47:44,09:31,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
10,,"Tyson
                
                  Frizell",11.0,2nd Row,,56:00,,4,1,-,-,-,-,-,,59.0,,16.0,167.0,-,,68.0,1,-,-,-,4,16,15.0,3.42s,-,-,-,,-,-,3,19.0,0.19,,96.2%,25.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,21:29,35:18,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
11,,"Joel
                
                  Thompson",12.0,2nd Row,,85:00,,-,-,-,-,-,-,-,,34.0,,16.0,159.0,-,,62.0,-,-,-,-,2,16,16.0,4.38s,-,-,-,,-,-,1,17.0,0.06,,87.5%,21.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
12,,"Will
                
                  Matthews",13.0,Lock,,85:00,,-,-,-,-,-,-,-,,58.0,,15.0,155.0,-,,64.0,-,-,-,-,3,15,13.0,3.71s,-,-,-,,1,-,1,16.0,0.07,,90.9%,40.0,3,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,85:00,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
13,,"Russell
                
                  Packer",14.0,Interchange,,43:00,,-,-,-,-,-,-,-,,27.0,,14.0,146.0,53,,47.0,-,-,-,-,-,10,14.0,3.54s,-,-,-,,-,-,-,14.0,-,,87.5%,21.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,35:44,07:00,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
14,,"Dunamis
                
                  Lui",15.0,Interchange,,28:00,,-,-,-,-,-,-,-,,14.0,,7.0,70.0,-,,25.0,-,-,-,-,-,6,7.0,4.53s,1,7,-,,-,-,1,8.0,0.14,,84.6%,11.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,27:45,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
15,,"Siliva
                
                  Havili",16.0,Interchange,,15:00,,-,-,-,-,-,-,-,,13.0,,3.0,27.0,-,,6.0,-,-,-,-,-,-,2.0,3.24s,3,27,-,,-,1,23,25.0,7.67,,84.6%,11.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,14:31,-,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
16,,"Jake
                
                  Marketo",19.0,Interchange,,49:00,,-,-,-,-,-,-,-,,29.0,,14.0,127.0,16,,42.0,-,-,-,-,2,12,13.0,3.69s,-,-,-,,-,1,6,20.0,0.43,,78.9%,15.0,2,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,34:20,14:30,Dragons,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
0,,"Jack
                
                  Wighton",1.0,Fullback,,85:00,,-,-,-,-,-,-,-,,29.0,,24,229,93,,68,-,-,-,-,3,-,19,2.77s,3,18,-,,1,1,14,35.0,0.58,,75%,6,-,2,-,2,,-,-,-,-,-,-,-,-,,6,3,-,-,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
1,,"Edrick
                
                  Lee",2.0,Winger,,85:00,,-,-,-,-,-,-,-,,53.0,,20,212,24,,59,1,2,1,-,4,-,16,2.86s,3,28,-,,3,1,6,24.0,0.3,,-,-,-,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
2,,"Jarrod
                
                  Croker",3.0,Centre,,85:00,,8,1,2,2,-,100%,-,,67.0,,15,149,10,,54,1,-,-,-,5,1,11,3.24s,2,22,-,,2,-,8,23.0,0.53,,88.5%,23,2,1,-,1,,1,14,-,-,-,-,-,-,,-,-,-,1,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
3,,"Joseph
                
                  Leilua",4.0,Centre,,85:00,,-,-,-,-,-,-,-,,78.0,,21,197,-,,72,1,-,-,-,13,1,11,2.99s,4,33,-,,5,3,8,24.0,0.38,,81.8%,18,4,-,-,-,,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
4,,"Jordan
                
                  Rapana",5.0,Winger,,85:00,,4,1,-,-,-,-,-,,80.0,,21,236,10,,39,2,-,-,-,12,1,13,3.17s,3,21,-,,1,2,9,29.0,0.43,,70%,7,1,2,-,2,,1,5,-,-,-,-,-,-,,2,1,-,-,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
5,,"Blake
                
                  Austin",6.0,Five-Eighth,,85:00,,-,-,-,-,-,-,-,,25.0,,9,69,-,,12,-,-,-,-,1,-,4,4.54s,1,-,-,,-,1,16,28.0,1.78,,76.7%,23,5,2,1,-,,6,119,-,1,-,-,1,-,,1,1,-,-,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
6,,"Aidan
                
                  Sezer",7.0,Halfback,,85:00,,-,-,-,-,-,-,-,,32.0,,7,67,5,,18,-,-,-,-,1,-,5,3.44s,-,-,-,,-,2,31,46.0,4.43,,95.2%,20,1,-,-,3,,5,122,-,2,1,-,-,-,,1,1,-,1,-,-,-,,85:00,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
7,,"Shannon
                
                  Boyd",8.0,Prop,,37:00,,-,-,-,-,-,-,-,,38.0,,7,71,16,,24,-,-,-,-,1,6,6,3.61s,-,-,-,,-,-,-,7.0,-,,92.3%,36,2,1,-,-,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,19:11,18:14,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
8,,"Josh
                
                  Hodgson",9.0,Hooker,,84:00,,-,-,-,-,-,-,-,,51.0,,9,90,-,,18,-,1,-,-,3,3,5,3.44s,6,48,-,,-,4,74,80.0,8.22,,80.8%,42,4,6,-,-,,3,113,-,1,-,-,-,-,,1,1,-,3,-,-,-,,83:30,-,Raiders,10,2016-05-12T09:50:00Z,Dragons vs Raiders,2016
