,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Bevan
                
                  French",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,19.0,,9.0,69.0,17,,19.0,-,-,-,-,1,-,8.0,3.08s,2,14,-,,1,3,10,23.0,1.11,,70%,7.0,3,-,1,4,,2,32,1,-,1,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
1,,"Josh
                
                  Hoffman",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,13.0,,10.0,82.0,-,,35.0,-,-,-,-,1,-,8.0,2.72s,5,47,-,,-,-,1,12.0,0.1,,62.5%,5.0,3,-,-,-,,-,-,-,-,-,-,-,-,,1,2,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
2,,"Michael
                
                  Jennings",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,36.0,,9.0,81.0,-,,23.0,-,-,-,-,2,-,7.0,2.36s,3,23,-,,-,-,6,14.0,0.67,,94.4%,17.0,-,1,-,-,,1,20,-,-,1,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
3,,"Jarryd
                
                  Hayne",4.0,Centre,,80:00,,8,2,-,-,-,-,-,,49.0,,14.0,136.0,-,,52.0,1,-,-,-,5,-,11.0,2.6s,1,8,-,,-,-,4,16.0,0.29,,70%,7.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
4,,"George
                
                  Jennings",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,56.0,,22.0,180.0,22,,66.0,1,-,-,-,7,-,19.0,2.62s,-,-,-,,1,2,1,23.0,0.05,,80%,4.0,-,1,-,1,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
5,,"Clinton
                
                  Gutherson",6.0,Five-Eighth,,80:00,,4,-,2,4,-,50%,-,,41.0,,7.0,74.0,-,,28.0,-,1,1,-,-,-,6.0,3.19s,1,15,-,,-,7,21,33.0,3,,92.3%,24.0,2,-,-,-,,6,193,-,3,-,-,-,-,,1,1,-,2,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
6,,"Corey
                
                  Norman",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,38.0,,8.0,51.0,-,,22.0,-,-,1,-,-,-,3.0,3.85s,-,-,-,,2,5,24,43.0,3,,94.4%,17.0,1,-,-,-,,13,261,2,1,3,-,2,-,,4,2,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
7,,"Daniel
                
                  Alvaro",8.0,Prop,,38:00,,-,-,-,-,-,-,-,,53.0,,12.0,87.0,-,,42.0,-,-,-,-,2,11,9.0,2.76s,-,-,-,,1,2,1,12.0,0.08,,95.1%,39.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,26:11,11:54,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
8,,"Cameron
                
                  King",9.0,Hooker,,29:00,,-,-,-,-,-,-,-,,10.0,,1.0,17.0,-,,7.0,-,-,-,-,-,-,1.0,2.96s,1,17,-,,-,1,54,55.0,54,,86.7%,13.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,28:32,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
9,,"Peni
                
                  Terepo",10.0,Prop,,39:00,,-,-,-,-,-,-,-,,41.0,,11.0,115.0,32,,35.0,-,-,-,-,2,9,8.0,2.97s,-,-,-,,2,1,1,13.0,0.09,,92.9%,26.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,23:07,16:08,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
10,,"Marata
                
                  Niukore",17.0,2nd Row,,59:00,,-,-,-,-,-,-,-,,33.0,,10.0,95.0,-,,40.0,-,-,-,-,-,10,10.0,2.74s,-,-,-,,-,-,-,11.0,-,,96.4%,27.0,-,1,-,1,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,36:13,39:59,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
11,,"Brad
                
                  Takairangi",12.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,34.0,,11.0,98.0,-,,36.0,-,-,-,-,3,10,9.0,2.97s,-,-,-,,-,2,4,14.0,0.36,,96%,24.0,1,-,-,-,,-,-,-,-,-,-,-,-,,2,1,-,1,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
12,,"Nathan
                
                  Brown",13.0,Lock,,80:00,,-,-,-,-,-,-,-,,76.0,,22.0,221.0,3,,78.0,-,-,-,-,-,21,20.0,3.41s,-,-,-,,2,2,4,26.0,0.18,,96.2%,51.0,1,1,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
13,,"Reed
                
                  Mahoney",14.0,Interchange,,51:00,,-,-,-,-,-,-,-,,28.0,,3.0,26.0,-,,10.0,-,-,-,-,-,1,3.0,2.31s,2,20,-,,-,3,71,75.0,23.67,,91.9%,34.0,2,1,-,-,,1,40,-,-,-,-,-,-,,2,2,-,1,-,-,-,,51:28,-,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
14,,"Tim
                
                  Mannah",15.0,Interchange,,33:00,,-,-,-,-,-,-,-,,41.0,,9.0,88.0,-,,44.0,-,-,-,-,2,9,9.0,2.32s,-,-,-,,-,-,-,9.0,-,,100%,29.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,16:53,16:02,Eels,14,2018-06-09T09:35:00Z,Eels vs Cowboys,2018
