,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Wests Tigers,2014
1,Conversion-Made,Jarrod Croker,,,27-12,Raiders,80:00,Raiders vs Wests Tigers,2014
2,Try,Anthony Milford,,,27-12,Raiders,80:00,Raiders vs Wests Tigers,2014
3,Linebreak,Bill Tupou,,,,Raiders,80:00,Raiders vs Wests Tigers,2014
4,Penalties - Other,Pat Richards,,,,Wests Tigers,78:24,Raiders vs Wests Tigers,2014
5,Drop Goal-Made,Anthony Milford,,,21-12,Raiders,78:16,Raiders vs Wests Tigers,2014
6,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,74:40,Raiders vs Wests Tigers,2014
7,Kick Bomb,Anthony Milford,,,,Raiders,74:33,Raiders vs Wests Tigers,2014
8,Tigers Interchange - Sin Bin Return,Matthew Lodge,,,,Wests,69:08,Raiders vs Wests Tigers,2014
9,Interchange - Sin Bin Return,Edrick Lee,,,,Raiders,68:23,Raiders vs Wests Tigers,2014
10,Conversion-Made,Jarrod Croker,,,20-12,Raiders,67:56,Raiders vs Wests Tigers,2014
11,Try,Josh Papalii,,,18-12,Raiders,66:29,Raiders vs Wests Tigers,2014
12,Linebreak,Josh Papalii,,,,Raiders,66:29,Raiders vs Wests Tigers,2014
13,Conversion-Made,Pat Richards,,,14-12,Wests Tigers,64:17,Raiders vs Wests Tigers,2014
14,Try,Martin Taupau,,,14-10,Wests Tigers,63:10,Raiders vs Wests Tigers,2014
15,Linebreak,Martin Taupau,,,,Wests Tigers,63:10,Raiders vs Wests Tigers,2014
16,Interchange - Sin Bin Return,Anthony Milford,,,,Raiders,62:24,Raiders vs Wests Tigers,2014
17,Penalty Shot-Made,Jarrod Croker,,,14-6,Raiders,61:39,Raiders vs Wests Tigers,2014
18,Penalty - Holding Down,Pat Richards,,,,Wests Tigers,60:24,Raiders vs Wests Tigers,2014
19,Tigers Interchange - Sin Bin Return,Pat Richards,,,,Wests,60:20,Raiders vs Wests Tigers,2014
20,Conversion-Made,Pat Richards,,,12-6,Wests Tigers,57:33,Raiders vs Wests Tigers,2014
21,Try,Blake Austin,,,12-4,Wests Tigers,56:20,Raiders vs Wests Tigers,2014
22,Linebreak,Blake Austin,,,,Wests Tigers,56:18,Raiders vs Wests Tigers,2014
23,Penalty - Scrum Infringement,Matt McIlwrick,,,,Raiders,55:25,Raiders vs Wests Tigers,2014
24,Line Dropout,Anthony Milford,,,,Raiders,51:47,Raiders vs Wests Tigers,2014
25,Interchange - Sin Bin Return,Jarrad Kennedy,,,,Raiders,50:18,Raiders vs Wests Tigers,2014
26,Kick Bomb,Mitchell Cornish,,,,Raiders,49:11,Raiders vs Wests Tigers,2014
27,Line Dropout,Anthony Milford,,,,Raiders,47:12,Raiders vs Wests Tigers,2014
28,Penalty - Ball Strip,Josh McCrone,,,,Raiders,45:08,Raiders vs Wests Tigers,2014
29,Line Dropout,Pat Richards,,,,Wests Tigers,41:48,Raiders vs Wests Tigers,2014
30,Linebreak,Jack Wighton,,,,Raiders,40:09,Raiders vs Wests Tigers,2014
31,Penalty - Slow Peel,Blake Austin,,,,Wests Tigers,39:11,Raiders vs Wests Tigers,2014
32,Penalty - Slow Peel,Robbie Farah,,,,Wests Tigers,38:20,Raiders vs Wests Tigers,2014
33,Penalties - Other,Pat Richards,,,,Wests Tigers,35:05,Raiders vs Wests Tigers,2014
34,Conversion-Made,Jarrod Croker,,,12-0,Raiders,34:27,Raiders vs Wests Tigers,2014
35,Try,Jack Wighton,,,10-0,Raiders,33:34,Raiders vs Wests Tigers,2014
36,Linebreak,Jack Wighton,,,,Raiders,33:30,Raiders vs Wests Tigers,2014
37,Penalty - Slow Peel,Aaron Woods,,,,Wests Tigers,31:13,Raiders vs Wests Tigers,2014
38,Tigers Interchange - Sin Bin Return,Curtis Sironen,,,,Wests,30:01,Raiders vs Wests Tigers,2014
39,Linebreak,Blake Austin,,,,Wests Tigers,29:46,Raiders vs Wests Tigers,2014
40,Kick Bomb,Anthony Milford,,,,Raiders,29:14,Raiders vs Wests Tigers,2014
41,Penalty - Slow Peel,Kyle O'Donnell,,,,Raiders,26:29,Raiders vs Wests Tigers,2014
42,Tigers Interchange - Sin Bin Return,Asipeli Fine,,,,Wests,24:38,Raiders vs Wests Tigers,2014
43,40/20 Kick,Robbie Farah,,,,Wests Tigers,23:38,Raiders vs Wests Tigers,2014
44,Penalty - Hand in the Ruck,Anthony Milford,,,,Raiders,12:46,Raiders vs Wests Tigers,2014
45,Penalty - Ball Strip,Mitchell Cornish,,,,Raiders,11:31,Raiders vs Wests Tigers,2014
46,Penalty - Crowding,Adam Blair,,,,Wests Tigers,09:39,Raiders vs Wests Tigers,2014
47,Penalty - Hand in the Ruck,Robbie Farah,,,,Wests Tigers,07:02,Raiders vs Wests Tigers,2014
48,Tigers Interchange - Sin Bin Return,Mitchell Moses,,,,Wests,05:58,Raiders vs Wests Tigers,2014
49,Conversion-Made,Jarrod Croker,,,6-0,Raiders,03:52,Raiders vs Wests Tigers,2014
50,Try,Bill Tupou,,,4-0,Raiders,02:15,Raiders vs Wests Tigers,2014
51,KICK OFF,,,,,,00:00,Raiders vs Wests Tigers,2014
