,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Bulldogs,2019
1,Linebreak,Kerrod Holland,,,,Bulldogs,79:27,Sea Eagles vs Bulldogs,2019
2,Error,Moses Suli,,,,Sea Eagles,78:39,Sea Eagles vs Bulldogs,2019
3,Penalty Shot-Made,Reuben Garrick,,,18-10,Sea Eagles,77:49,Sea Eagles vs Bulldogs,2019
4,Penalties - Other,Lachlan Lewis,,,,Bulldogs,76:22,Sea Eagles vs Bulldogs,2019
5,Line Dropout,Lachlan Lewis,,,,Bulldogs,76:21,Sea Eagles vs Bulldogs,2019
6,Interchange #8,,                   Ofahiki Ogden,                   Adam Elliott,,Bulldogs,76:02,Sea Eagles vs Bulldogs,2019
7,Linebreak,Kane Elgey,,,,Sea Eagles,75:46,Sea Eagles vs Bulldogs,2019
8,Eagles Interchange #8,,                   Martin Taupau,                   Corey Waddell,,Sea,75:06,Sea Eagles vs Bulldogs,2019
9,Error,Jayden Okunbor,,,,Bulldogs,74:45,Sea Eagles vs Bulldogs,2019
10,Kick Bomb,Lachlan Lewis,,,,Bulldogs,74:41,Sea Eagles vs Bulldogs,2019
11,Kick Bomb,Jack Cogger,,,,Bulldogs,72:44,Sea Eagles vs Bulldogs,2019
12,Error,Lachlan Lewis,,,,Bulldogs,70:09,Sea Eagles vs Bulldogs,2019
13,Interchange #7,,                   Jeremy Marshall-King,                   Fa'amanu Brown,,Bulldogs,70:01,Sea Eagles vs Bulldogs,2019
14,Error,Joel Thompson,,,,Sea Eagles,69:42,Sea Eagles vs Bulldogs,2019
15,Penalty Shot-Made,Reuben Garrick,,,16-10,Sea Eagles,68:36,Sea Eagles vs Bulldogs,2019
16,Penalty - Slow Peel,Danny Fualalo,,,,Bulldogs,67:14,Sea Eagles vs Bulldogs,2019
17,Penalty - Early Tackle,Joel Thompson,,,,Sea Eagles,64:50,Sea Eagles vs Bulldogs,2019
18,Kick Bomb,Kane Elgey,,,,Sea Eagles,64:43,Sea Eagles vs Bulldogs,2019
19,Eagles Interchange #7,,                   Addin Fonua-Blake,                   Jack Gosiewski,,Sea,64:23,Sea Eagles vs Bulldogs,2019
20,Interchange #6,,                   Adam Elliott,                   Ofahiki Ogden,,Bulldogs,63:29,Sea Eagles vs Bulldogs,2019
21,Penalty - Dangerous Tackle,Kerrod Holland,,,,Bulldogs,61:12,Sea Eagles vs Bulldogs,2019
22,Eagles Interchange #6,,                   Corey Waddell,                   Martin Taupau,,Sea,60:33,Sea Eagles vs Bulldogs,2019
23,Error,Jack Cogger,,,,Bulldogs,59:58,Sea Eagles vs Bulldogs,2019
24,Conversion-Missed,Rhyse Martin,,,,Bulldogs,59:13,Sea Eagles vs Bulldogs,2019
25,Try,Reimis Smith,,,14-10,Bulldogs,57:38,Sea Eagles vs Bulldogs,2019
26,Linebreak,Reimis Smith,,,,Bulldogs,57:36,Sea Eagles vs Bulldogs,2019
27,Penalty - 2nd Effort,Kane Elgey,,,,Sea Eagles,56:55,Sea Eagles vs Bulldogs,2019
28,Error,Josh Jackson,,,,Bulldogs,55:30,Sea Eagles vs Bulldogs,2019
29,Penalty - Escorts,Brad Parker,,,,Sea Eagles,54:27,Sea Eagles vs Bulldogs,2019
30,40/20 Kick,Jack Cogger,,,,Bulldogs,53:03,Sea Eagles vs Bulldogs,2019
31,Kick Bomb,Kane Elgey,,,,Sea Eagles,52:12,Sea Eagles vs Bulldogs,2019
32,Error,Corey Harawira-Naera,,,,Bulldogs,51:07,Sea Eagles vs Bulldogs,2019
33,Line Dropout,Kane Elgey,,,,Sea Eagles,50:23,Sea Eagles vs Bulldogs,2019
34,Eagles Interchange #5,,                   Toafofoa Sipley,                   Addin Fonua-Blake,,Sea,50:19,Sea Eagles vs Bulldogs,2019
35,Interchange #5,,                   Aiden Tolman,                   Josh Jackson,,Bulldogs,49:49,Sea Eagles vs Bulldogs,2019
36,Interchange #4,,                   Dylan Napa,                   Danny Fualalo,,Bulldogs,49:49,Sea Eagles vs Bulldogs,2019
37,Kick Bomb,Kane Elgey,,,,Sea Eagles,49:06,Sea Eagles vs Bulldogs,2019
38,Penalty - Offside Downtown,Nick Meaney,,,,Bulldogs,47:38,Sea Eagles vs Bulldogs,2019
39,Kick Bomb,Jack Cogger,,,,Bulldogs,47:33,Sea Eagles vs Bulldogs,2019
40,Eagles Interchange #4,,                   Lachlan Croker,                   Apisai Koroisau,,Sea,45:20,Sea Eagles vs Bulldogs,2019
41,Penalty - Escorts,Will Hopoate,,,,Bulldogs,43:04,Sea Eagles vs Bulldogs,2019
42,Penalty - Slow Peel,Lachlan Croker,,,,Sea Eagles,40:53,Sea Eagles vs Bulldogs,2019
43,Error,Brendan Elliot,,,,Sea Eagles,40:05,Sea Eagles vs Bulldogs,2019
44,Kick Bomb,Kane Elgey,,,,Sea Eagles,40:00,Sea Eagles vs Bulldogs,2019
45,Line Dropout,Lachlan Lewis,,,,Bulldogs,39:41,Sea Eagles vs Bulldogs,2019
46,Error,Jayden Okunbor,,,,Bulldogs,37:34,Sea Eagles vs Bulldogs,2019
47,Penalty - Obstruction,Joel Thompson,,,,Sea Eagles,36:46,Sea Eagles vs Bulldogs,2019
48,Error,Aiden Tolman,,,,Bulldogs,35:42,Sea Eagles vs Bulldogs,2019
49,Kick Bomb,Lachlan Croker,,,,Sea Eagles,35:19,Sea Eagles vs Bulldogs,2019
50,Penalty Shot-Made,Reuben Garrick,,,14-6,Sea Eagles,33:49,Sea Eagles vs Bulldogs,2019
51,Penalty - Slow Peel,Rhyse Martin,,,,Bulldogs,32:29,Sea Eagles vs Bulldogs,2019
52,Interchange #3,,                   Ofahiki Ogden,                   Dylan Napa,,Bulldogs,31:16,Sea Eagles vs Bulldogs,2019
53,Kick Bomb,Lachlan Croker,,,,Sea Eagles,30:35,Sea Eagles vs Bulldogs,2019
54,Kick Bomb,Lachlan Lewis,,,,Bulldogs,29:49,Sea Eagles vs Bulldogs,2019
55,Error,Kane Elgey,,,,Sea Eagles,28:22,Sea Eagles vs Bulldogs,2019
56,Interchange #2,,                   Josh Jackson,                   Adam Elliott,,Bulldogs,26:30,Sea Eagles vs Bulldogs,2019
57,Eagles Interchange #3,,                   Apisai Koroisau,                   Manase Fainu,,Sea,26:30,Sea Eagles vs Bulldogs,2019
58,Linebreak,Kane Elgey,,,,Sea Eagles,26:13,Sea Eagles vs Bulldogs,2019
