,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Brett
                
                  Stewart",20.0,Fullback,,80:00,,4,1,-,-,-,-,-,,24.0,,7,35,22,,7,-,-,-,-,1,-,5,5.44s,-,-,-,,-,-,14,22.0,2,,85.7%,6.0,-,1,-,4,,1,15,-,-,1,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
1,,"Jorge
                
                  Taufua",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,18.0,,14,104,5,,29,-,-,-,-,2,-,10,3.53s,-,-,-,,-,-,-,15.0,-,,66.7%,2.0,1,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
2,,"Jamie
                
                  Lyon",3.0,Centre,,80:00,,6,-,3,4,-,75%,-,,22.0,,11,96,-,,27,-,-,-,-,-,-,9,2.87s,-,-,-,,-,-,11,21.0,1,,70%,14.0,3,3,-,-,,2,60,-,-,-,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
3,,"Steve
                
                  Matai",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,2.0,,10,90,-,,23,-,-,-,-,1,-,9,3.3s,4,36,-,,-,-,7,18.0,0.7,,50%,8.0,7,1,-,-,,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
4,,"Tom
                
                  Trbojevic",1.0,Winger,,80:00,,4,1,-,-,-,-,-,,59.0,,19,200,6,,41,-,-,1,-,7,-,15,3.23s,-,-,-,,-,-,-,18.0,-,,75%,6.0,1,1,-,2,,2,27,1,-,2,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
5,,"Dylan
                
                  Walker",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,35.0,,11,103,-,,25,-,-,-,-,4,-,8,5.07s,2,10,-,,-,4,27,37.0,2.45,,88.2%,15.0,-,2,-,2,,1,13,-,-,1,-,-,-,,1,-,-,1,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
6,,"Daly
                
                  Cherry-Evans",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,48.0,,10,75,-,,8,-,-,-,-,1,-,3,3.81s,2,18,-,,1,7,34,50.0,3.4,,92.7%,38.0,3,-,-,-,,10,258,1,5,1,-,1,-,,2,-,-,2,-,-,-,,80:00,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
7,,"Josh
                
                  Starling",8.0,Prop,,36:00,,-,-,-,-,-,-,-,,24.0,,6,55,26,,11,-,-,-,-,-,4,6,3.87s,-,-,-,,-,-,1,7.0,0.17,,91.3%,21.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,22:08,14:06,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
8,,"Matt
                
                  Parcell",14.0,Hooker,,73:00,,4,1,-,-,-,-,-,,77.0,,5,43,-,,4,-,-,-,-,3,1,3,5.95s,4,32,-,,-,-,78,78.0,15.6,,96.5%,55.0,-,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,73:09,-,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
9,,"Nate
                
                  Myles",10.0,Prop,,60:00,,-,-,-,-,-,-,-,,41.0,,9,80,-,,31,-,-,-,-,1,9,9,4.24s,-,-,-,,-,-,1,11.0,0.11,,94.7%,36.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,27:37,32:15,Sea,3,2016-03-21T08:00:00Z,Sea Eagles vs Sharks,2016
