,Time,Event Type,Player,Team,Player On,Player Off,Score,Match,Year
29,60:17,Interchange #5,,Titans,                   Bryce Cartwright,                   Sam Stone,,Dragons vs Titans,2019
30,60:13,Conversion-Made,Gareth Widdop,Dragons,,,36-16,Dragons vs Titans,2019
31,59:41,Interchange #4,,Dragons,                   Jackson Ford,                   Patrick Kaufusi,,Dragons vs Titans,2019
32,58:43,Try,Euan Aitken,Dragons,,,34-16,Dragons vs Titans,2019
33,58:41,Linebreak,Euan Aitken,Dragons,,,,Dragons vs Titans,2019
34,57:45,Line Dropout,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
35,57:39,Interchange - HIA Cleared,,Dragons,                   Korbin Sims,                   Luciano Leilua,,Dragons vs Titans,2019
36,57:14,Error,Alexander Brimson,Titans,,,,Dragons vs Titans,2019
37,57:09,Kick Bomb,Ben Hunt,Dragons,,,,Dragons vs Titans,2019
38,56:10,Interchange #4,,Titans,                   Jarrod Wallace,                   Jai Arrow,,Dragons vs Titans,2019
39,56:06,Conversion-Made,Gareth Widdop,Dragons,,,30-16,Dragons vs Titans,2019
40,54:40,Try,Tariq Sims,Dragons,,,28-16,Dragons vs Titans,2019
41,54:36,Linebreak,Tariq Sims,Dragons,,,,Dragons vs Titans,2019
42,53:49,Line Dropout,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
43,53:34,Interchange #3,,Titans,                   Leilani Latu,                   Jai Whitbread,,Dragons vs Titans,2019
44,53:13,Error,Alexander Brimson,Titans,,,,Dragons vs Titans,2019
45,53:08,Kick Bomb,Ben Hunt,Dragons,,,,Dragons vs Titans,2019
46,52:22,Error,Phillip Sami,Titans,,,,Dragons vs Titans,2019
47,51:29,Conversion-Missed,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
48,51:28,Interchange #3,,Dragons,                   Jeremy Latimore,                   James Graham,,Dragons vs Titans,2019
49,49:55,Try,Phillip Sami,Titans,,,24-16,Dragons vs Titans,2019
50,49:55,Linebreak,Phillip Sami,Titans,,,,Dragons vs Titans,2019
51,48:29,Penalty - Ball Strip,Tariq Sims,Dragons,,,,Dragons vs Titans,2019
52,47:29,Error,Corey Norman,Dragons,,,,Dragons vs Titans,2019
53,45:17,Conversion-Made,Gareth Widdop,Dragons,,,24-12,Dragons vs Titans,2019
54,44:55,Interchange - HIA,,Dragons,                   Paul Vaughan,                   Korbin Sims,,Dragons vs Titans,2019
55,43:55,Try,Ben Hunt,Dragons,,,22-12,Dragons vs Titans,2019
56,43:55,Linebreak,Ben Hunt,Dragons,,,,Dragons vs Titans,2019
57,43:15,On Report,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
58,43:07,Penalty - Dangerous Tackle,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
59,41:48,Linebreak,Luciano Leilua,Dragons,,,,Dragons vs Titans,2019
60,39:34,Kick Bomb,Ryley Jacks,Titans,,,,Dragons vs Titans,2019
61,38:41,Conversion-Made,Tyrone Peachey,Titans,,,18-12,Dragons vs Titans,2019
62,37:10,Try,Kevin Proctor,Titans,,,18-10,Dragons vs Titans,2019
63,37:09,Linebreak,Kevin Proctor,Titans,,,,Dragons vs Titans,2019
64,36:48,Linebreak,Alexander Brimson,Titans,,,,Dragons vs Titans,2019
65,36:00,Error,Timoteo Lafai,Dragons,,,,Dragons vs Titans,2019
66,35:57,Linebreak,Mikaele Ravalawa,Dragons,,,,Dragons vs Titans,2019
67,34:52,Error,Kevin Proctor,Titans,,,,Dragons vs Titans,2019
68,34:18,Error,Euan Aitken,Dragons,,,,Dragons vs Titans,2019
69,33:42,Kick Bomb,Ryley Jacks,Titans,,,,Dragons vs Titans,2019
70,33:12,Interchange #2,,Titans,                   Jai Arrow,                   Jarrod Wallace,,Dragons vs Titans,2019
71,32:08,Error,Gareth Widdop,Dragons,,,,Dragons vs Titans,2019
72,31:16,Penalty - Crowding,Jarrod Wallace,Titans,,,,Dragons vs Titans,2019
73,30:39,Interchange #2,,Dragons,                   Luciano Leilua,                   Paul Vaughan,,Dragons vs Titans,2019
74,30:39,On Report,Brian Kelly,Titans,,,,Dragons vs Titans,2019
75,30:34,Penalty - Dangerous Tackle,Brian Kelly,Titans,,,,Dragons vs Titans,2019
76,29:35,Error,Brian Kelly,Titans,,,,Dragons vs Titans,2019
77,28:50,Error,Mikaele Ravalawa,Dragons,,,,Dragons vs Titans,2019
78,28:31,Interchange #1,,Dragons,                   Korbin Sims,                   Tyson Frizell,,Dragons vs Titans,2019
79,27:01,Error,Jesse Arthars,Titans,,,,Dragons vs Titans,2019
80,26:56,Kick Bomb,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
81,25:15,Conversion-Made,Gareth Widdop,Dragons,,,18-6,Dragons vs Titans,2019
82,24:24,Video Referee,Try,Dragons,,,,Dragons vs Titans,2019
83,24:21,Try,Tyson Frizell,Dragons,,,16-6,Dragons vs Titans,2019
84,23:05,Penalty - Offside inside 10m,Moeaki Fotuaika,Titans,,,,Dragons vs Titans,2019
85,21:59,Error,Jason Saab,Dragons,,,,Dragons vs Titans,2019
86,21:22,Interchange #1,,Titans,                   Moeaki Fotuaika,                   Jai Arrow,,Dragons vs Titans,2019
87,20:04,Conversion-Made,Gareth Widdop,Dragons,,,12-6,Dragons vs Titans,2019
88,19:13,Video Referee,Try,Dragons,,,,Dragons vs Titans,2019
89,19:06,Try,Tariq Sims,Dragons,,,10-6,Dragons vs Titans,2019
90,19:05,Linebreak,Tariq Sims,Dragons,,,,Dragons vs Titans,2019
91,18:32,Penalty - Offside inside 10m,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
92,17:32,Error,Jai Whitbread,Titans,,,,Dragons vs Titans,2019
93,16:48,Conversion-Made,Tyrone Peachey,Titans,,,6-6,Dragons vs Titans,2019
94,15:13,Try,Brian Kelly,Titans,,,6-4,Dragons vs Titans,2019
95,15:13,Linebreak,Brian Kelly,Titans,,,,Dragons vs Titans,2019
96,14:19,Penalty - Slow Peel,Patrick Kaufusi,Dragons,,,,Dragons vs Titans,2019
97,13:14,Error,Timoteo Lafai,Dragons,,,,Dragons vs Titans,2019
98,11:05,Kick Bomb,Ryley Jacks,Titans,,,,Dragons vs Titans,2019
99,05:21,Conversion-Made,Gareth Widdop,Dragons,,,6-0,Dragons vs Titans,2019
100,04:53,Video Referee,Try,Dragons,,,,Dragons vs Titans,2019
101,04:46,Try,Paul Vaughan,Dragons,,,4-0,Dragons vs Titans,2019
102,03:33,Error,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
103,03:32,Kick Bomb,Tyrone Peachey,Titans,,,,Dragons vs Titans,2019
104,00:00,KICK OFF,,,,,,Dragons vs Titans,2019
