,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Dragons,2013
1,Penalty Shot-Missed,Jamie Soward,,,,Dragons,80:00,Bulldogs vs Dragons,2013
2,Penalty - Escorts,Frank Pritchard,,,,Bulldogs,79:52,Bulldogs vs Dragons,2013
3,Line Dropout,Trent Hodkinson,,,,Bulldogs,77:22,Bulldogs vs Dragons,2013
4,Interchange - Sin Bin Return,Drury Low,,,,Bulldogs,76:02,Bulldogs vs Dragons,2013
5,Kick Bomb,Jamie Soward,,,,Dragons,75:57,Bulldogs vs Dragons,2013
6,Conversion-Made,Jamie Soward,,,16-14,Dragons,74:40,Bulldogs vs Dragons,2013
7,Try,Matt Prior,,,16-12,Dragons,73:36,Bulldogs vs Dragons,2013
8,Linebreak,Matt Prior,,,,Dragons,73:34,Bulldogs vs Dragons,2013
9,Penalty - Offside Downtown,Michael Ennis,,,,Bulldogs,68:45,Bulldogs vs Dragons,2013
10,Kick Bomb,Trent Hodkinson,,,,Bulldogs,68:37,Bulldogs vs Dragons,2013
11,Line Dropout,Trent Hodkinson,,,,Bulldogs,65:01,Bulldogs vs Dragons,2013
12,Penalty - Ball Strip,Michael Ennis,,,,Bulldogs,61:56,Bulldogs vs Dragons,2013
13,Kick Bomb,Trent Hodkinson,,,,Bulldogs,61:38,Bulldogs vs Dragons,2013
14,Interchange - Sin Bin Return,Daniel Vidot,,,,Dragons,58:30,Bulldogs vs Dragons,2013
15,Kick Bomb,Jamie Soward,,,,Dragons,58:27,Bulldogs vs Dragons,2013
16,Line Dropout,Trent Hodkinson,,,,Bulldogs,57:23,Bulldogs vs Dragons,2013
17,Kick Bomb,Jamie Soward,,,,Dragons,54:34,Bulldogs vs Dragons,2013
18,Penalty - Offside General,James Graham,,,,Bulldogs,53:37,Bulldogs vs Dragons,2013
19,Kick Bomb,Jamie Soward,,,,Dragons,53:32,Bulldogs vs Dragons,2013
20,Kick Bomb,Nathan Fien,,,,Dragons,49:58,Bulldogs vs Dragons,2013
21,Conversion-Missed,Trent Hodkinson,,,,Bulldogs,47:07,Bulldogs vs Dragons,2013
22,Try,Sam Perrett,,,16-8,Bulldogs,45:44,Bulldogs vs Dragons,2013
23,Linebreak,Sam Perrett,,,,Bulldogs,45:44,Bulldogs vs Dragons,2013
24,Interchange - Sin Bin Return,Will Matthews,,,,Dragons,44:13,Bulldogs vs Dragons,2013
25,Penalty Shot-Made,Jamie Soward,,,12-8,Dragons,38:13,Bulldogs vs Dragons,2013
26,Conversion-Made,Jamie Soward,,,12-6,Dragons,37:28,Bulldogs vs Dragons,2013
27,On Report,Ben Barba,,,,Bulldogs,36:36,Bulldogs vs Dragons,2013
28,Try,Jamie Soward,,,12-4,Dragons,36:25,Bulldogs vs Dragons,2013
29,Penalties - Other,Ben Barba,,,,Bulldogs,36:25,Bulldogs vs Dragons,2013
30,Linebreak,Jamie Soward,,,,Dragons,36:24,Bulldogs vs Dragons,2013
31,Kick Bomb,Nathan Fien,,,,Dragons,36:05,Bulldogs vs Dragons,2013
32,Penalty - Flop,Sam Perrett,,,,Bulldogs,34:43,Bulldogs vs Dragons,2013
33,Conversion-Made,Trent Hodkinson,,,12-0,Bulldogs,30:47,Bulldogs vs Dragons,2013
34,Try,Timoteo Lafai,,,10-0,Bulldogs,28:54,Bulldogs vs Dragons,2013
35,Linebreak,Timoteo Lafai,,,,Bulldogs,28:54,Bulldogs vs Dragons,2013
36,Interchange - Sin Bin Return,Mitch Rein,,,,Dragons,27:27,Bulldogs vs Dragons,2013
37,On Report,Leeson Ah Mau,,,,Dragons,26:40,Bulldogs vs Dragons,2013
38,Penalty - Dangerous Tackle,Leeson Ah Mau,,,,Dragons,26:35,Bulldogs vs Dragons,2013
39,Conversion-Made,Trent Hodkinson,,,6-0,Bulldogs,25:46,Bulldogs vs Dragons,2013
40,Try,Timoteo Lafai,,,4-0,Bulldogs,24:33,Bulldogs vs Dragons,2013
41,Linebreak,Timoteo Lafai,,,,Bulldogs,24:32,Bulldogs vs Dragons,2013
42,Penalty - Hand in the Ruck,Leeson Ah Mau,,,,Dragons,23:33,Bulldogs vs Dragons,2013
43,Interchange - Sin Bin Return,Josh Dugan,,,,Dragons,23:08,Bulldogs vs Dragons,2013
44,Kick Bomb,Trent Hodkinson,,,,Bulldogs,18:42,Bulldogs vs Dragons,2013
45,Penalty - Holding Down,Joel Romelo,,,,Bulldogs,12:37,Bulldogs vs Dragons,2013
46,Interchange - Sin Bin Return,Greg Eastwood,,,,Bulldogs,12:30,Bulldogs vs Dragons,2013
47,Penalty - Hand in the Ruck,Michael Weyman,,,,Dragons,10:19,Bulldogs vs Dragons,2013
48,Penalty - Holding Down,Bronson Harrison,,,,Dragons,09:13,Bulldogs vs Dragons,2013
49,Interchange - Sin Bin Return,Jamie Soward,,,,Dragons,04:37,Bulldogs vs Dragons,2013
50,Kick Bomb,Nathan Fien,,,,Dragons,04:31,Bulldogs vs Dragons,2013
51,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,03:32,Bulldogs vs Dragons,2013
52,Kick Bomb,Trent Hodkinson,,,,Bulldogs,03:28,Bulldogs vs Dragons,2013
53,KICK OFF,,,,,,00:00,Bulldogs vs Dragons,2013
