,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Roosters,2014
1,Conversion-Made,James Maloney,,,26-30,Roosters,80:00,Broncos vs Roosters,2014
2,Try,Boyd Cordner,,,26-30,Roosters,80:00,Broncos vs Roosters,2014
3,Linebreak,Boyd Cordner,,,,Roosters,80:00,Broncos vs Roosters,2014
4,Line Dropout,Ben Hunt,,,,Broncos,80:00,Broncos vs Roosters,2014
5,Conversion-Made,James Maloney,,,26-24,Roosters,79:36,Broncos vs Roosters,2014
6,Try,Roger Tuivasa-Sheck,,,26-22,Roosters,78:50,Broncos vs Roosters,2014
7,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,78:48,Broncos vs Roosters,2014
8,Conversion-Missed,Corey Parker,,,,Broncos,77:50,Broncos vs Roosters,2014
9,Try,Ben Hunt,,,26-18,Broncos,75:52,Broncos vs Roosters,2014
10,Linebreak,Ben Hunt,,,,Broncos,75:50,Broncos vs Roosters,2014
11,Penalty - Dangerous Tackle,Jared Waerea-Hargreaves,,,,Roosters,74:38,Broncos vs Roosters,2014
12,Conversion-Missed,Corey Parker,,,,Broncos,73:51,Broncos vs Roosters,2014
13,Try,Jack Reed,,,22-18,Broncos,71:57,Broncos vs Roosters,2014
14,Linebreak,Jack Reed,,,,Broncos,71:57,Broncos vs Roosters,2014
15,Penalty - Holding Down,James Maloney,,,,Roosters,67:57,Broncos vs Roosters,2014
16,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,67:44,Broncos vs Roosters,2014
17,Conversion-Made,James Maloney,,,18-18,Roosters,64:34,Broncos vs Roosters,2014
18,Try,Shaun Kenny-Dowall,,,18-16,Roosters,61:06,Broncos vs Roosters,2014
19,Linebreak,Shaun Kenny-Dowall,,,,Roosters,61:05,Broncos vs Roosters,2014
20,Conversion-Missed,Corey Parker,,,,Broncos,58:34,Broncos vs Roosters,2014
21,Try,Lachlan Maranta,,,18-12,Broncos,56:33,Broncos vs Roosters,2014
22,Linebreak,Lachlan Maranta,,,,Broncos,56:33,Broncos vs Roosters,2014
23,Penalty - Crowding,Jake Friend,,,,Roosters,55:02,Broncos vs Roosters,2014
24,Penalty Shot-Made,Corey Parker,,,14-12,Broncos,52:57,Broncos vs Roosters,2014
25,Penalty - Holding Down,Anthony Minichiello,,,,Roosters,51:36,Broncos vs Roosters,2014
26,Kick Bomb,Mitchell Pearce,,,,Roosters,50:26,Broncos vs Roosters,2014
27,Linebreak,Michael Jennings,,,,Roosters,50:15,Broncos vs Roosters,2014
28,Penalty - Holding Down,Jake Friend,,,,Roosters,48:30,Broncos vs Roosters,2014
29,Line Dropout,James Maloney,,,,Roosters,44:20,Broncos vs Roosters,2014
30,Kick Bomb,Ben Hunt,,,,Broncos,40:48,Broncos vs Roosters,2014
31,Penalty - Offside inside 10m,Corey Parker,,,,Broncos,36:24,Broncos vs Roosters,2014
32,Kick Bomb,James Maloney,,,,Roosters,35:26,Broncos vs Roosters,2014
33,Interchange - Sin Bin Return,Ben Hunt,,,,Broncos,34:03,Broncos vs Roosters,2014
34,Penalty - Dangerous Tackle,Michael Jennings,,,,Roosters,30:13,Broncos vs Roosters,2014
35,Penalty - Holding Down,Mitchell Pearce,,,,Roosters,29:43,Broncos vs Roosters,2014
36,Line Dropout,James Maloney,,,,Roosters,29:22,Broncos vs Roosters,2014
37,On Report,Kane Evans,,,,Roosters,29:19,Broncos vs Roosters,2014
38,Kick Bomb,Ben Hunt,,,,Broncos,28:46,Broncos vs Roosters,2014
39,Interchange - Sin Bin Return,James Maloney,,,,Roosters,27:04,Broncos vs Roosters,2014
40,Kick Bomb,Ben Hunt,,,,Broncos,24:40,Broncos vs Roosters,2014
41,Conversion-Made,Corey Parker,,,12-12,Broncos,22:49,Broncos vs Roosters,2014
42,Try,Sam Thaiday,,,10-12,Broncos,21:34,Broncos vs Roosters,2014
43,Penalty - Offside inside 10m,Mitchell Pearce,,,,Roosters,20:39,Broncos vs Roosters,2014
44,Penalty - Holding Down,Jake Friend,,,,Roosters,19:48,Broncos vs Roosters,2014
45,Line Dropout,James Maloney,,,,Roosters,19:24,Broncos vs Roosters,2014
46,Penalty - Holding Down,Boyd Cordner,,,,Roosters,17:18,Broncos vs Roosters,2014
47,Kick Bomb,Mitchell Pearce,,,,Roosters,16:47,Broncos vs Roosters,2014
48,Conversion-Made,James Maloney,,,6-12,Roosters,15:34,Broncos vs Roosters,2014
49,Try,Sam Moa,,,6-10,Roosters,13:59,Broncos vs Roosters,2014
50,Linebreak,Sam Moa,,,,Roosters,13:57,Broncos vs Roosters,2014
51,Penalty - Holding Down,Andrew McCullough,,,,Broncos,13:22,Broncos vs Roosters,2014
52,Conversion-Made,James Maloney,,,6-6,Roosters,09:57,Broncos vs Roosters,2014
53,Try,Michael Jennings,,,6-4,Roosters,08:23,Broncos vs Roosters,2014
54,Linebreak,Michael Jennings,,,,Roosters,08:22,Broncos vs Roosters,2014
55,Conversion-Made,Corey Parker,,,6-0,Broncos,06:49,Broncos vs Roosters,2014
56,Try,Ben Hunt,,,4-0,Broncos,05:17,Broncos vs Roosters,2014
57,Linebreak,Ben Hunt,,,,Broncos,05:17,Broncos vs Roosters,2014
58,KICK OFF,,,,,,00:00,Broncos vs Roosters,2014
