,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Broncos,2018
1,Conversion-Missed,Jamayne Isaako,,,,Broncos,79:18,Bulldogs vs Broncos,2018
2,Try,Jamayne Isaako,,,36-22,Broncos,78:24,Bulldogs vs Broncos,2018
3,Error,Will Hopoate,,,,Bulldogs,77:56,Bulldogs vs Broncos,2018
4,Penalty - 2nd Effort,Matt Frawley,,,,Bulldogs,76:38,Bulldogs vs Broncos,2018
5,Error,Fa'amanu Brown,,,,Bulldogs,75:56,Bulldogs vs Broncos,2018
6,Interchange,,                   Danny Fualalo,                   Chris Smith,,Bulldogs,75:26,Bulldogs vs Broncos,2018
7,Conversion-Made,Jamayne Isaako,,,36-18,Broncos,73:48,Bulldogs vs Broncos,2018
8,Try,Anthony Milford,,,36-16,Broncos,72:51,Bulldogs vs Broncos,2018
9,Linebreak,Anthony Milford,,,,Broncos,72:47,Bulldogs vs Broncos,2018
10,Penalty - Leg Pull,Danny Fualalo,,,,Bulldogs,71:59,Bulldogs vs Broncos,2018
11,Kick Bomb,Fa'amanu Brown,,,,Bulldogs,71:47,Bulldogs vs Broncos,2018
12,Interchange,,                   Joe Ofahengaue,                   Korbin Sims,,Broncos,70:23,Bulldogs vs Broncos,2018
13,Error,Rhyse Martin,,,,Bulldogs,67:58,Bulldogs vs Broncos,2018
14,Interchange,,                   Michael Lichaa,                   Fa'amanu Brown,,Bulldogs,66:33,Bulldogs vs Broncos,2018
15,Penalty Shot-Made,Rhyse Martin,,,36-12,Bulldogs,66:33,Bulldogs vs Broncos,2018
16,Penalty - Offside inside 10m,Matthew Lodge,,,,Broncos,65:24,Bulldogs vs Broncos,2018
17,Line Dropout,Jamayne Isaako,,,,Broncos,64:52,Bulldogs vs Broncos,2018
18,Kick Bomb,Lachlan Lewis,,,,Bulldogs,64:12,Bulldogs vs Broncos,2018
19,Interchange,,                   Chris Smith,                   Aiden Tolman,,Bulldogs,63:36,Bulldogs vs Broncos,2018
20,Error,Anthony Milford,,,,Broncos,62:14,Bulldogs vs Broncos,2018
21,Kick Bomb,Anthony Milford,,,,Broncos,62:13,Bulldogs vs Broncos,2018
22,Interchange,,                   Korbin Sims,                   Sam Thaiday,,Broncos,61:52,Bulldogs vs Broncos,2018
23,Error,Josh Morris,,,,Bulldogs,61:15,Bulldogs vs Broncos,2018
