,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"James
                
                  Tedesco",1.0,Fullback,,80:00,,8,2,-,-,-,-,-,,87.0,,15.0,162.0,35,,39,2,2,2,-,10,-,-,-,1,7,-,,1,4,9,23.0,0.6,,60%,3.0,2,-,-,2,,1,10,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
1,,"David
                
                  Nofoaluma",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,35.0,,16.0,138.0,19,,43,1,-,-,-,4,1,-,-,1,-,-,,-,1,4,19.0,0.25,,57.1%,4.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
2,,"Kevin
                
                  Naiqama",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,48.0,,11.0,140.0,-,,30,1,1,1,-,3,1,-,-,-,-,-,,-,1,16,20.0,1.45,,77.8%,14.0,3,1,1,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
3,,"Tim
                
                  Simona",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,11.0,,7.0,42.0,10,,15,-,-,-,-,-,-,-,-,2,-,-,,-,-,10,13.0,1.43,,78.6%,11.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
4,,"Pat
                
                  Richards",5.0,Winger,,80:00,,14,1,5,6,-,83.33%,-,,37.0,,9.0,81.0,20,,30,1,-,-,-,-,-,-,-,-,-,-,,-,-,2,12.0,0.22,,85.7%,6.0,-,1,1,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
5,,"Mitchell
                
                  Moses",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,46.0,,9.0,93.0,-,,20,-,2,2,-,1,-,-,-,-,-,-,,-,-,36,50.0,4,,90%,18.0,2,-,-,1,,6,189,-,2,1,-,-,1,,-,-,-,2,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
6,,"Luke
                
                  Brooks",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,16.0,,8.0,45.0,-,,8,-,-,1,-,1,-,-,-,-,-,-,,-,8,25,37.0,3.12,,60%,12.0,6,2,-,-,,5,87,-,1,2,-,1,-,,-,1,-,-,-,-,-,,80:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
7,,"Aaron
                
                  Woods",8.0,Prop,,57:00,,-,-,-,-,-,-,-,,47.0,,19.0,179.0,18,,85,-,1,-,-,1,17,-,-,-,-,-,,1,1,4,22.0,0.21,,93.1%,27.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,57:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
8,,"Robbie
                
                  Farah",9.0,Hooker,,69:00,,-,-,-,-,-,-,-,,50.0,,7.0,52.0,-,,12,-,-,-,-,1,-,-,-,7,52,-,,1,6,93,103.0,13.29,,88.9%,32.0,1,3,-,-,,8,205,1,-,3,-,-,-,,-,1,-,-,-,-,-,,69:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
9,,"Keith
                
                  Galloway",10.0,Prop,,56:00,,-,-,-,-,-,-,-,,39.0,,17.0,175.0,44,,62,-,-,-,-,-,14,-,-,-,-,-,,1,-,1,20.0,0.06,,88.9%,24.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,56:00,-,Wests,21,2015-07-31T09:45:00Z,Wests Tigers vs Storm,2015
