,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Valentine
                
                  Holmes",1.0,Fullback,,76:00,,4,-,1,1,1,100%,-,,11.0,,9.0,72.0,10,,24,-,-,-,-,-,1,-,-,2,10,-,,-,-,3,15.0,0.33,,50%,1.0,1,-,-,-,,1,24,-,-,1,-,-,1,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
1,,"Sosaia
                
                  Feki",2.0,Winger,,76:00,,-,-,-,-,-,-,-,,19.0,,10.0,86.0,6,,31,-,-,-,-,2,-,-,-,-,-,-,,-,-,1,14.0,0.1,,75%,3.0,-,1,-,3,,1,19,-,-,1,-,-,-,,-,-,-,1,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
2,,"Gerard
                
                  Beale",3.0,Centre,,76:00,,-,-,-,-,-,-,-,,30.0,,16.0,107.0,5,,27,-,1,1,-,-,-,-,-,-,-,-,,-,-,4,20.0,0.25,,89.5%,17.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
3,,"Ricky
                
                  Leutele",4.0,Centre,,76:00,,-,-,-,-,-,-,-,,14.0,,9.0,70.0,-,,16,-,-,-,-,-,-,-,-,-,-,-,,-,1,2,11.0,0.22,,76.5%,13.0,3,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
4,,"Michael
                
                  Gordon",5.0,Winger,,76:00,,6,1,1,2,-,50%,-,,30.0,,7.0,43.0,16,,14,1,-,-,-,3,1,-,-,1,2,-,,-,-,1,8.0,0.14,,100%,2.0,-,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
5,,"Jack
                
                  Bird",6.0,Five-Eighth,,76:00,,-,-,-,-,-,-,-,,52.0,,13.0,115.0,24,,19,-,-,-,-,5,-,-,-,1,5,-,,2,3,8,25.0,0.62,,85.2%,23.0,3,1,-,-,,6,115,1,-,4,-,-,-,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
6,,"Jeff
                
                  Robson",7.0,Halfback,,76:00,,-,-,-,-,-,-,-,,42.0,,1.0,2.0,-,,-,-,-,-,-,-,-,-,-,-,-,-,,-,2,29,39.0,29,,96.8%,30.0,-,1,-,-,,9,240,1,-,2,-,-,-,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
7,,"Matt
                
                  Prior",16.0,Prop,,38:00,,-,-,-,-,-,-,-,,30.0,,19.0,143.0,29,,49,-,-,-,-,1,16,-,-,-,-,-,,-,2,2,21.0,0.11,,83.3%,15.0,1,2,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,38:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
8,,"Michael
                
                  Ennis",9.0,Hooker,,76:00,,-,-,-,-,-,-,-,,54.0,,2.0,20.0,-,,1,-,-,1,-,-,1,-,-,1,-,1,,-,11,141,144.0,70.5,,87.5%,42.0,3,3,-,-,,7,227,-,-,2,-,-,1,,-,-,-,-,-,-,-,,76:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
9,,"Chris
                
                  Heighington",10.0,Prop,,40:00,,-,-,-,-,-,-,-,,38.0,,18.0,170.0,-,,72,-,-,-,-,1,17,-,-,-,-,-,,-,-,1,18.0,0.06,,88%,22.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,40:00,-,Sharks,7,2015-04-20T09:00:00Z,Sharks vs Rabbitohs,2015
