,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Clinton
                
                  Gutherson",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,59.0,,22,254,93,,74,1,2,1,-,3,-,16,3.64s,5,52,-,,-,4,13,30.0,0.59,,91.7%,11.0,-,1,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
1,,"Bevan
                
                  French",2.0,Winger,,64:00,,4,1,-,-,-,-,-,,15.0,,9,74,19,,26,1,-,-,-,1,-,5,3.39s,1,13,-,,-,3,6,17.0,0.67,,50%,3.0,2,1,-,-,,-,-,-,-,-,-,-,-,,4,3,-,-,-,-,-,,63:58,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
2,,"Michael
                
                  Jennings",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,29.0,,7,51,-,,21,-,-,-,-,1,-,6,3.98s,-,-,-,,2,-,10,15.0,1.43,,86.4%,19.0,-,3,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
3,,"Jarryd
                
                  Hayne",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,63.0,,11,105,-,,32,1,1,1,-,7,-,8,3.4s,2,16,-,,-,-,3,14.0,0.27,,100%,15.0,-,-,-,-,,1,15,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
4,,"George
                
                  Jennings",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,28.0,,13,133,9,,51,1,-,-,-,3,1,10,3.17s,1,12,-,,1,-,2,15.0,0.15,,33.3%,2.0,3,1,-,-,,-,-,-,-,-,-,-,-,,2,2,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
5,,"Corey
                
                  Norman",6.0,Five-Eighth,,80:00,,4,1,-,-,-,-,-,,35.0,,12,81,-,,15,-,-,-,-,2,-,5,3.05s,-,-,-,,-,1,20,32.0,1.67,,82.4%,14.0,3,-,-,-,,6,118,-,1,1,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
6,,"Mitchell
                
                  Moses",7.0,Halfback,,80:00,,8,-,4,5,-,80%,-,,54.0,,13,91,-,,4,-,-,-,-,3,-,1,3.56s,-,-,-,,-,1,28,39.0,2.15,,80%,24.0,5,1,-,2,,9,240,1,2,1,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
7,,"Siosaia
                
                  Vave",8.0,Prop,,36:00,,-,-,-,-,-,-,-,,21.0,,6,55,14,,15,-,-,-,-,1,5,5,3.82s,-,-,-,,-,-,-,6.0,-,,89.5%,17.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,22:51,12:40,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
8,,"Reed
                
                  Mahoney",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,49.0,,4,40,-,,14,-,-,-,-,-,1,5,3.58s,3,25,-,,-,2,110,111.0,27.5,,94.5%,52.0,3,-,-,-,,2,35,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
9,,"Tim
                
                  Mannah",10.0,Prop,,30:00,,4,1,-,-,-,-,-,,37.0,,5,48,-,,18,1,-,-,-,3,5,4,2.63s,-,-,-,,-,-,-,6.0,-,,95.8%,23.0,1,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,1,-,,25:19,15:34,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
10,,"Marata
                
                  Niukore",11.0,2nd Row,,59:00,,-,-,-,-,-,-,-,,29.0,,9,100,-,,53,-,-,-,-,-,9,9,3.76s,-,-,-,,-,-,-,9.0,-,,88.5%,23.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,40:01,18:40,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
11,,"Tepai
                
                  Moeroa",12.0,2nd Row,,56:00,,-,-,-,-,-,-,-,,40.0,,12,108,13,,27,1,-,-,-,1,10,9,3.09s,-,-,-,,-,-,2,12.0,0.17,,100%,22.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,29:12,16:50,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
12,,"Nathan
                
                  Brown",13.0,Lock,,80:00,,-,-,-,-,-,-,-,,60.0,,21,229,27,,76,-,-,-,-,1,19,18,3.76s,-,-,-,,1,1,2,22.0,0.1,,83.7%,36.0,3,4,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
13,,"Jaeman
                
                  Salmon",14.0,Interchange,,16:00,,-,-,-,-,-,-,-,,8.0,,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,3,3.0,-,,88.9%,8.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,16:02,-,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
14,,"Kane
                
                  Evans",15.0,Interchange,,28:00,,-,-,-,-,-,-,-,,30.0,,12,130,50,,47,-,-,-,-,2,9,10,4.08s,-,-,-,,1,-,-,12.0,-,,90%,9.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,22:34,04:29,Eels,21,2018-08-04T07:30:00Z,Eels vs Titans,2018
