,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Cowboys,2019
1,Error,Coen Hess,,,,Cowboys,79:59,Broncos vs Cowboys,2019
2,Penalties - Other,Jamayne Isaako,,,,Broncos,79:59,Broncos vs Cowboys,2019
3,Penalties - Other,Kotoni Staggs,,,,Broncos,79:41,Broncos vs Cowboys,2019
4,Drop Goal-Made,Anthony Milford,,,29-10,Broncos,79:30,Broncos vs Cowboys,2019
5,Error,Te Maire Martin,,,,Cowboys,78:47,Broncos vs Cowboys,2019
6,Kick Bomb,Michael Morgan,,,,Cowboys,77:22,Broncos vs Cowboys,2019
7,Error,Te Maire Martin,,,,Cowboys,74:32,Broncos vs Cowboys,2019
8,Interchange #7,,                   Francis Molo,                   Josh McGuire,,Cowboys,74:13,Broncos vs Cowboys,2019
9,Interchange #7,,                   Jaydn Su'A,                   Thomas Flegler,,Broncos,73:39,Broncos vs Cowboys,2019
10,Conversion-Missed,Jordan Kahu,,,,Cowboys,71:42,Broncos vs Cowboys,2019
11,Try,Justin O'Neill,,,28-10,Cowboys,70:26,Broncos vs Cowboys,2019
12,Linebreak,Justin O'Neill,,,,Cowboys,70:23,Broncos vs Cowboys,2019
13,Error,Kodi Nikorima,,,,Broncos,70:10,Broncos vs Cowboys,2019
14,Error,Coen Hess,,,,Cowboys,69:10,Broncos vs Cowboys,2019
15,Kick Bomb,Anthony Milford,,,,Broncos,68:29,Broncos vs Cowboys,2019
16,Interchange - HIA Cleared,,                   Josh McGuire,                   John Asiata,,Cowboys,67:39,Broncos vs Cowboys,2019
17,Conversion-Missed,Jamayne Isaako,,,,Broncos,67:34,Broncos vs Cowboys,2019
18,Try,Andrew McCullough,,,28-6,Broncos,66:04,Broncos vs Cowboys,2019
19,Linebreak,Kotoni Staggs,,,,Broncos,65:58,Broncos vs Cowboys,2019
20,Interchange - HIA,,                   Javid Bowen,                   Francis Molo,,Cowboys,65:30,Broncos vs Cowboys,2019
21,Kick Bomb,Michael Morgan,,,,Cowboys,65:18,Broncos vs Cowboys,2019
22,Interchange - HIA Cleared,,                   Shaun Fensom,                   Jaydn Su'A,,Broncos,63:49,Broncos vs Cowboys,2019
23,Error,Anthony Milford,,,,Broncos,62:25,Broncos vs Cowboys,2019
24,Error,Mitchell Dunn,,,,Cowboys,60:58,Broncos vs Cowboys,2019
25,Interchange #6,,                   James Roberts,                   Kotoni Staggs,,Broncos,60:13,Broncos vs Cowboys,2019
26,Conversion-Made,Jordan Kahu,,,24-6,Cowboys,60:11,Broncos vs Cowboys,2019
27,Try,Jordan Kahu,,,24-4,Cowboys,58:59,Broncos vs Cowboys,2019
28,Linebreak,Jordan Kahu,,,,Cowboys,58:59,Broncos vs Cowboys,2019
29,Penalty - Offside inside 10m,David Fifita,,,,Broncos,57:58,Broncos vs Cowboys,2019
30,Interchange #5,,                   Tevita Pangai Junior,                   Joe Ofahengaue,,Broncos,57:07,Broncos vs Cowboys,2019
31,Error,Tom Opacic,,,,Cowboys,56:11,Broncos vs Cowboys,2019
32,Interchange #4,,                   Thomas Flegler,                   Matt Gillett,,Broncos,55:15,Broncos vs Cowboys,2019
33,Kick Bomb,Michael Morgan,,,,Cowboys,54:52,Broncos vs Cowboys,2019
34,Interchange - HIA,,                   John Asiata,                   Josh McGuire,,Cowboys,53:49,Broncos vs Cowboys,2019
35,Interchange #6,,                   Josh McGuire,                   Matthew Scott,,Cowboys,52:24,Broncos vs Cowboys,2019
36,Conversion-Missed,Jamayne Isaako,,,,Broncos,52:18,Broncos vs Cowboys,2019
37,Try,James Roberts,,,24-0,Broncos,50:49,Broncos vs Cowboys,2019
38,Linebreak,James Roberts,,,,Broncos,50:49,Broncos vs Cowboys,2019
39,Error,Mitchell Dunn,,,,Cowboys,50:14,Broncos vs Cowboys,2019
40,Error,Justin O'Neill,,,,Cowboys,49:20,Broncos vs Cowboys,2019
41,Interchange - HIA,,                   Jaydn Su'A,                   Shaun Fensom,,Broncos,48:55,Broncos vs Cowboys,2019
42,Interchange #5,,                   Francis Molo,                   Jordan McLean,,Cowboys,48:11,Broncos vs Cowboys,2019
43,Conversion-Made,Jamayne Isaako,,,20-0,Broncos,48:06,Broncos vs Cowboys,2019
44,Try,Tevita Pangai Junior,,,18-0,Broncos,46:33,Broncos vs Cowboys,2019
45,Linebreak,Tevita Pangai Junior,,,,Broncos,46:33,Broncos vs Cowboys,2019
46,Error,Te Maire Martin,,,,Cowboys,45:30,Broncos vs Cowboys,2019
47,Conversion-Missed,Jamayne Isaako,,,,Broncos,44:23,Broncos vs Cowboys,2019
48,Try,Corey Oates,,,14-0,Broncos,42:45,Broncos vs Cowboys,2019
49,Linebreak,Corey Oates,,,,Broncos,42:43,Broncos vs Cowboys,2019
50,Linebreak,John Asiata,,,,Cowboys,41:31,Broncos vs Cowboys,2019
51,Error,Corey Oates,,,,Broncos,38:47,Broncos vs Cowboys,2019
52,Error,Te Maire Martin,,,,Cowboys,38:36,Broncos vs Cowboys,2019
53,Error,Jamayne Isaako,,,,Broncos,37:45,Broncos vs Cowboys,2019
54,Kick Bomb,Te Maire Martin,,,,Cowboys,37:42,Broncos vs Cowboys,2019
55,Interchange #4,,                   Nene Macdonald,                   Mitchell Dunn,,Cowboys,37:19,Broncos vs Cowboys,2019
56,Error,Alex Glenn,,,,Broncos,36:15,Broncos vs Cowboys,2019
57,Line Dropout,Jordan Kahu,,,,Cowboys,35:49,Broncos vs Cowboys,2019
58,Error,Michael Morgan,,,,Cowboys,33:49,Broncos vs Cowboys,2019
59,Interchange #3,,                   Jason Taumalolo,                   Francis Molo,,Cowboys,33:32,Broncos vs Cowboys,2019
60,Kick Bomb,Anthony Milford,,,,Broncos,33:10,Broncos vs Cowboys,2019
61,Error,James Roberts,,,,Broncos,30:45,Broncos vs Cowboys,2019
62,Interchange #3,,                   Matt Gillett,                   Tevita Pangai Junior,,Broncos,30:11,Broncos vs Cowboys,2019
63,Error,Josh McGuire,,,,Cowboys,29:56,Broncos vs Cowboys,2019
64,Error,Anthony Milford,,,,Broncos,28:47,Broncos vs Cowboys,2019
65,Error,Michael Morgan,,,,Cowboys,28:17,Broncos vs Cowboys,2019
66,Penalty - Ball Strip,Te Maire Martin,,,,Cowboys,27:48,Broncos vs Cowboys,2019
67,Error,Tom Opacic,,,,Cowboys,27:28,Broncos vs Cowboys,2019
68,Line Dropout,Jamayne Isaako,,,,Broncos,27:25,Broncos vs Cowboys,2019
69,Linebreak,Thomas Flegler,,,,Broncos,25:27,Broncos vs Cowboys,2019
70,Interchange #2,,                   Joe Ofahengaue,                   Thomas Flegler,,Broncos,24:58,Broncos vs Cowboys,2019
71,Kick Bomb,Michael Morgan,,,,Cowboys,24:33,Broncos vs Cowboys,2019
72,Interchange #2,,                   Jordan McLean,                   John Asiata,,Cowboys,23:51,Broncos vs Cowboys,2019
73,Interchange #1,,                   Matthew Scott,                   Coen Hess,,Cowboys,22:52,Broncos vs Cowboys,2019
74,Conversion-Missed,Jamayne Isaako,,,,Broncos,22:48,Broncos vs Cowboys,2019
75,Try,James Roberts,,,10-0,Broncos,21:18,Broncos vs Cowboys,2019
76,Line Dropout,Jordan Kahu,,,,Cowboys,20:15,Broncos vs Cowboys,2019
77,Kick Bomb,Kodi Nikorima,,,,Broncos,18:20,Broncos vs Cowboys,2019
78,Interchange #1,,                   Tevita Pangai Junior,                   Jaydn Su'A,,Broncos,17:17,Broncos vs Cowboys,2019
79,Error,Nene Macdonald,,,,Cowboys,16:57,Broncos vs Cowboys,2019
80,Penalty - Holding Down,Tevita Pangai Junior,,,,Broncos,16:10,Broncos vs Cowboys,2019
