,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Raiders,2018
1,Error,Jordan Rapana,,,,Raiders,78:54,Warriors vs Raiders,2018
2,Error,Peta Hiku,,,,Warriors,77:57,Warriors vs Raiders,2018
3,Error,Michael Oldfield,,,,Raiders,77:20,Warriors vs Raiders,2018
4,Line Dropout,Sam Williams,,,,Raiders,76:27,Warriors vs Raiders,2018
5,Interchange,,                   Bunty Afoa,                   Agnatius Paasi,,Warriors,74:53,Warriors vs Raiders,2018
6,Penalty - Dangerous Tackle,Dunamis Lui,,,,Raiders,74:40,Warriors vs Raiders,2018
7,Interchange - HIA Cleared,,                   Leivaha Pulu,                   Issac Luke,,Warriors,73:49,Warriors vs Raiders,2018
8,Penalty - Obstruction,Emre Guler,,,,Raiders,73:29,Warriors vs Raiders,2018
9,Error,Jazz Tevaga,,,,Warriors,72:25,Warriors vs Raiders,2018
10,Error,Blake Austin,,,,Raiders,72:19,Warriors vs Raiders,2018
11,Interchange,,                   Siliva Havili,                   Emre Guler,,Raiders,71:52,Warriors vs Raiders,2018
12,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,70:20,Warriors vs Raiders,2018
13,Penalty Shot-Made,Shaun Johnson,,,20-16,Warriors,70:15,Warriors vs Raiders,2018
14,Interchange,,                   Agnatius Paasi,                   Bunty Afoa,,Warriors,69:27,Warriors vs Raiders,2018
15,Penalty - Ball Strip,Josh Hodgson,,,,Raiders,69:06,Warriors vs Raiders,2018
16,Penalty Shot-Made,Shaun Johnson,,,18-16,Warriors,66:37,Warriors vs Raiders,2018
17,Penalty - Early Tackle,Michael Oldfield,,,,Raiders,65:18,Warriors vs Raiders,2018
18,Line Dropout,Blake Austin,,,,Raiders,64:30,Warriors vs Raiders,2018
19,Interchange - HIA,,                   Issac Luke,                   Adam Blair,,Warriors,62:47,Warriors vs Raiders,2018
20,Penalty - Dangerous Tackle,Brad Abbey,,,,Raiders,61:39,Warriors vs Raiders,2018
21,Error,Iosia Soliola,,,,Raiders,61:35,Warriors vs Raiders,2018
22,Line Dropout,Shaun Johnson,,,,Warriors,61:32,Warriors vs Raiders,2018
23,Error,David Fusitu'a,,,,Warriors,59:46,Warriors vs Raiders,2018
24,Penalty Shot-Made,Sam Williams,,,16-16,Raiders,58:17,Warriors vs Raiders,2018
25,Penalty - Hand in the Ruck,Jazz Tevaga,,,,Warriors,57:13,Warriors vs Raiders,2018
26,Penalty - Holding Down,Issac Luke,,,,Warriors,56:27,Warriors vs Raiders,2018
27,Conversion-Made,Sam Williams,,,16-14,Raiders,55:59,Warriors vs Raiders,2018
28,Try,Elliott Whitehead,,,16-12,Raiders,54:50,Warriors vs Raiders,2018
29,Interchange,,                   Junior Paulo,                   Shannon Boyd,,Raiders,54:15,Warriors vs Raiders,2018
30,Interchange,,                   Emre Guler,                   Siliva Havili,,Raiders,53:53,Warriors vs Raiders,2018
31,Error,Mason Lino,,,,Warriors,53:02,Warriors vs Raiders,2018
32,Interchange,,                   Tevita Satae,                   Agnatius Paasi,,Warriors,52:02,Warriors vs Raiders,2018
33,Interchange,,                   Adam Blair,                   Leivaha Pulu,,Warriors,50:39,Warriors vs Raiders,2018
34,Penalty - Marker Not Square,Ken Maumalo,,,,Warriors,50:32,Warriors vs Raiders,2018
35,Penalty Shot-Made,Shaun Johnson,,,16-8,Warriors,47:50,Warriors vs Raiders,2018
36,Penalty - Flop,Josh Hodgson,,,,Raiders,46:38,Warriors vs Raiders,2018
37,Error,Jordan Rapana,,,,Raiders,45:41,Warriors vs Raiders,2018
38,Conversion-Made,Shaun Johnson,,,14-8,Warriors,44:05,Warriors vs Raiders,2018
39,Try,Peta Hiku,,,12-8,Warriors,42:30,Warriors vs Raiders,2018
40,Linebreak,Peta Hiku,,,,Warriors,42:29,Warriors vs Raiders,2018
41,Interchange,,                   Simon Mannering,                   Isaiah Papali'i,,Warriors,41:48,Warriors vs Raiders,2018
42,Kick Bomb,Shaun Johnson,,,,Warriors,40:52,Warriors vs Raiders,2018
43,Error,Blake Austin,,,,Raiders,39:10,Warriors vs Raiders,2018
44,Error,Mason Lino,,,,Warriors,38:36,Warriors vs Raiders,2018
45,Kick Bomb,Shaun Johnson,,,,Warriors,36:51,Warriors vs Raiders,2018
46,Kick Bomb,Sam Williams,,,,Raiders,36:03,Warriors vs Raiders,2018
47,Penalty Shot-Made,Sam Williams,,,8-8,Raiders,34:35,Warriors vs Raiders,2018
48,Interchange,,                   Agnatius Paasi,                   Tevita Satae,,Warriors,33:41,Warriors vs Raiders,2018
49,Penalty - Marker Not Square,Jazz Tevaga,,,,Warriors,33:08,Warriors vs Raiders,2018
50,Penalty - Flop,Adam Blair,,,,Warriors,32:29,Warriors vs Raiders,2018
51,Linebreak,Nick Cotric,,,,Raiders,32:09,Warriors vs Raiders,2018
52,Interchange,,                   Dunamis Lui,                   Emre Guler,,Raiders,32:07,Warriors vs Raiders,2018
53,Error,Peta Hiku,,,,Warriors,31:59,Warriors vs Raiders,2018
54,Penalty - Hand in the Ruck,Sam Williams,,,,Raiders,31:22,Warriors vs Raiders,2018
55,Error,Brad Abbey,,,,Raiders,29:49,Warriors vs Raiders,2018
56,Penalty - Dangerous Tackle,Joseph Leilua,,,,Raiders,28:06,Warriors vs Raiders,2018
57,Conversion-Missed,Shaun Johnson,,,,Warriors,27:10,Warriors vs Raiders,2018
58,Try,David Fusitu'a,,,8-6,Warriors,25:25,Warriors vs Raiders,2018
59,Linebreak,David Fusitu'a,,,,Warriors,25:25,Warriors vs Raiders,2018
60,Interchange,,                   Bunty Afoa,                   Jazz Tevaga,,Warriors,24:32,Warriors vs Raiders,2018
61,Error,Blake Austin,,,,Raiders,24:24,Warriors vs Raiders,2018
62,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,22:42,Warriors vs Raiders,2018
63,Conversion-Missed,Shaun Johnson,,,,Warriors,22:35,Warriors vs Raiders,2018
