,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Josh
                
                  Dugan",1.0,Fullback,,80:00,,4,1,-,-,-,-,-,,45.0,,20.0,179.0,45,,45.0,1,-,-,-,3,1,-,-,1,11,-,,1,1,6,26.0,0.3,,80%,4.0,1,-,-,2,,2,19,-,-,2,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
1,,"Justin
                
                  Hunt",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,38.0,,12.0,97.0,30,,28.0,2,-,-,-,2,1,-,-,1,10,-,,-,-,2,15.0,0.17,,83.3%,5.0,1,-,-,4,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
2,,"Euan
                
                  Aitken",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,41.0,,10.0,100.0,-,,52.0,-,-,-,-,4,-,-,-,1,6,-,,1,-,2,12.0,0.2,,95%,19.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
3,,"Peter
                
                  Mata'utia",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,33.0,,10.0,103.0,-,,34.0,-,1,1,-,2,-,-,-,-,-,-,,1,-,7,13.0,0.7,,82.4%,14.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
4,,"Jason
                
                  Nightingale",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,13.0,,17.0,137.0,36,,30.0,-,-,-,-,-,1,-,-,4,34,-,,-,2,3,20.0,0.18,,71.4%,5.0,2,-,-,-,,1,25,1,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
5,,"Gareth
                
                  Widdop",6.0,Five-Eighth,,80:00,,-,-,-,2,-,-,-,,18.0,,2.0,12.0,9,,2.0,-,1,-,-,-,-,-,-,-,-,-,,-,-,31,40.0,15.5,,80%,8.0,2,-,-,1,,8,216,-,2,1,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
6,,"Benji
                
                  Marshall",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,36.0,,4.0,26.0,-,,1.0,-,1,1,-,2,-,-,-,-,-,-,,1,3,42,54.0,10.5,,64.3%,9.0,4,1,-,-,,11,413,1,-,1,-,1,1,,-,-,-,1,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
7,,"Leeson
                
                  Ah Mau",8.0,Prop,,47:00,,-,-,-,-,-,-,-,,46.0,,16.0,162.0,11,,80.0,-,-,-,-,-,15,-,-,-,-,-,,-,-,-,16.0,-,,94.1%,32.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,47:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
8,,"Mitch
                
                  Rein",9.0,Hooker,,63:00,,-,-,-,-,-,-,-,,55.0,,2.0,26.0,-,,7.0,-,-,-,-,-,1,-,-,1,7,-,,-,2,74,76.0,37,,98.2%,54.0,1,-,-,-,,1,33,1,-,-,-,-,-,,-,-,-,-,-,-,-,,63:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
9,,"Ben
                
                  Creagh",10.0,Prop,,36:00,,-,-,-,-,-,-,-,,40.0,,10.0,78.0,13,,29.0,-,-,-,-,-,9,-,-,-,-,-,,1,-,1,11.0,0.1,,100%,31.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,36:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
10,,"Tyson
                
                  Frizell",11.0,2nd Row,,68:00,,-,-,-,-,-,-,-,,48.0,,9.0,95.0,-,,37.0,-,-,-,-,1,9,-,-,-,-,-,,-,1,3,12.0,0.33,,97.6%,40.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,68:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
11,,"Joel
                
                  Thompson",12.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,43.0,,11.0,110.0,-,,49.0,-,-,-,-,-,11,-,-,-,-,-,,-,-,-,11.0,-,,94.7%,36.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
12,,"Mike
                
                  Cooper",13.0,Lock,,54:00,,-,-,-,-,-,-,-,,52.0,,10.0,96.0,-,,36.0,-,-,-,-,1,10,-,-,-,-,-,,1,1,4,14.0,0.4,,97.4%,38.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,54:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
13,,"Will
                
                  Matthews",15.0,Interchange,,32:00,,-,-,-,-,-,-,-,,24.0,,2.0,15.0,-,,3.0,-,-,-,-,-,2,-,-,-,-,-,,-,-,2,4.0,1,,100%,24.0,-,-,-,-,,1,25,-,-,1,-,-,1,,-,-,-,1,-,-,-,,32:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
14,,"Jake
                
                  Marketo",16.0,Interchange,,26:00,,-,-,-,-,-,-,-,,17.0,,4.0,34.0,-,,15.0,-,-,-,-,-,4,-,-,-,-,-,,-,-,4,8.0,1,,94.1%,16.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,26:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
15,,"Heath
                
                  L'Estrange",17.0,Interchange,,17:00,,-,-,-,-,-,-,-,,18.0,,2.0,22.0,-,,4.0,-,-,-,-,-,-,-,-,2,22,-,,-,2,17,19.0,8.5,,100%,18.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,17:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
16,,"Jack
                
                  de Belin",22.0,Interchange,,57:00,,-,-,-,-,-,-,-,,52.0,,15.0,132.0,17,,48.0,-,-,-,-,-,13,-,-,-,-,-,,1,2,9,23.0,0.6,,100%,41.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,57:00,-,Dragons,19,2015-07-18T09:30:00Z,Dragons vs Rabbitohs,2015
