,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Panthers,2018
1,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,79:25,Sea Eagles vs Panthers,2018
2,Interchange,,                   James Fisher-Harris,                   Moses Leota,,Panthers,77:33,Sea Eagles vs Panthers,2018
3,Interchange,,                   James Tamou,                   Trent Merrin,,Panthers,77:20,Sea Eagles vs Panthers,2018
4,Penalty - Verbal Dissent,Addin Fonua-Blake,,,,Sea Eagles,76:35,Sea Eagles vs Panthers,2018
5,Error,Addin Fonua-Blake,,,,Sea Eagles,76:27,Sea Eagles vs Panthers,2018
6,Conversion-Made,Nathan Cleary,,,24-28,Panthers,74:52,Sea Eagles vs Panthers,2018
7,Video Referee,Try,,,,Panthers,73:55,Sea Eagles vs Panthers,2018
8,Try,Nathan Cleary,,,24-26,Panthers,73:45,Sea Eagles vs Panthers,2018
9,Error,Tom Trbojevic,,,,Sea Eagles,73:42,Sea Eagles vs Panthers,2018
10,Kick Bomb,James Maloney,,,,Panthers,73:34,Sea Eagles vs Panthers,2018
11,Eagles Interchange,,                   Frank Winterstein,                   Shaun Lane,,Sea,72:40,Sea Eagles vs Panthers,2018
12,Conversion-Made,Nathan Cleary,,,24-22,Panthers,72:36,Sea Eagles vs Panthers,2018
13,Try,Waqa Blake,,,24-20,Panthers,71:46,Sea Eagles vs Panthers,2018
14,Linebreak,Nathan Cleary,,,,Panthers,71:36,Sea Eagles vs Panthers,2018
15,Conversion-Made,Nathan Cleary,,,24-16,Panthers,71:03,Sea Eagles vs Panthers,2018
16,Video Referee,Try,,,,Panthers,70:18,Sea Eagles vs Panthers,2018
17,Try,Isaah Yeo,,,24-14,Panthers,70:16,Sea Eagles vs Panthers,2018
18,Linebreak,Isaah Yeo,,,,Panthers,70:15,Sea Eagles vs Panthers,2018
19,Penalty - Leg Pull,Moses Suli,,,,Sea Eagles,69:33,Sea Eagles vs Panthers,2018
20,Eagles Interchange,,                   Manase Fainu,                   Trent Hodkinson,,Sea,68:47,Sea Eagles vs Panthers,2018
21,Conversion-Missed,Nathan Cleary,,,,Panthers,68:40,Sea Eagles vs Panthers,2018
22,Eagles Interchange,,                   Shaun Lane,                   Frank Winterstein,,Sea,67:30,Sea Eagles vs Panthers,2018
23,Try,Josh Mansour,,,24-10,Panthers,67:16,Sea Eagles vs Panthers,2018
24,Linebreak,Josh Mansour,,,,Panthers,67:15,Sea Eagles vs Panthers,2018
25,Penalty - Flop,Tom Trbojevic,,,,Sea Eagles,66:47,Sea Eagles vs Panthers,2018
26,Error,Tom Trbojevic,,,,Sea Eagles,66:33,Sea Eagles vs Panthers,2018
27,Interchange,,                   Tyrone May,                   Isaah Yeo,,Panthers,65:45,Sea Eagles vs Panthers,2018
28,Error,Dylan Walker,,,,Sea Eagles,65:00,Sea Eagles vs Panthers,2018
29,Kick Bomb,Dylan Walker,,,,Sea Eagles,64:52,Sea Eagles vs Panthers,2018
30,Kick Bomb,Nathan Cleary,,,,Panthers,63:52,Sea Eagles vs Panthers,2018
31,Penalty Shot-Missed,Daly Cherry-Evans,,,,Sea Eagles,63:08,Sea Eagles vs Panthers,2018
32,Eagles Interchange,,                   Kelepi Tanginoa,                   Martin Taupau,,Sea,62:33,Sea Eagles vs Panthers,2018
33,Penalty - Holding Down,James Tamou,,,,Panthers,62:03,Sea Eagles vs Panthers,2018
34,Error,James Maloney,,,,Panthers,61:16,Sea Eagles vs Panthers,2018
35,Conversion-Made,Daly Cherry-Evans,,,24-6,Sea Eagles,59:40,Sea Eagles vs Panthers,2018
36,Video Referee,Try,,,,Sea Eagles,58:42,Sea Eagles vs Panthers,2018
37,Try,Brian Kelly,,,22-6,Sea Eagles,58:36,Sea Eagles vs Panthers,2018
38,Penalty - Dangerous Tackle,James Tamou,,,,Panthers,57:20,Sea Eagles vs Panthers,2018
39,Error,James Tamou,,,,Panthers,56:13,Sea Eagles vs Panthers,2018
40,Interchange - HIA Cleared,,                   Isaah Yeo,                   Sione Katoa,,Panthers,56:11,Sea Eagles vs Panthers,2018
41,Error,Jorge Taufua,,,,Sea Eagles,54:50,Sea Eagles vs Panthers,2018
42,Interchange,,                   Jack Hetherington,                   James Fisher-Harris,,Panthers,54:29,Sea Eagles vs Panthers,2018
43,Interchange,,                   Trent Merrin,                   James Fisher-Harris,,Panthers,54:26,Sea Eagles vs Panthers,2018
44,Interchange,,                   Trent Merrin,                   James Tamou,,Panthers,54:26,Sea Eagles vs Panthers,2018
