,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Michael
                
                  Gordon",1.0,Fullback,,80:00,,16,-,6,8,2,80%,-,,44.0,,12.0,115.0,84,,22.0,-,1,-,-,4,-,9,3.47s,-,-,-,,-,2,8,19.0,0.67,,100%,3,-,-,-,2,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
1,,"Daniel
                
                  Tupou",2.0,Winger,,80:00,,8,2,-,-,-,-,-,,49.0,,16.0,213.0,20,,53.0,-,-,-,-,2,-,12,3.34s,1,7,-,,1,-,1,17.0,0.06,,100%,4,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
2,,"Latrell
                
                  Mitchell",3.0,Centre,,80:00,,4,1,-,-,-,-,-,,53.0,,10.0,118.0,14,,31.0,1,1,-,-,6,-,5,3.88s,-,-,-,,3,2,4,15.0,0.4,,80%,4,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
3,,"Joseph
                
                  Manu",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,37.0,,10.0,90.0,-,,15.0,-,1,1,-,3,-,8,3.55s,1,8,-,,-,1,3,12.0,0.3,,85.7%,12,2,-,-,-,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
4,,"Blake
                
                  Ferguson",5.0,Winger,,80:00,,12,3,-,-,-,-,-,,79.0,,19.0,178.0,17,,53.0,3,-,-,-,9,-,15,3.8s,-,-,-,,-,1,4,25.0,0.21,,-,-,-,-,-,1,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
5,,"Luke
                
                  Keary",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,49.0,,12.0,76.0,-,,9.0,1,2,3,-,-,-,3,4.76s,-,-,-,,-,3,20,31.0,1.67,,89.5%,17,2,-,-,1,,6,141,-,2,1,-,1,-,,1,1,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
6,,"Mitchell
                
                  Pearce",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,48.0,,8.0,44.0,-,,8.0,-,1,2,-,1,-,2,3.28s,-,-,-,,2,2,34,51.0,4.25,,87.5%,14,2,-,-,1,,12,295,-,6,-,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
7,,"Jared
                
                  Waerea-Hargreaves",8.0,Prop,,58:00,,-,-,-,-,-,-,-,,55.0,,17.0,199.0,104,,50.0,-,-,-,-,3,9,14,3.52s,-,-,-,,-,2,3,19.0,0.18,,96.7%,29,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,53:24,04:25,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
8,,"Jake
                
                  Friend",9.0,Hooker,,66:00,,4,1,-,-,-,-,-,,56.0,,7.0,53.0,-,,10.0,1,-,-,-,1,2,3,3.88s,5,31,-,,-,2,112,113.0,16,,93.5%,43,3,-,-,-,,2,32,1,-,1,-,-,-,,1,1,-,-,-,-,-,,66:12,-,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
9,,"Dylan
                
                  Napa",10.0,Prop,,49:00,,-,-,-,-,-,-,-,,20.0,,13.0,106.0,15,,32.0,-,-,-,-,-,11,12,3.81s,-,-,-,,-,2,1,13.0,0.08,,78.3%,18,4,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,30:28,19:01,Roosters,10,2017-05-14T06:00:00Z,Roosters vs Eels,2017
