,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Broncos,2013
1,Penalty Shot-Missed,Corey Parker,,,,Broncos,80:00,Warriors vs Broncos,2013
2,Penalty - 2nd Effort,Feleti Mateo,,,,Warriors,79:36,Warriors vs Broncos,2013
3,Kick Bomb,Peter Wallace,,,,Broncos,75:03,Warriors vs Broncos,2013
4,Conversion-Made,Shaun Johnson,,,18-16,Warriors,72:49,Warriors vs Broncos,2013
5,Try,Konrad Hurrell,,,16-16,Warriors,71:08,Warriors vs Broncos,2013
6,Line Dropout,Corey Norman,,,,Broncos,63:33,Warriors vs Broncos,2013
7,Linebreak,Dane Nielsen,,,,Warriors,62:54,Warriors vs Broncos,2013
8,Line Dropout,Shaun Johnson,,,,Warriors,60:44,Warriors vs Broncos,2013
9,Linebreak,Konrad Hurrell,,,,Warriors,56:25,Warriors vs Broncos,2013
10,Kick Bomb,Peter Wallace,,,,Broncos,54:16,Warriors vs Broncos,2013
11,Interchange - Sin Bin Return,Konrad Hurrell,,,,Warriors,53:02,Warriors vs Broncos,2013
12,Kick Bomb,Shaun Johnson,,,,Warriors,52:58,Warriors vs Broncos,2013
13,Conversion-Made,Scott Prince,,,12-16,Broncos,47:36,Warriors vs Broncos,2013
14,Try,Josh Hoffman,,,12-14,Broncos,45:56,Warriors vs Broncos,2013
15,Linebreak,Josh Hoffman,,,,Broncos,45:55,Warriors vs Broncos,2013
16,Line Dropout,Kevin Locke,,,,Warriors,45:29,Warriors vs Broncos,2013
17,Line Dropout,Kevin Locke,,,,Warriors,44:34,Warriors vs Broncos,2013
18,Kick Bomb,Peter Wallace,,,,Broncos,42:07,Warriors vs Broncos,2013
19,Conversion-Made,Shaun Johnson,,,12-10,Warriors,39:46,Warriors vs Broncos,2013
20,Try,Elijah Taylor,,,10-10,Warriors,37:42,Warriors vs Broncos,2013
21,Penalty - Offside inside 10m,Ben Hunt,,,,Broncos,36:32,Warriors vs Broncos,2013
22,Penalty - Holding Down,Shaun Johnson,,,,Warriors,34:59,Warriors vs Broncos,2013
23,Conversion-Made,Scott Prince,,,6-10,Broncos,32:19,Warriors vs Broncos,2013
24,Try,Peter Wallace,,,6-8,Broncos,31:22,Warriors vs Broncos,2013
25,Interchange - Sin Bin Return,Glen Fisiiahi,,,,Warriors,31:18,Warriors vs Broncos,2013
26,Kick Bomb,Corey Norman,,,,Broncos,31:14,Warriors vs Broncos,2013
27,Line Dropout,Corey Norman,,,,Broncos,29:28,Warriors vs Broncos,2013
28,Penalty - Offside inside 10m,Matt Gillett,,,,Broncos,28:01,Warriors vs Broncos,2013
29,Interchange - Sin Bin Return,Lachlan Maranta,,,,Broncos,27:26,Warriors vs Broncos,2013
30,Kick Bomb,Shaun Johnson,,,,Warriors,27:22,Warriors vs Broncos,2013
31,Kick Bomb,Peter Wallace,,,,Broncos,24:48,Warriors vs Broncos,2013
32,Penalty - Holding Down,Shaun Johnson,,,,Warriors,21:26,Warriors vs Broncos,2013
33,Conversion-Missed,Scott Prince,,,,Broncos,17:26,Warriors vs Broncos,2013
34,Try,Lachlan Maranta,,,6-4,Broncos,16:12,Warriors vs Broncos,2013
35,Penalty - Offside General,Simon Mannering,,,,Warriors,15:31,Warriors vs Broncos,2013
36,Kick Bomb,Scott Prince,,,,Broncos,15:23,Warriors vs Broncos,2013
37,Penalty - Offside inside 10m,Nathan Friend,,,,Warriors,14:14,Warriors vs Broncos,2013
38,Conversion-Made,Shaun Johnson,,,6-0,Warriors,11:18,Warriors vs Broncos,2013
39,Try,Manu Vatuvei,,,4-0,Warriors,09:51,Warriors vs Broncos,2013
40,Linebreak,Manu Vatuvei,,,,Warriors,09:46,Warriors vs Broncos,2013
41,Line Dropout,Corey Norman,,,,Broncos,08:47,Warriors vs Broncos,2013
42,Line Dropout,Corey Norman,,,,Broncos,07:33,Warriors vs Broncos,2013
43,Penalty - Offside inside 10m,Andrew McCullough,,,,Broncos,05:05,Warriors vs Broncos,2013
44,Kick Bomb,Peter Wallace,,,,Broncos,04:35,Warriors vs Broncos,2013
45,Kick Bomb,Shaun Johnson,,,,Warriors,02:17,Warriors vs Broncos,2013
46,Kick Bomb,Shaun Johnson,,,,Warriors,00:48,Warriors vs Broncos,2013
47,KICK OFF,,,,,,00:00,Warriors vs Broncos,2013
