,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Sharks,2018
1,Error,James Segeyaro,,,,Sharks,79:56,Bulldogs vs Sharks,2018
2,Error,Kerrod Holland,,,,Bulldogs,79:53,Bulldogs vs Sharks,2018
3,Error,Edrick Lee,,,,Sharks,78:19,Bulldogs vs Sharks,2018
4,Error,Matt Prior,,,,Sharks,78:12,Bulldogs vs Sharks,2018
5,Error,Jeremy Marshall-King,,,,Bulldogs,77:53,Bulldogs vs Sharks,2018
6,Error,Josh Jackson,,,,Bulldogs,76:33,Bulldogs vs Sharks,2018
7,Interchange,,                   Adam Elliott,                   Greg Eastwood,,Bulldogs,74:05,Bulldogs vs Sharks,2018
8,Error,Josh Morris,,,,Bulldogs,72:48,Bulldogs vs Sharks,2018
9,Penalty - Slow Peel,Aaron Woods,,,,Sharks,71:46,Bulldogs vs Sharks,2018
10,Linebreak,Will Hopoate,,,,Bulldogs,69:22,Bulldogs vs Sharks,2018
11,Error,Reimis Smith,,,,Bulldogs,66:48,Bulldogs vs Sharks,2018
12,Interchange,,                   Josh Dugan,                   Scott Sorensen,,Sharks,65:26,Bulldogs vs Sharks,2018
13,Error,Reimis Smith,,,,Bulldogs,64:31,Bulldogs vs Sharks,2018
14,Penalty - Ball Strip,Luke Lewis,,,,Sharks,63:49,Bulldogs vs Sharks,2018
15,Interchange,,                   Danny Fualalo,                   Ofahiki Ogden,,Bulldogs,62:46,Bulldogs vs Sharks,2018
16,Penalty - Ball Strip,Aaron Woods,,,,Sharks,62:46,Bulldogs vs Sharks,2018
17,Error,Wade Graham,,,,Sharks,61:20,Bulldogs vs Sharks,2018
18,Interchange,,                   Paul Gallen,                   Matt Prior,,Sharks,60:47,Bulldogs vs Sharks,2018
19,Error,Brett Morris,,,,Bulldogs,60:32,Bulldogs vs Sharks,2018
20,Kick Bomb,Lachlan Lewis,,,,Bulldogs,60:28,Bulldogs vs Sharks,2018
21,Penalty - Slow Peel,Adam Elliott,,,,Bulldogs,58:33,Bulldogs vs Sharks,2018
22,Kick Bomb,Lachlan Lewis,,,,Bulldogs,58:25,Bulldogs vs Sharks,2018
23,Conversion-Made,Valentine Holmes,,,18-30,Sharks,56:32,Bulldogs vs Sharks,2018
24,Try,Sosaia Feki,,,18-28,Sharks,55:01,Bulldogs vs Sharks,2018
25,Linebreak,Sosaia Feki,,,,Sharks,54:58,Bulldogs vs Sharks,2018
26,Error,Josh Morris,,,,Bulldogs,54:07,Bulldogs vs Sharks,2018
27,Conversion-Made,Rhyse Martin,,,18-24,Bulldogs,53:35,Bulldogs vs Sharks,2018
28,Interchange,,                   Jayson Bukuya,                   Andrew Fifita,,Sharks,52:34,Bulldogs vs Sharks,2018
29,Video Referee,Try,,,,Bulldogs,52:32,Bulldogs vs Sharks,2018
30,Try,Brett Morris,,,16-24,Bulldogs,52:25,Bulldogs vs Sharks,2018
31,Linebreak,Brett Morris,,,,Bulldogs,52:24,Bulldogs vs Sharks,2018
32,Interchange,,                   Michael Lichaa,                   Jeremy Marshall-King,,Bulldogs,52:07,Bulldogs vs Sharks,2018
33,Penalty - Hand in the Ruck,James Segeyaro,,,,Sharks,51:43,Bulldogs vs Sharks,2018
34,Interchange,,                   Greg Eastwood,                   Adam Elliott,,Bulldogs,50:59,Bulldogs vs Sharks,2018
35,Interchange,,                   Jayden Brailey,                   James Segeyaro,,Sharks,50:11,Bulldogs vs Sharks,2018
36,Interchange,,                   Aiden Tolman,                   David Klemmer,,Bulldogs,49:13,Bulldogs vs Sharks,2018
37,Error,Josh Dugan,,,,Sharks,49:03,Bulldogs vs Sharks,2018
38,Conversion-Missed,Valentine Holmes,,,,Sharks,46:24,Bulldogs vs Sharks,2018
39,Try,Valentine Holmes,,,12-24,Sharks,45:02,Bulldogs vs Sharks,2018
40,Linebreak,Valentine Holmes,,,,Sharks,45:00,Bulldogs vs Sharks,2018
41,Penalty - Offside inside 10m,Rhyse Martin,,,,Bulldogs,43:25,Bulldogs vs Sharks,2018
42,Conversion-Missed,Valentine Holmes,,,,Sharks,40:00,Bulldogs vs Sharks,2018
43,Video Referee,Try,,,,Sharks,39:17,Bulldogs vs Sharks,2018
44,Try,Sosaia Feki,,,12-20,Sharks,39:11,Bulldogs vs Sharks,2018
45,Linebreak,Sosaia Feki,,,,Sharks,39:11,Bulldogs vs Sharks,2018
46,Error,Brett Morris,,,,Bulldogs,38:53,Bulldogs vs Sharks,2018
47,Kick Bomb,Chad Townsend,,,,Sharks,38:49,Bulldogs vs Sharks,2018
48,Conversion-Made,Rhyse Martin,,,12-16,Bulldogs,37:17,Bulldogs vs Sharks,2018
49,Try,Michael Lichaa,,,10-16,Bulldogs,35:43,Bulldogs vs Sharks,2018
50,Linebreak,Michael Lichaa,,,,Bulldogs,35:43,Bulldogs vs Sharks,2018
51,Penalty - Crowding,Wade Graham,,,,Sharks,35:37,Bulldogs vs Sharks,2018
52,Line Dropout,Valentine Holmes,,,,Sharks,35:06,Bulldogs vs Sharks,2018
53,Kick Bomb,Lachlan Lewis,,,,Bulldogs,34:23,Bulldogs vs Sharks,2018
54,Penalty - Offside inside 10m,Aaron Woods,,,,Sharks,33:03,Bulldogs vs Sharks,2018
55,Error,Kurt Capewell,,,,Sharks,32:45,Bulldogs vs Sharks,2018
56,Error,Edrick Lee,,,,Sharks,32:18,Bulldogs vs Sharks,2018
57,Error,Will Hopoate,,,,Bulldogs,31:34,Bulldogs vs Sharks,2018
58,Penalty - Crowding,Aaron Woods,,,,Sharks,29:42,Bulldogs vs Sharks,2018
59,Interchange - HIA Cleared,,                   Scott Sorensen,                   Luke Lewis,,Sharks,28:50,Bulldogs vs Sharks,2018
