,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Titans vs Warriors,2016
1,Error,Greg Bird,,,,Titans,78:47,Titans vs Warriors,2016
2,Penalty - Hand in the Ruck,Sam Lisone,,,,Warriors,78:10,Titans vs Warriors,2016
3,Error,Ken Maumalo,,,,Warriors,77:41,Titans vs Warriors,2016
4,Interchange,,                   Jacob Lillyman,                   Sam Lisone,,Warriors,75:38,Titans vs Warriors,2016
5,Error,Konrad Hurrell,,,,Titans,75:30,Titans vs Warriors,2016
6,Conversion-Missed,Ashley Taylor,,,,Titans,74:00,Titans vs Warriors,2016
7,Interchange,,                   David Shillington,                   Agnatius Paasi,,Titans,73:34,Titans vs Warriors,2016
8,Try,Anthony Don,,,14-24,Titans,73:03,Titans vs Warriors,2016
9,Interchange,,                   Nathan Peats,                   Cameron Cullen,,Titans,72:16,Titans vs Warriors,2016
10,Interchange - Sin Bin Return,Ryan Hoffman,,,,Warriors,71:56,Titans vs Warriors,2016
11,Error,Ryan Hoffman,,,,Warriors,71:56,Titans vs Warriors,2016
12,Error,Ashley Taylor,,,,Titans,71:15,Titans vs Warriors,2016
13,Interchange - Sin Bin Return,Ashley Taylor,,,,Titans,71:14,Titans vs Warriors,2016
14,Interchange - HIA,,                   Josh Hoffman,                   Chris McQueen,,Titans,71:11,Titans vs Warriors,2016
15,Interchange,,                   David Fusitu'a,                   Ben Matulino,,Warriors,70:46,Titans vs Warriors,2016
16,Line Dropout,Tuimoala Lolohea,,,,Warriors,69:42,Titans vs Warriors,2016
17,Penalty - Slow Peel,Blake Ayshford,,,,Warriors,68:09,Titans vs Warriors,2016
18,Interchange,,                   Chris McQueen,                   Greg Bird,,Titans,67:36,Titans vs Warriors,2016
19,Conversion-Missed,Shaun Johnson,,,,Warriors,67:23,Titans vs Warriors,2016
20,Try,Solomone Kata,,,10-24,Warriors,65:24,Titans vs Warriors,2016
21,Error,Ashley Taylor,,,,Titans,65:11,Titans vs Warriors,2016
22,Error,Ken Maumalo,,,,Warriors,63:44,Titans vs Warriors,2016
23,Kick Bomb,Jarryd Hayne,,,,Titans,63:39,Titans vs Warriors,2016
24,Interchange,,                   Albert Vete,                   Blake Ayshford,,Warriors,62:12,Titans vs Warriors,2016
25,Kick Bomb,Ashley Taylor,,,,Titans,62:00,Titans vs Warriors,2016
26,Kick Bomb,Shaun Johnson,,,,Warriors,61:13,Titans vs Warriors,2016
