,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Eels,2016
1,Conversion-Made,Michael Gordon,,,12-30,Eels,79:13,Rabbitohs vs Eels,2016
2,Try,Semi Radradra,,,12-28,Eels,77:51,Rabbitohs vs Eels,2016
3,Error,Luke Keary,,,,Rabbitohs,77:34,Rabbitohs vs Eels,2016
4,Error,Clinton Gutherson,,,,Eels,76:37,Rabbitohs vs Eels,2016
5,Penalty Shot-Made,Michael Gordon,,,12-24,Eels,76:29,Rabbitohs vs Eels,2016
6,Interchange,,                   Siosifa Talakai,                   Cameron McInnes,,Rabbitohs,75:27,Rabbitohs vs Eels,2016
7,Penalties - Other,Damien Cook,,,,Rabbitohs,75:11,Rabbitohs vs Eels,2016
8,Line Dropout,Damien Cook,,,,Rabbitohs,75:10,Rabbitohs vs Eels,2016
9,Error,Sam Burgess,,,,Rabbitohs,73:49,Rabbitohs vs Eels,2016
10,Kick Bomb,Corey Norman,,,,Eels,73:06,Rabbitohs vs Eels,2016
11,Error,Dane Nielsen,,,,Rabbitohs,71:28,Rabbitohs vs Eels,2016
12,Interchange - Sin Bin Return,Dane Nielsen,,,,Rabbitohs,71:27,Rabbitohs vs Eels,2016
13,Penalties - Other,Rory O'Brien,,,,Eels,69:56,Rabbitohs vs Eels,2016
14,Error,Rory O'Brien,,,,Eels,69:56,Rabbitohs vs Eels,2016
15,Interchange,,                   David Gower,                   Daniel Alvaro,,Eels,69:38,Rabbitohs vs Eels,2016
16,Penalty Shot-Made,Michael Gordon,,,12-22,Eels,69:29,Rabbitohs vs Eels,2016
17,Penalty - Verbal Dissent,Luke Keary,,,,Rabbitohs,68:05,Rabbitohs vs Eels,2016
18,Interchange - HIA,,                   Kyle Turner,                   Nathan Brown,,Rabbitohs,68:03,Rabbitohs vs Eels,2016
19,Error,Luke Keary,,,,Rabbitohs,67:50,Rabbitohs vs Eels,2016
20,Interchange,,                   Cameron McInnes,                   Damien Cook,,Rabbitohs,66:02,Rabbitohs vs Eels,2016
