,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Eels,2019
1,Line Dropout,Lachlan Lewis,,,,Bulldogs,79:34,Bulldogs vs Eels,2019
2,Error,Adam Elliott,,,,Bulldogs,78:50,Bulldogs vs Eels,2019
3,Error,Blake Ferguson,,,,Eels,78:16,Bulldogs vs Eels,2019
4,Kick Bomb,Mitchell Moses,,,,Eels,78:12,Bulldogs vs Eels,2019
5,Kick Bomb,Mitchell Moses,,,,Eels,76:30,Bulldogs vs Eels,2019
6,Error,Christian Crichton,,,,Bulldogs,75:03,Bulldogs vs Eels,2019
7,Error,Mitchell Moses,,,,Eels,74:29,Bulldogs vs Eels,2019
8,Interchange #8,,                   Daniel Alvaro,                   Tim Mannah,,Eels,74:02,Bulldogs vs Eels,2019
9,Interchange - HIA Cleared,,                   Junior Paulo,                   David Gower,,Eels,73:52,Bulldogs vs Eels,2019
10,Interchange - HIA Cleared,,                   Danny Fualalo,                   Adam Elliott,,Bulldogs,73:40,Bulldogs vs Eels,2019
11,Penalty - Offside General,Tepai Moeroa,,,,Eels,72:35,Bulldogs vs Eels,2019
12,Error,Jaeman Salmon,,,,Eels,71:58,Bulldogs vs Eels,2019
13,Error,Daniel Alvaro,,,,Eels,71:02,Bulldogs vs Eels,2019
14,Interchange #7,,                   Shaun Lane,                   Kane Evans,,Eels,70:09,Bulldogs vs Eels,2019
15,Conversion-Made,Mitchell Moses,,,16-36,Eels,69:59,Bulldogs vs Eels,2019
16,Try,Dylan Brown,,,16-34,Eels,68:29,Bulldogs vs Eels,2019
17,Linebreak,Jaeman Salmon,,,,Eels,68:24,Bulldogs vs Eels,2019
18,Interchange #6,,                   Reed Mahoney,                   Jaeman Salmon,,Eels,68:12,Bulldogs vs Eels,2019
19,Error,Brad Takairangi,,,,Eels,66:54,Bulldogs vs Eels,2019
20,Error,Marata Niukore,,,,Eels,64:22,Bulldogs vs Eels,2019
21,Error,Danny Fualalo,,,,Bulldogs,64:04,Bulldogs vs Eels,2019
22,Conversion-Made,Kerrod Holland,,,16-30,Bulldogs,63:53,Bulldogs vs Eels,2019
23,Video Referee,Try,,,,Bulldogs,63:28,Bulldogs vs Eels,2019
24,Try,Dylan Napa,,,14-30,Bulldogs,63:23,Bulldogs vs Eels,2019
25,Linebreak,Dylan Napa,,,,Bulldogs,63:23,Bulldogs vs Eels,2019
26,Penalty - Late Tackle,Marata Niukore,,,,Eels,62:13,Bulldogs vs Eels,2019
27,Interchange - HIA,,                   Adam Elliott,                   Danny Fualalo,,Bulldogs,61:30,Bulldogs vs Eels,2019
28,Interchange - HIA,,                   David Gower,                   Tepai Moeroa,,Eels,60:12,Bulldogs vs Eels,2019
29,Interchange #7,,                   Jeremy Marshall-King,                   Michael Lichaa,,Bulldogs,59:45,Bulldogs vs Eels,2019
30,Interchange #6,,                   Raymond Faitala-Mariner,                   Aiden Tolman,,Bulldogs,57:55,Bulldogs vs Eels,2019
31,Interchange #5,,                   Kane Evans,                   Junior Paulo,,Eels,56:32,Bulldogs vs Eels,2019
32,Error,Marcelo Montoya,,,,Bulldogs,56:24,Bulldogs vs Eels,2019
33,Line Dropout,Clinton Gutherson,,,,Eels,55:22,Bulldogs vs Eels,2019
34,Interchange #4,,                   Tim Mannah,                   Daniel Alvaro,,Eels,54:59,Bulldogs vs Eels,2019
35,Interchange #5,,                   Danny Fualalo,                   Adam Elliott,,Bulldogs,54:09,Bulldogs vs Eels,2019
36,Error,Shaun Lane,,,,Eels,53:31,Bulldogs vs Eels,2019
37,Error,Marcelo Montoya,,,,Bulldogs,51:48,Bulldogs vs Eels,2019
38,Interchange #4,,                   Sauaso Sue,                   Dylan Napa,,Bulldogs,50:37,Bulldogs vs Eels,2019
39,Conversion-Made,Mitchell Moses,,,10-30,Eels,50:37,Bulldogs vs Eels,2019
40,Try,Shaun Lane,,,10-28,Eels,49:05,Bulldogs vs Eels,2019
41,Error,Raymond Faitala-Mariner,,,,Bulldogs,48:56,Bulldogs vs Eels,2019
42,Conversion-Made,Mitchell Moses,,,10-24,Eels,47:25,Bulldogs vs Eels,2019
43,Try,Blake Ferguson,,,10-22,Eels,45:49,Bulldogs vs Eels,2019
44,Error,Josh Jackson,,,,Bulldogs,45:36,Bulldogs vs Eels,2019
45,Error,Shaun Lane,,,,Eels,45:13,Bulldogs vs Eels,2019
46,Error,Mitchell Moses,,,,Eels,44:03,Bulldogs vs Eels,2019
47,Conversion-Made,Mitchell Moses,,,10-18,Eels,43:03,Bulldogs vs Eels,2019
48,Try,Clinton Gutherson,,,10-16,Eels,41:43,Bulldogs vs Eels,2019
49,Linebreak,Blake Ferguson,,,,Eels,41:36,Bulldogs vs Eels,2019
50,Interchange - HIA Cleared,,                   Jaeman Salmon,                   Josh Hoffman,,Eels,40:01,Bulldogs vs Eels,2019
51,Error,Clinton Gutherson,,,,Eels,37:06,Bulldogs vs Eels,2019
52,Penalty - Slow Peel,Lachlan Lewis,,,,Bulldogs,36:06,Bulldogs vs Eels,2019
53,Error,Sauaso Sue,,,,Bulldogs,34:38,Bulldogs vs Eels,2019
54,Interchange #3,,                   Junior Paulo,                   Kane Evans,,Eels,33:23,Bulldogs vs Eels,2019
55,Conversion-Made,Mitchell Moses,,,10-12,Eels,32:44,Bulldogs vs Eels,2019
56,Try,Clinton Gutherson,,,10-10,Eels,31:05,Bulldogs vs Eels,2019
57,Linebreak,Reed Mahoney,,,,Eels,31:00,Bulldogs vs Eels,2019
58,Conversion-Made,Mitchell Moses,,,10-6,Eels,30:08,Bulldogs vs Eels,2019
59,Try,Blake Ferguson,,,10-4,Eels,28:35,Bulldogs vs Eels,2019
60,Linebreak,Blake Ferguson,,,,Eels,28:35,Bulldogs vs Eels,2019
61,Line Dropout,Lachlan Lewis,,,,Bulldogs,27:46,Bulldogs vs Eels,2019
62,Penalty - Ball Strip,Jeremy Marshall-King,,,,Bulldogs,26:02,Bulldogs vs Eels,2019
63,Line Dropout,Lachlan Lewis,,,,Bulldogs,25:52,Bulldogs vs Eels,2019
64,Interchange - HIA,,                   Josh Hoffman,                   Jaeman Salmon,,Eels,25:51,Bulldogs vs Eels,2019
65,Interchange #3,,                   Aiden Tolman,                   Corey Harawira-Naera,,Bulldogs,25:51,Bulldogs vs Eels,2019
66,Penalty - Ball Strip,Jeremy Marshall-King,,,,Bulldogs,24:24,Bulldogs vs Eels,2019
67,Interchange #2,,                   Tepai Moeroa,                   David Gower,,Eels,24:00,Bulldogs vs Eels,2019
68,Interchange #2,,                   Adam Elliott,                   Danny Fualalo,,Bulldogs,23:13,Bulldogs vs Eels,2019
69,Interchange #1,,                   Dylan Napa,                   Sauaso Sue,,Bulldogs,23:08,Bulldogs vs Eels,2019
70,Error,Brad Takairangi,,,,Eels,22:18,Bulldogs vs Eels,2019
71,Interchange #1,,                   Daniel Alvaro,                   Tim Mannah,,Eels,22:02,Bulldogs vs Eels,2019
72,Kick Bomb,Lachlan Lewis,,,,Bulldogs,21:33,Bulldogs vs Eels,2019
73,Kick Bomb,Lachlan Lewis,,,,Bulldogs,19:58,Bulldogs vs Eels,2019
74,Conversion-Missed,Kerrod Holland,,,,Bulldogs,19:00,Bulldogs vs Eels,2019
75,Video Referee,Try,,,,Bulldogs,17:58,Bulldogs vs Eels,2019
76,Try,Reimis Smith,,,10-0,Bulldogs,17:43,Bulldogs vs Eels,2019
77,Linebreak,Reimis Smith,,,,Bulldogs,17:43,Bulldogs vs Eels,2019
78,Error,Maika Sivo,,,,Eels,16:58,Bulldogs vs Eels,2019
79,Kick Bomb,Lachlan Lewis,,,,Bulldogs,16:23,Bulldogs vs Eels,2019
80,Conversion-Made,Kerrod Holland,,,6-0,Bulldogs,15:24,Bulldogs vs Eels,2019
81,Video Referee,Try,,,,Bulldogs,14:34,Bulldogs vs Eels,2019
82,Try,Kieran Foran,,,4-0,Bulldogs,14:23,Bulldogs vs Eels,2019
83,Line Dropout,Clinton Gutherson,,,,Eels,13:26,Bulldogs vs Eels,2019
84,Error,Mitchell Moses,,,,Eels,11:04,Bulldogs vs Eels,2019
85,Error,Dylan Brown,,,,Eels,09:38,Bulldogs vs Eels,2019
86,Error,Reimis Smith,,,,Bulldogs,08:46,Bulldogs vs Eels,2019
87,Error,Blake Ferguson,,,,Eels,07:11,Bulldogs vs Eels,2019
88,Error,Reed Mahoney,,,,Eels,06:40,Bulldogs vs Eels,2019
89,Penalty - Ball Strip,Tepai Moeroa,,,,Eels,02:56,Bulldogs vs Eels,2019
90,Error,Maika Sivo,,,,Eels,01:52,Bulldogs vs Eels,2019
91,KICK OFF,,,,,,00:00,Bulldogs vs Eels,2019
