,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,82:00,Storm vs Roosters,2019
1,Drop Goal-Made,Latrell Mitchell,,,20-21,Roosters,80:57,Storm vs Roosters,2019
2,Linebreak,Sitili Tupouniua,,,,Roosters,80:31,Storm vs Roosters,2019
3,Drop Goal-Missed,Brodie Croft,,,,Storm,79:52,Storm vs Roosters,2019
4,Kick Bomb,Brodie Croft,,,,Storm,78:37,Storm vs Roosters,2019
5,Interchange #8,,                   Ryan Papenhuyzen,                   Tui Kamikamica,,Storm,77:56,Storm vs Roosters,2019
6,Error,Ryan Papenhuyzen,,,,Storm,76:45,Storm vs Roosters,2019
7,Interchange #7,,                   Kenneath Bromwich,                   Nelson Asofa-Solomona,,Storm,75:54,Storm vs Roosters,2019
8,Error,Cooper Cronk,,,,Roosters,75:31,Storm vs Roosters,2019
9,Kick Bomb,Brodie Croft,,,,Storm,75:08,Storm vs Roosters,2019
10,Drop Goal-Missed,Latrell Mitchell,,,,Roosters,74:21,Storm vs Roosters,2019
11,Interchange #6,,                   Sam Verrills,                   Victor Radley,,Roosters,73:27,Storm vs Roosters,2019
12,Drop Goal-Missed,Brodie Croft,,,,Storm,73:05,Storm vs Roosters,2019
13,Interchange #6,,                   Jesse Bromwich,                   Ryan Papenhuyzen,,Storm,72:23,Storm vs Roosters,2019
14,Kick Bomb,Cameron Munster,,,,Storm,71:27,Storm vs Roosters,2019
15,Interchange - HIA Cleared,,                   Nelson Asofa-Solomona,                   Christian Welch,,Storm,71:13,Storm vs Roosters,2019
16,Kick Bomb,Cooper Cronk,,,,Roosters,70:38,Storm vs Roosters,2019
17,Interchange #5,,                   Victor Radley,                   Zane Tetevano,,Roosters,70:00,Storm vs Roosters,2019
18,Error,Dale Finucane,,,,Storm,69:15,Storm vs Roosters,2019
19,Interchange - HIA Cleared,,                   Lindsay Collins,                   Sitili Tupouniua,,Roosters,68:15,Storm vs Roosters,2019
20,Penalty - Dangerous Tackle,Jared Waerea-Hargreaves,,,,Roosters,67:59,Storm vs Roosters,2019
21,Error,Victor Radley,,,,Roosters,67:51,Storm vs Roosters,2019
22,Interchange #4,,                   Joshua Curran,                   Sam Verrills,,Roosters,66:46,Storm vs Roosters,2019
23,Penalty - Dangerous Tackle,Josh Addo-Carr,,,,Storm,66:36,Storm vs Roosters,2019
24,Kick Bomb,Cameron Munster,,,,Storm,66:33,Storm vs Roosters,2019
25,Error,Lindsay Collins,,,,Roosters,64:59,Storm vs Roosters,2019
26,Line Dropout,Cameron Munster,,,,Storm,64:51,Storm vs Roosters,2019
27,Error,Josh Addo-Carr,,,,Storm,63:02,Storm vs Roosters,2019
28,Error,James Tedesco,,,,Roosters,61:50,Storm vs Roosters,2019
29,Error,Cameron Munster,,,,Storm,61:09,Storm vs Roosters,2019
30,Interchange - HIA,,                   Luke Keary,                   Lindsay Collins,,Roosters,60:32,Storm vs Roosters,2019
31,Interchange - HIA,,                   Christian Welch,                   Dale Finucane,,Storm,58:57,Storm vs Roosters,2019
32,Line Dropout,Latrell Mitchell,,,,Roosters,58:12,Storm vs Roosters,2019
33,Penalty - Crowding,Angus Crichton,,,,Roosters,56:18,Storm vs Roosters,2019
34,Interchange - HIA,,                   Sitili Tupouniua,                   Jared Waerea-Hargreaves,,Roosters,56:07,Storm vs Roosters,2019
35,Error,Joshua Curran,,,,Roosters,55:47,Storm vs Roosters,2019
36,Error,Cameron Munster,,,,Storm,54:50,Storm vs Roosters,2019
37,Interchange #5,,                   Tui Kamikamica,                   Nelson Asofa-Solomona,,Storm,54:38,Storm vs Roosters,2019
38,Conversion-Made,Brodie Croft,,,20-20,Storm,52:49,Storm vs Roosters,2019
39,Interchange #3,,                   Zane Tetevano,                   Joshua Curran,,Roosters,52:22,Storm vs Roosters,2019
40,Try,Curtis Scott,,,18-20,Storm,51:33,Storm vs Roosters,2019
41,Linebreak,Curtis Scott,,,,Storm,51:33,Storm vs Roosters,2019
42,Line Dropout,Latrell Mitchell,,,,Roosters,50:46,Storm vs Roosters,2019
43,Interchange #4,,                   Brandon Smith,                   Jesse Bromwich,,Storm,49:55,Storm vs Roosters,2019
44,Conversion-Made,Brodie Croft,,,14-20,Storm,49:13,Storm vs Roosters,2019
45,Try,Tui Kamikamica,,,12-20,Storm,48:06,Storm vs Roosters,2019
46,Linebreak,Tui Kamikamica,,,,Storm,48:06,Storm vs Roosters,2019
47,Line Dropout,Latrell Mitchell,,,,Roosters,47:02,Storm vs Roosters,2019
48,Line Dropout,Latrell Mitchell,,,,Roosters,45:32,Storm vs Roosters,2019
49,Penalty - Escorts,Latrell Mitchell,,,,Roosters,43:46,Storm vs Roosters,2019
50,Kick Bomb,Cameron Munster,,,,Storm,43:41,Storm vs Roosters,2019
51,Penalty - Slow Peel,Angus Crichton,,,,Roosters,42:38,Storm vs Roosters,2019
52,Penalty - Dangerous Tackle,Jahrome Hughes,,,,Storm,40:57,Storm vs Roosters,2019
53,Kick Bomb,Brodie Croft,,,,Storm,40:53,Storm vs Roosters,2019
54,Penalty Shot-Made,Brodie Croft,,,8-20,Storm,40:00,Storm vs Roosters,2019
55,Penalty - Escorts,Zane Tetevano,,,,Roosters,40:00,Storm vs Roosters,2019
56,Penalty - 2nd Effort,Latrell Mitchell,,,,Roosters,39:44,Storm vs Roosters,2019
57,Error,Luke Keary,,,,Roosters,39:21,Storm vs Roosters,2019
58,Error,Brodie Croft,,,,Storm,38:41,Storm vs Roosters,2019
59,Conversion-Made,Brodie Croft,,,6-20,Storm,38:01,Storm vs Roosters,2019
60,Try,Josh Addo-Carr,,,4-20,Storm,37:25,Storm vs Roosters,2019
61,Linebreak,Josh Addo-Carr,,,,Storm,37:23,Storm vs Roosters,2019
62,Line Dropout,Latrell Mitchell,,,,Roosters,36:20,Storm vs Roosters,2019
63,Error,Sitili Tupouniua,,,,Roosters,34:57,Storm vs Roosters,2019
64,Interchange #2,,                   Jared Waerea-Hargreaves,                   Sitili Tupouniua,,Roosters,34:38,Storm vs Roosters,2019
65,Error,Tui Kamikamica,,,,Storm,33:57,Storm vs Roosters,2019
66,Error,Latrell Mitchell,,,,Roosters,32:45,Storm vs Roosters,2019
67,Kick Bomb,Luke Keary,,,,Roosters,32:21,Storm vs Roosters,2019
68,Interchange #3,,                   Dale Finucane,                   Tui Kamikamica,,Storm,31:26,Storm vs Roosters,2019
69,Conversion-Made,Latrell Mitchell,,,0-20,Roosters,31:20,Storm vs Roosters,2019
70,Try,James Tedesco,,,0-18,Roosters,29:48,Storm vs Roosters,2019
71,Linebreak,Latrell Mitchell,,,,Roosters,29:46,Storm vs Roosters,2019
72,Interchange #1,,                   Lindsay Collins,                   Nat Butcher,,Roosters,28:57,Storm vs Roosters,2019
73,Error,Felise Kaufusi,,,,Storm,28:43,Storm vs Roosters,2019
74,Line Dropout,Latrell Mitchell,,,,Roosters,27:41,Storm vs Roosters,2019
75,Error,Matt Ikuvalu,,,,Roosters,25:36,Storm vs Roosters,2019
76,Kick Bomb,Cameron Smith,,,,Storm,24:40,Storm vs Roosters,2019
77,Kick Bomb,Brodie Croft,,,,Storm,23:03,Storm vs Roosters,2019
78,Interchange #2,,                   Jesse Bromwich,                   Brandon Smith,,Storm,21:10,Storm vs Roosters,2019
79,Conversion-Made,Latrell Mitchell,,,0-14,Roosters,21:10,Storm vs Roosters,2019
80,Interchange #1,,                   Nelson Asofa-Solomona,                   Christian Welch,,Storm,21:01,Storm vs Roosters,2019
81,Video Referee,Try,,,,Roosters,20:13,Storm vs Roosters,2019
82,Try,Jared Waerea-Hargreaves,,,0-12,Roosters,20:02,Storm vs Roosters,2019
83,Penalty - Grapple,Felise Kaufusi,,,,Storm,18:45,Storm vs Roosters,2019
84,Error,Curtis Scott,,,,Storm,18:17,Storm vs Roosters,2019
85,Penalty - Offside inside 10m,Cooper Cronk,,,,Roosters,17:12,Storm vs Roosters,2019
86,Penalty - Slow Peel,Jared Waerea-Hargreaves,,,,Roosters,16:48,Storm vs Roosters,2019
87,Penalty - Offside inside 10m,Cooper Cronk,,,,Roosters,16:16,Storm vs Roosters,2019
88,Error,Luke Keary,,,,Roosters,15:30,Storm vs Roosters,2019
89,Error,Lindsay Collins,,,,Roosters,14:34,Storm vs Roosters,2019
90,Error,Cooper Cronk,,,,Roosters,12:49,Storm vs Roosters,2019
