,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Storm,2016
1,Error,Jordan Rapana,,,,Raiders,78:47,Raiders vs Storm,2016
2,Penalty Shot-Made,Jarrod Croker,,,22-8,Raiders,76:16,Raiders vs Storm,2016
3,Interchange,,                   Jesse Bromwich,                   Matt White,,Storm,74:47,Raiders vs Storm,2016
4,Interchange,,                   Joseph Leilua,                   Joseph Tapine,,Raiders,74:42,Raiders vs Storm,2016
5,Penalty - Working on the Ground,Kenneath Bromwich,,,,Storm,74:38,Raiders vs Storm,2016
6,Line Dropout,Cameron Smith,,,,Storm,74:13,Raiders vs Storm,2016
7,Error,Blake Green,,,,Storm,73:43,Raiders vs Storm,2016
8,Error,Jesse Bromwich,,,,Storm,71:59,Raiders vs Storm,2016
9,Line Dropout,Blake Austin,,,,Raiders,71:45,Raiders vs Storm,2016
10,Interchange,,                   Josh Hodgson,                   Iosia Soliola,,Raiders,69:46,Raiders vs Storm,2016
11,Penalty - Lying in the Ruck,Kurt Baptiste,,,,Raiders,68:08,Raiders vs Storm,2016
12,Interchange,,                   Shannon Boyd,                   Junior Paulo,,Raiders,66:00,Raiders vs Storm,2016
13,Error,Cheyse Blair,,,,Storm,65:59,Raiders vs Storm,2016
14,Interchange,,                   Kevin Proctor,                   Tim Glasby,,Storm,64:49,Raiders vs Storm,2016
15,Penalty - Slow Peel,Luke Bateman,,,,Raiders,64:04,Raiders vs Storm,2016
16,40/20 Kick,Cooper Cronk,,,,Storm,63:32,Raiders vs Storm,2016
17,Error,Marika Koroibete,,,,Storm,60:51,Raiders vs Storm,2016
18,Interchange,,                   Dale Finucane,                   Ben Hampton,,Storm,59:43,Raiders vs Storm,2016
19,Penalty - Crowding,Josh Hodgson,,,,Raiders,58:36,Raiders vs Storm,2016
20,Penalty - Working on the Ground,Elliott Whitehead,,,,Raiders,57:49,Raiders vs Storm,2016
21,Interchange,,                   Clay Priest,                   Kurt Baptiste,,Raiders,56:44,Raiders vs Storm,2016
22,Penalty - 2nd Effort,Kenneath Bromwich,,,,Storm,55:39,Raiders vs Storm,2016
23,Conversion-Made,Jarrod Croker,,,20-8,Raiders,54:39,Raiders vs Storm,2016
24,Video Referee,Try,,,,Raiders,53:28,Raiders vs Storm,2016
25,Try,Shannon Boyd,,,18-8,Raiders,53:18,Raiders vs Storm,2016
26,Linebreak,Shannon Boyd,,,,Raiders,53:17,Raiders vs Storm,2016
27,Penalty - Offside General,Marika Koroibete,,,,Storm,52:05,Raiders vs Storm,2016
28,Interchange,,                   Christian Welch,                   Kenneath Bromwich,,Storm,51:45,Raiders vs Storm,2016
29,Interchange,,                   Tim Glasby,                   Jesse Bromwich,,Storm,51:34,Raiders vs Storm,2016
30,Kick Bomb,Aidan Sezer,,,,Raiders,51:15,Raiders vs Storm,2016
31,Interchange,,                   Joseph Tapine,                   Shannon Boyd,,Raiders,50:26,Raiders vs Storm,2016
32,Error,Tim Glasby,,,,Storm,49:44,Raiders vs Storm,2016
33,Interchange - Sin Bin Return,Joseph Tapine,,,,Raiders,49:00,Raiders vs Storm,2016
34,Error,Joseph Tapine,,,,Raiders,49:00,Raiders vs Storm,2016
35,Kick Bomb,Aidan Sezer,,,,Raiders,47:34,Raiders vs Storm,2016
36,Penalty - Working on the Ground,Will Chambers,,,,Storm,46:23,Raiders vs Storm,2016
37,Penalty - Shoulder Charge,Joseph Leilua,,,,Raiders,44:26,Raiders vs Storm,2016
38,Error,Will Chambers,,,,Storm,43:25,Raiders vs Storm,2016
39,Penalty - 2nd Effort,Josh Papalii,,,,Raiders,42:10,Raiders vs Storm,2016
40,Error,Joseph Leilua,,,,Raiders,41:10,Raiders vs Storm,2016
41,Kick Bomb,Cooper Cronk,,,,Storm,40:56,Raiders vs Storm,2016
42,Interchange - HIA Cleared,,                   Kenneath Bromwich,                   Tohu Harris,,Storm,40:01,Raiders vs Storm,2016
43,Error,Brenko Lee,,,,Raiders,39:27,Raiders vs Storm,2016
44,Error,Dale Finucane,,,,Storm,39:17,Raiders vs Storm,2016
45,Error,Aidan Sezer,,,,Raiders,38:15,Raiders vs Storm,2016
46,Interchange - Sin Bin Return,Aidan Sezer,,,,Raiders,38:14,Raiders vs Storm,2016
47,Penalty - Offside Downtown,Cheyse Blair,,,,Storm,37:12,Raiders vs Storm,2016
48,Kick Bomb,Blake Austin,,,,Raiders,36:07,Raiders vs Storm,2016
49,Penalty Shot-Made,Jarrod Croker,,,14-8,Raiders,34:44,Raiders vs Storm,2016
50,Penalty - Working on the Ground,Kevin Proctor,,,,Storm,33:21,Raiders vs Storm,2016
51,Error,Marika Koroibete,,,,Storm,32:29,Raiders vs Storm,2016
52,Interchange - HIA,,                   Tohu Harris,                   Christian Welch,,Storm,31:17,Raiders vs Storm,2016
53,Interchange,,                   Jesse Bromwich,                   Tim Glasby,,Storm,29:55,Raiders vs Storm,2016
54,Penalty - Slow Peel,Blake Austin,,,,Raiders,29:38,Raiders vs Storm,2016
55,Interchange,,                   Junior Paulo,                   Clay Priest,,Raiders,28:43,Raiders vs Storm,2016
56,Error,Cooper Cronk,,,,Storm,28:25,Raiders vs Storm,2016
57,Penalty - Hand in the Ruck,Josh Papalii,,,,Raiders,26:56,Raiders vs Storm,2016
58,Conversion-Made,Jarrod Croker,,,12-8,Raiders,25:02,Raiders vs Storm,2016
59,Try,Joseph Leilua,,,10-8,Raiders,23:17,Raiders vs Storm,2016
60,Linebreak,Joseph Leilua,,,,Raiders,23:16,Raiders vs Storm,2016
61,Penalty - Dangerous Tackle,Jesse Bromwich,,,,Storm,22:12,Raiders vs Storm,2016
62,Interchange,,                   Iosia Soliola,                   Luke Bateman,,Raiders,22:07,Raiders vs Storm,2016
63,Interchange,,                   Shannon Boyd,                   Joseph Tapine,,Raiders,20:19,Raiders vs Storm,2016
64,Interchange,,                   Matt White,                   Kenneath Bromwich,,Storm,19:27,Raiders vs Storm,2016
65,Kick Bomb,Blake Green,,,,Storm,18:30,Raiders vs Storm,2016
66,Penalty Shot-Made,Cameron Smith,,,6-8,Storm,17:07,Raiders vs Storm,2016
67,Penalty - Grapple,Josh Hodgson,,,,Raiders,16:09,Raiders vs Storm,2016
68,Kick Bomb,Cooper Cronk,,,,Storm,14:42,Raiders vs Storm,2016
69,Conversion-Made,Cameron Smith,,,6-6,Storm,13:22,Raiders vs Storm,2016
70,Try,Cooper Cronk,,,6-4,Storm,11:30,Raiders vs Storm,2016
71,Linebreak,Cooper Cronk,,,,Storm,11:29,Raiders vs Storm,2016
72,Penalty - Hand in the Ruck,Josh Hodgson,,,,Raiders,10:13,Raiders vs Storm,2016
73,Error,Jordan Rapana,,,,Raiders,09:23,Raiders vs Storm,2016
