,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"William
                
                  Zillman",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,1,,9.0,87.0,19,,35.0,-,-,-,-,2,-,-,-,1,6,-,,1,-,18,25.0,2,,100%,5.0,-,-,-,4,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
1,,"Kevin
                
                  Gordon",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,1,,9.0,98.0,28,,28.0,-,-,-,-,-,-,-,-,3,34,-,,-,-,1,10.0,0.11,,100%,1.0,-,-,-,2,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
2,,"Brad
                
                  Takairangi",3.0,Centre,,54:00,,-,-,-,-,-,-,-,,1,,10.0,64.0,-,,30.0,-,-,-,-,-,-,-,-,3,19,-,,-,-,3,15.0,0.3,,100%,5.0,-,-,-,-,,1,18,1,-,1,-,-,-,,-,-,-,-,-,-,-,,54:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
3,,"Jamal
                
                  Idris",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,3,,12.0,102.0,6,,55.0,-,-,-,-,2,1,-,-,3,19,-,,2,-,1,15.0,0.08,,85.7%,18.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
4,,"David
                
                  Mead",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,1,,9.0,82.0,56,,24.0,-,-,-,-,1,-,-,-,-,-,-,,-,-,3,12.0,0.33,,66.7%,4.0,1,1,-,4,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
5,,"Aidan
                
                  Sezer",6.0,Five-Eighth,,63:00,,8,-,2,2,2,100%,-,,-,,6.0,57.0,-,,32.0,-,-,-,-,1,-,-,-,-,-,-,,-,-,19,40.0,3.17,,90.9%,10.0,1,-,-,-,,12,372,3,3,2,-,3,1,,-,-,-,-,-,-,-,,63:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
6,,"Albert
                
                  Kelly",7.0,Halfback,,80:00,,-,-,-,-,-,-,-,,1,,7.0,51.0,-,,28.0,-,-,1,-,2,-,-,-,2,23,-,,1,1,21,39.0,3,,87.1%,27.0,4,-,-,-,,11,387,-,2,1,-,1,-,,-,-,-,1,-,-,-,,80:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
7,,"Luke
                
                  Douglas",8.0,Prop,,44:00,,-,-,-,-,-,-,-,,-,,9.0,86.0,-,,29.0,-,-,-,-,-,9,-,-,-,-,-,,-,1,4,13.0,0.44,,100%,24.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,44:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
8,,"Matt
                
                  Srama",9.0,Hooker,,45:00,,-,-,-,-,-,-,-,,-,,6.0,35.0,-,,12.0,-,-,-,-,1,1,-,-,5,32,-,,-,-,55,58.0,9.17,,100%,20.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,2,-,-,-,,45:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
9,,"Nate
                
                  Myles",10.0,Prop,,76:00,,-,-,-,-,-,-,-,,-,,24.0,201.0,21,,79.0,-,-,-,-,-,22,-,-,-,-,-,,3,-,1,25.0,0.04,,88.4%,38.0,5,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,76:00,-,Titans,3,2013-03-23T06:30:00Z,Titans vs Sea Eagles,2013
