,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Dragons vs Raiders,2018
1,Error,Jarrod Croker,,,,Raiders,79:59,Dragons vs Raiders,2018
2,Penalty - Slow Peel,Gareth Widdop,,,,Dragons,79:53,Dragons vs Raiders,2018
3,Error,Jack de Belin,,,,Dragons,79:46,Dragons vs Raiders,2018
4,Error,Joseph Leilua,,,,Raiders,78:06,Dragons vs Raiders,2018
5,Drop Goal-Made,Gareth Widdop,,,25-18,Dragons,76:05,Dragons vs Raiders,2018
6,Interchange,,                   Paul Vaughan,                   Jack de Belin,,Dragons,74:57,Dragons vs Raiders,2018
7,Penalty - Early Tackle,Joseph Leilua,,,,Raiders,74:40,Dragons vs Raiders,2018
8,Error,Blake Austin,,,,Raiders,74:37,Dragons vs Raiders,2018
9,Interchange,,                   Iosia Soliola,                   Siliva Havili,,Raiders,73:42,Dragons vs Raiders,2018
10,Penalties - Other,Tyson Frizell,,,,Dragons,73:23,Dragons vs Raiders,2018
11,Error,Blake Austin,,,,Raiders,72:24,Dragons vs Raiders,2018
12,Conversion-Made,Gareth Widdop,,,24-18,Dragons,70:52,Dragons vs Raiders,2018
13,Interchange,,                   Dunamis Lui,                   Luke Bateman,,Raiders,70:51,Dragons vs Raiders,2018
14,Interchange - Sin Bin Return,Jordan Rapana,,,,Raiders,69:54,Dragons vs Raiders,2018
15,Try,Matthew Dufty,,,22-18,Dragons,69:30,Dragons vs Raiders,2018
16,Linebreak,Matthew Dufty,,,,Dragons,69:24,Dragons vs Raiders,2018
17,Error,Elliott Whitehead,,,,Raiders,68:16,Dragons vs Raiders,2018
18,Error,Timoteo Lafai,,,,Dragons,66:44,Dragons vs Raiders,2018
19,Error,Blake Austin,,,,Raiders,64:14,Dragons vs Raiders,2018
20,Penalty - Lying in the Ruck,Iosia Soliola,,,,Raiders,63:24,Dragons vs Raiders,2018
21,Interchange,,                   Luke Bateman,                   Josh Papalii,,Raiders,62:04,Dragons vs Raiders,2018
22,Penalty Shot-Made,Gareth Widdop,,,18-18,Dragons,62:03,Dragons vs Raiders,2018
23,Penalty - Ball Strip,Joseph Tapine,,,,Raiders,60:39,Dragons vs Raiders,2018
24,Interchange,,                   Siliva Havili,                   Ata Hingano,,Raiders,59:58,Dragons vs Raiders,2018
25,Sin Bin,Jordan Rapana,,,,Raiders,59:58,Dragons vs Raiders,2018
26,Penalty - Professional Foul,Jordan Rapana,,,,Raiders,59:54,Dragons vs Raiders,2018
27,Interchange,,                   Jack de Belin,                   Kurt Mann,,Dragons,59:20,Dragons vs Raiders,2018
28,Penalty - Offside inside 10m,Joseph Tapine,,,,Raiders,58:20,Dragons vs Raiders,2018
29,Linebreak,Nick Cotric,,,,Raiders,58:00,Dragons vs Raiders,2018
30,Interchange,,                   Leeson Ah Mau,                   James Graham,,Dragons,57:06,Dragons vs Raiders,2018
31,Conversion-Made,Jarrod Croker,,,16-18,Raiders,57:06,Dragons vs Raiders,2018
32,Try,Jordan Rapana,,,16-16,Raiders,55:32,Dragons vs Raiders,2018
33,Linebreak,Jordan Rapana,,,,Raiders,55:28,Dragons vs Raiders,2018
34,Interchange,,                   Josh Papalii,                   Iosia Soliola,,Raiders,55:25,Dragons vs Raiders,2018
35,Penalty - Flop,Jason Nightingale,,,,Dragons,55:19,Dragons vs Raiders,2018
36,Linebreak,Jarrod Croker,,,,Raiders,55:15,Dragons vs Raiders,2018
37,Kick Bomb,Ben Hunt,,,,Dragons,55:04,Dragons vs Raiders,2018
38,Interchange,,                   Jeremy Latimore,                   Paul Vaughan,,Dragons,52:27,Dragons vs Raiders,2018
39,Interchange,,                   Shannon Boyd,                   Dunamis Lui,,Raiders,51:26,Dragons vs Raiders,2018
40,Penalty - Working on the Ground,Nene Macdonald,,,,Dragons,51:00,Dragons vs Raiders,2018
41,Error,Nene Macdonald,,,,Dragons,50:53,Dragons vs Raiders,2018
42,Conversion-Made,Gareth Widdop,,,16-12,Dragons,50:21,Dragons vs Raiders,2018
43,Try,Gareth Widdop,,,14-12,Dragons,48:51,Dragons vs Raiders,2018
44,Linebreak,Jack de Belin,,,,Dragons,48:44,Dragons vs Raiders,2018
45,Kick Bomb,Aidan Sezer,,,,Raiders,47:54,Dragons vs Raiders,2018
46,Error,Matthew Dufty,,,,Dragons,46:19,Dragons vs Raiders,2018
47,Penalty - Working on the Ground,Shannon Boyd,,,,Raiders,45:11,Dragons vs Raiders,2018
48,Penalty - Offside General,Blake Austin,,,,Raiders,44:13,Dragons vs Raiders,2018
49,Penalty Shot-Made,Jarrod Croker,,,10-12,Raiders,42:36,Dragons vs Raiders,2018
50,Penalty - Offside inside 10m,Jeremy Latimore,,,,Dragons,41:34,Dragons vs Raiders,2018
51,Error,Matthew Dufty,,,,Dragons,41:01,Dragons vs Raiders,2018
52,Interchange - HIA Cleared,,                   Kurt Mann,                   Tyson Frizell,,Dragons,40:01,Dragons vs Raiders,2018
53,Penalty Shot-Made,Gareth Widdop,,,10-10,Dragons,40:00,Dragons vs Raiders,2018
54,On Report,Joseph Tapine,,,,Raiders,40:00,Dragons vs Raiders,2018
55,Penalty - Shoulder Charge,Joseph Tapine,,,,Raiders,40:00,Dragons vs Raiders,2018
56,Kick Bomb,Ben Hunt,,,,Dragons,39:20,Dragons vs Raiders,2018
57,Interchange - HIA,,                   Tyson Frizell,                   Jack de Belin,,Dragons,39:05,Dragons vs Raiders,2018
58,Penalty Shot-Made,Gareth Widdop,,,8-10,Dragons,37:35,Dragons vs Raiders,2018
59,Penalty - Dangerous Tackle,Josh Papalii,,,,Raiders,36:18,Dragons vs Raiders,2018
60,Line Dropout,Jack Wighton,,,,Raiders,35:34,Dragons vs Raiders,2018
61,Error,Joseph Leilua,,,,Raiders,33:17,Dragons vs Raiders,2018
62,Interchange - HIA Cleared,,                   Ata Hingano,                   Siliva Havili,,Raiders,33:15,Dragons vs Raiders,2018
63,Error,Tyson Frizell,,,,Dragons,32:25,Dragons vs Raiders,2018
64,Interchange,,                   Jack de Belin,                   Kurt Mann,,Dragons,31:05,Dragons vs Raiders,2018
65,Interchange,,                   Paul Vaughan,                   Jeremy Latimore,,Dragons,30:54,Dragons vs Raiders,2018
66,Kick Bomb,Aidan Sezer,,,,Raiders,30:02,Dragons vs Raiders,2018
67,Error,Jack de Belin,,,,Dragons,29:25,Dragons vs Raiders,2018
68,Error,Elliott Whitehead,,,,Raiders,27:58,Dragons vs Raiders,2018
69,Penalties - Other,Jack de Belin,,,,Dragons,26:56,Dragons vs Raiders,2018
70,Penalty - Working on the Ground,Shannon Boyd,,,,Raiders,26:25,Dragons vs Raiders,2018
71,Penalty - Marker Not Square,Ata Hingano,,,,Raiders,25:25,Dragons vs Raiders,2018
72,Interchange,,                   James Graham,                   Leeson Ah Mau,,Dragons,23:58,Dragons vs Raiders,2018
73,Conversion-Made,Jarrod Croker,,,6-10,Raiders,23:57,Dragons vs Raiders,2018
74,Video Referee,Try,,,,Raiders,22:49,Dragons vs Raiders,2018
75,Try,Joseph Leilua,,,6-8,Raiders,22:47,Dragons vs Raiders,2018
76,Linebreak,Joseph Leilua,,,,Raiders,22:47,Dragons vs Raiders,2018
77,Interchange,,                   Iosia Soliola,                   Luke Bateman,,Raiders,22:06,Dragons vs Raiders,2018
78,Error,Cameron McInnes,,,,Dragons,21:09,Dragons vs Raiders,2018
79,Interchange - HIA,,                   Siliva Havili,                   Ata Hingano,,Raiders,20:09,Dragons vs Raiders,2018
80,Interchange,,                   Charlie Gubb,                   Shannon Boyd,,Raiders,20:09,Dragons vs Raiders,2018
81,Conversion-Made,Gareth Widdop,,,6-4,Dragons,20:09,Dragons vs Raiders,2018
82,Try,Jack de Belin,,,4-4,Dragons,18:53,Dragons vs Raiders,2018
83,Linebreak,Jack de Belin,,,,Dragons,18:53,Dragons vs Raiders,2018
84,Penalty - Offside inside 10m,Iosia Soliola,,,,Raiders,17:39,Dragons vs Raiders,2018
85,Penalty - Marker Not Square,Gareth Widdop,,,,Dragons,16:24,Dragons vs Raiders,2018
86,Line Dropout,Gareth Widdop,,,,Dragons,15:52,Dragons vs Raiders,2018
87,Penalty - Flop,Cameron McInnes,,,,Dragons,14:02,Dragons vs Raiders,2018
88,Kick Bomb,Ben Hunt,,,,Dragons,13:37,Dragons vs Raiders,2018
89,Error,Jack Wighton,,,,Raiders,12:07,Dragons vs Raiders,2018
90,Penalty - Crowding,Tyson Frizell,,,,Dragons,10:40,Dragons vs Raiders,2018
91,Error,Euan Aitken,,,,Dragons,10:12,Dragons vs Raiders,2018
92,Penalty - Hand in the Ruck,Iosia Soliola,,,,Raiders,08:46,Dragons vs Raiders,2018
93,Kick Bomb,Ben Hunt,,,,Dragons,07:15,Dragons vs Raiders,2018
94,Conversion-Missed,Jarrod Croker,,,,Raiders,05:29,Dragons vs Raiders,2018
95,Try,Nick Cotric,,,0-4,Raiders,03:58,Dragons vs Raiders,2018
96,Linebreak,Nick Cotric,,,,Raiders,03:58,Dragons vs Raiders,2018
97,Penalty - 2nd Effort,Jack de Belin,,,,Dragons,03:05,Dragons vs Raiders,2018
98,Error,Matthew Dufty,,,,Dragons,02:15,Dragons vs Raiders,2018
99,Kick Bomb,Aidan Sezer,,,,Raiders,02:11,Dragons vs Raiders,2018
100,Linebreak,Matthew Dufty,,,,Dragons,00:40,Dragons vs Raiders,2018
101,KICK OFF,,,,,,00:00,Dragons vs Raiders,2018
