,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Cowboys,2014
1,Linebreak,Jarrad Kennedy,,,,Raiders,79:39,Raiders vs Cowboys,2014
2,Conversion-Made,Jarrod Croker,,,42-12,Raiders,78:54,Raiders vs Cowboys,2014
3,Try,Anthony Milford,,,40-12,Raiders,77:25,Raiders vs Cowboys,2014
4,Linebreak,Jack Wighton,,,,Raiders,77:17,Raiders vs Cowboys,2014
5,Conversion-Made,Jarrod Croker,,,36-12,Raiders,76:17,Raiders vs Cowboys,2014
6,Try,Jarrod Croker,,,34-12,Raiders,74:50,Raiders vs Cowboys,2014
7,Kick Bomb,Terry Campese,,,,Raiders,74:45,Raiders vs Cowboys,2014
8,Kick Bomb,Michael Morgan,,,,Cowboys,72:23,Raiders vs Cowboys,2014
9,Line Dropout,Terry Campese,,,,Raiders,71:25,Raiders vs Cowboys,2014
10,Interchange - Sin Bin Return,Tariq Sims,,,,Cowboys,67:01,Raiders vs Cowboys,2014
11,Penalty - Hand in the Ruck,Jarrad Kennedy,,,,Raiders,66:05,Raiders vs Cowboys,2014
12,Conversion-Made,Jarrod Croker,,,30-12,Raiders,60:24,Raiders vs Cowboys,2014
13,Try,Reece Robinson,,,28-12,Raiders,58:32,Raiders vs Cowboys,2014
14,Linebreak,Reece Robinson,,,,Raiders,58:31,Raiders vs Cowboys,2014
15,Penalty - Obstruction,Jarrad Kennedy,,,,Raiders,56:20,Raiders vs Cowboys,2014
16,Penalty - Offside General,Jason Taumalolo,,,,Cowboys,55:17,Raiders vs Cowboys,2014
17,Linebreak,Reece Robinson,,,,Raiders,55:13,Raiders vs Cowboys,2014
18,Line Dropout,Terry Campese,,,,Raiders,53:16,Raiders vs Cowboys,2014
19,Kick Bomb,Robert Lui,,,,Cowboys,52:28,Raiders vs Cowboys,2014
20,Kick Bomb,Josh McCrone,,,,Raiders,51:16,Raiders vs Cowboys,2014
21,Line Dropout,Terry Campese,,,,Raiders,49:49,Raiders vs Cowboys,2014
22,Interchange - Sin Bin Return,Paul Vaughan,,,,Raiders,48:22,Raiders vs Cowboys,2014
23,Conversion-Made,Jarrod Croker,,,24-12,Raiders,47:29,Raiders vs Cowboys,2014
24,Try,Jarrad Kennedy,,,22-12,Raiders,45:50,Raiders vs Cowboys,2014
25,Linebreak,Terry Campese,,,,Raiders,45:46,Raiders vs Cowboys,2014
26,Conversion-Made,Ethan Lowe,,,18-12,Cowboys,43:48,Raiders vs Cowboys,2014
27,Try,Curtis Rona,,,18-10,Cowboys,42:40,Raiders vs Cowboys,2014
28,Linebreak,Curtis Rona,,,,Cowboys,42:39,Raiders vs Cowboys,2014
29,Interchange - Sin Bin Return,Antonio Winterstein,,,,Cowboys,41:47,Raiders vs Cowboys,2014
30,Conversion-Missed,Jarrod Croker,,,,Raiders,40:00,Raiders vs Cowboys,2014
31,Try,Jack Wighton,,,18-6,Raiders,39:23,Raiders vs Cowboys,2014
32,Linebreak,Jack Wighton,,,,Raiders,39:22,Raiders vs Cowboys,2014
33,Penalty Shot-Made,Jarrod Croker,,,14-6,Raiders,36:23,Raiders vs Cowboys,2014
34,On Report,Tariq Sims,,,,Cowboys,35:58,Raiders vs Cowboys,2014
35,Penalty - Dangerous Tackle,Tariq Sims,,,,Cowboys,35:58,Raiders vs Cowboys,2014
36,Penalty - Offside inside 10m,Jason Taumalolo,,,,Cowboys,35:13,Raiders vs Cowboys,2014
37,Penalty - Hand in the Ruck,Robert Lui,,,,Cowboys,34:42,Raiders vs Cowboys,2014
38,Kick Bomb,Robert Lui,,,,Cowboys,33:54,Raiders vs Cowboys,2014
39,Penalty - Offside inside 10m,Glen Buttriss,,,,Raiders,32:34,Raiders vs Cowboys,2014
40,Kick Bomb,Josh McCrone,,,,Raiders,32:28,Raiders vs Cowboys,2014
41,Conversion-Made,Jarrod Croker,,,12-6,Raiders,31:02,Raiders vs Cowboys,2014
42,Try,Paul Vaughan,,,10-6,Raiders,29:35,Raiders vs Cowboys,2014
43,Linebreak,Paul Vaughan,,,,Raiders,29:35,Raiders vs Cowboys,2014
44,Penalty - Ball Strip,Ray Thompson,,,,Cowboys,29:20,Raiders vs Cowboys,2014
45,Interchange - Sin Bin Return,Paul Vaughan,,,,Raiders,27:11,Raiders vs Cowboys,2014
46,Conversion-Made,Jarrod Croker,,,6-6,Raiders,24:11,Raiders vs Cowboys,2014
47,Try,Jack Wighton,,,4-6,Raiders,23:13,Raiders vs Cowboys,2014
48,Linebreak,Jack Wighton,,,,Raiders,23:12,Raiders vs Cowboys,2014
49,Penalty - Lying in the Ruck,Rory Kostjasyn,,,,Cowboys,22:21,Raiders vs Cowboys,2014
50,Linebreak,Michael Morgan,,,,Cowboys,20:02,Raiders vs Cowboys,2014
51,Conversion-Made,Ethan Lowe,,,0-6,Cowboys,18:52,Raiders vs Cowboys,2014
52,Try,Ethan Lowe,,,0-4,Cowboys,17:21,Raiders vs Cowboys,2014
53,Linebreak,Ethan Lowe,,,,Cowboys,17:21,Raiders vs Cowboys,2014
54,Penalty - Marker Not Square,Reece Robinson,,,,Raiders,16:32,Raiders vs Cowboys,2014
55,Interchange - Sin Bin Return,Reece Robinson,,,,Raiders,15:13,Raiders vs Cowboys,2014
56,Interchange - Sin Bin Return,Tariq Sims,,,,Cowboys,14:23,Raiders vs Cowboys,2014
57,Kick Bomb,Josh McCrone,,,,Raiders,13:44,Raiders vs Cowboys,2014
58,Kick Bomb,Robert Lui,,,,Cowboys,12:59,Raiders vs Cowboys,2014
59,Penalty - Lying in the Ruck,Rory Kostjasyn,,,,Cowboys,10:51,Raiders vs Cowboys,2014
60,Kick Bomb,Robert Lui,,,,Cowboys,08:23,Raiders vs Cowboys,2014
61,Penalty - Slow Peel,Curtis Rona,,,,Cowboys,04:47,Raiders vs Cowboys,2014
62,Penalty - Dangerous Tackle,Ashton Sims,,,,Cowboys,03:46,Raiders vs Cowboys,2014
63,Penalty - Slow Peel,Brett White,,,,Raiders,00:28,Raiders vs Cowboys,2014
64,KICK OFF,,,,,,00:00,Raiders vs Cowboys,2014
