,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Cowboys vs Knights,2014
1,Penalty - Lying in the Ruck,Tariq Sims,,,,Cowboys,78:51,Cowboys vs Knights,2014
2,On Report,Tariq Sims,,,,Cowboys,78:20,Cowboys vs Knights,2014
3,Penalty - Pressure on Kicker,Tariq Sims,,,,Cowboys,77:58,Cowboys vs Knights,2014
4,Interchange - Sin Bin Return,Brent Tate,,,,Cowboys,74:38,Cowboys vs Knights,2014
5,Kick Bomb,Robert Lui,,,,Cowboys,74:33,Cowboys vs Knights,2014
6,Penalty - Holding Down,Tariq Sims,,,,Cowboys,70:19,Cowboys vs Knights,2014
7,Kick Bomb,Michael Dobson,,,,Knights,69:44,Cowboys vs Knights,2014
8,Interchange - Sin Bin Return,James Tamou,,,,Cowboys,68:23,Cowboys vs Knights,2014
9,Interchange - Sin Bin Return,Joseph Leilua,,,,Knights,66:08,Cowboys vs Knights,2014
10,Conversion-Made,Johnathan Thurston,,,28-2,Cowboys,63:33,Cowboys vs Knights,2014
11,Try,Ray Thompson,,,26-2,Cowboys,61:30,Cowboys vs Knights,2014
12,Linebreak,Ray Thompson,,,,Cowboys,61:26,Cowboys vs Knights,2014
13,Penalty - Offside General,Robert Lui,,,,Cowboys,57:55,Cowboys vs Knights,2014
14,Kick Bomb,Johnathan Thurston,,,,Cowboys,57:47,Cowboys vs Knights,2014
15,Penalty - Hand in the Ruck,Adam Cuthbertson,,,,Knights,53:32,Cowboys vs Knights,2014
16,Penalty - Offside inside 10m,Robbie Rochow,,,,Knights,52:50,Cowboys vs Knights,2014
17,Penalty - Hand in the Ruck,Joseph Leilua,,,,Knights,52:20,Cowboys vs Knights,2014
18,Conversion-Made,Johnathan Thurston,,,22-2,Cowboys,49:28,Cowboys vs Knights,2014
19,Try,Michael Morgan,,,20-2,Cowboys,47:51,Cowboys vs Knights,2014
20,Penalty - Crowding,Beau Scott,,,,Knights,46:27,Cowboys vs Knights,2014
21,Line Dropout,Tyrone Roberts,,,,Knights,46:18,Cowboys vs Knights,2014
22,Penalty - Dangerous Tackle,Tyrone Roberts,,,,Knights,44:17,Cowboys vs Knights,2014
23,Interchange - Sin Bin Return,Tyrone Roberts,,,,Knights,43:05,Cowboys vs Knights,2014
24,Line Dropout,Johnathan Thurston,,,,Cowboys,42:42,Cowboys vs Knights,2014
25,Interchange - Sin Bin Return,Darius Boyd,,,,Knights,39:59,Cowboys vs Knights,2014
26,Penalty - Lying in the Ruck,Kane Linnett,,,,Cowboys,39:35,Cowboys vs Knights,2014
27,Penalty - Offside inside 10m,Kane Linnett,,,,Cowboys,38:10,Cowboys vs Knights,2014
28,Kick Bomb,Michael Dobson,,,,Knights,37:13,Cowboys vs Knights,2014
29,Kick Bomb,Robert Lui,,,,Cowboys,36:05,Cowboys vs Knights,2014
30,Kick Bomb,Tyrone Roberts,,,,Knights,32:04,Cowboys vs Knights,2014
31,Conversion-Made,Johnathan Thurston,,,16-2,Cowboys,28:42,Cowboys vs Knights,2014
32,Try,Michael Morgan,,,14-2,Cowboys,26:55,Cowboys vs Knights,2014
33,Linebreak,Michael Morgan,,,,Cowboys,26:54,Cowboys vs Knights,2014
34,Penalty - Holding Down,Michael Dobson,,,,Knights,25:44,Cowboys vs Knights,2014
35,Conversion-Missed,Johnathan Thurston,,,,Cowboys,23:05,Cowboys vs Knights,2014
36,Try,Brent Tate,,,10-2,Cowboys,21:38,Cowboys vs Knights,2014
37,Linebreak,Robert Lui,,,,Cowboys,21:32,Cowboys vs Knights,2014
38,Conversion-Made,Johnathan Thurston,,,6-2,Cowboys,20:21,Cowboys vs Knights,2014
39,Try,Matthew Wright,,,4-2,Cowboys,18:35,Cowboys vs Knights,2014
40,Penalty - Hand in the Ruck,Kurt Gidley,,,,Knights,17:38,Cowboys vs Knights,2014
41,Interchange - Sin Bin Return,Kade Snowden,,,,Knights,17:33,Cowboys vs Knights,2014
42,Penalty - Dangerous Tackle,Johnathan Thurston,,,,Cowboys,16:27,Cowboys vs Knights,2014
43,Interchange - Sin Bin Return,Jason Taumalolo,,,,Cowboys,15:42,Cowboys vs Knights,2014
44,Penalty - Lying in the Ruck,Beau Scott,,,,Knights,14:38,Cowboys vs Knights,2014
45,Interchange - Sin Bin Return,Matthew Scott,,,,Cowboys,12:14,Cowboys vs Knights,2014
46,Kick Bomb,Darius Boyd,,,,Knights,11:43,Cowboys vs Knights,2014
47,Penalty Shot-Made,Tyrone Roberts,,,0-2,Knights,06:27,Cowboys vs Knights,2014
48,Penalty - Marker Not Square,Rory Kostjasyn,,,,Cowboys,05:05,Cowboys vs Knights,2014
49,Penalty - Hand in the Ruck,Brent Tate,,,,Cowboys,04:05,Cowboys vs Knights,2014
50,Kick Bomb,Tyrone Roberts,,,,Knights,02:26,Cowboys vs Knights,2014
51,KICK OFF,,,,,,00:00,Cowboys vs Knights,2014
