,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Sea Eagles,2017
1,Error,Tom Trbojevic,,,,Sea Eagles,79:53,Roosters vs Sea Eagles,2017
2,Conversion-Made,Dylan Walker,,,12-18,Sea Eagles,79:41,Roosters vs Sea Eagles,2017
3,Try,Dylan Walker,,,12-16,Sea Eagles,78:17,Roosters vs Sea Eagles,2017
4,Linebreak,Dylan Walker,,,,Sea Eagles,78:11,Roosters vs Sea Eagles,2017
5,Interchange,,                   Aidan Guerra,                   Isaac Liu,,Roosters,77:40,Roosters vs Sea Eagles,2017
6,Interchange,,                   Connor Watson,                   Ryan Matterson,,Roosters,77:30,Roosters vs Sea Eagles,2017
7,Error,Aidan Guerra,,,,Roosters,75:55,Roosters vs Sea Eagles,2017
8,Drop Goal-Missed,Daly Cherry-Evans,,,,Sea Eagles,74:56,Roosters vs Sea Eagles,2017
9,Interchange - Sin Bin Return,Latrell Mitchell,,,,Roosters,73:51,Roosters vs Sea Eagles,2017
10,Error,Latrell Mitchell,,,,Roosters,73:51,Roosters vs Sea Eagles,2017
11,Eagles Interchange,,                   Brenton Lawrence,                   Addin Fonua-Blake,,Sea,73:00,Roosters vs Sea Eagles,2017
12,Drop Goal-Missed,Mitchell Pearce,,,,Roosters,72:35,Roosters vs Sea Eagles,2017
13,Drop Goal-Missed,Mitchell Pearce,,,,Roosters,71:54,Roosters vs Sea Eagles,2017
14,Linebreak,Blake Ferguson,,,,Roosters,71:45,Roosters vs Sea Eagles,2017
15,Eagles Interchange,,                   Lewis Brown,                   Apisai Koroisau,,Sea,71:04,Roosters vs Sea Eagles,2017
16,Conversion-Made,Michael Gordon,,,12-12,Roosters,70:30,Roosters vs Sea Eagles,2017
17,Video Referee,Try,,,,Roosters,69:22,Roosters vs Sea Eagles,2017
18,Try,Mitchell Pearce,,,10-12,Roosters,69:16,Roosters vs Sea Eagles,2017
19,Linebreak,Mitchell Pearce,,,,Roosters,69:16,Roosters vs Sea Eagles,2017
20,Penalty - Offside inside 10m,Lewis Brown,,,,Sea Eagles,68:25,Roosters vs Sea Eagles,2017
21,Linebreak,Latrell Mitchell,,,,Roosters,68:19,Roosters vs Sea Eagles,2017
22,Conversion-Made,Dylan Walker,,,6-12,Sea Eagles,66:20,Roosters vs Sea Eagles,2017
23,Try,Dylan Walker,,,6-10,Sea Eagles,64:47,Roosters vs Sea Eagles,2017
24,Error,Daniel Tupou,,,,Roosters,63:05,Roosters vs Sea Eagles,2017
25,Error,Connor Watson,,,,Roosters,61:57,Roosters vs Sea Eagles,2017
26,Kick Bomb,Mitchell Pearce,,,,Roosters,61:51,Roosters vs Sea Eagles,2017
27,Interchange,,                   Ryan Matterson,                   Connor Watson,,Roosters,61:12,Roosters vs Sea Eagles,2017
28,Error,Dylan Walker,,,,Sea Eagles,60:15,Roosters vs Sea Eagles,2017
29,Penalty - Grapple,Jared Waerea-Hargreaves,,,,Roosters,59:08,Roosters vs Sea Eagles,2017
30,Eagles Interchange,,                   Nate Myles,                   Brenton Lawrence,,Sea,58:56,Roosters vs Sea Eagles,2017
31,Error,Jared Waerea-Hargreaves,,,,Roosters,57:52,Roosters vs Sea Eagles,2017
32,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,57:42,Roosters vs Sea Eagles,2017
33,Penalty - Slow Peel,Lewis Brown,,,,Sea Eagles,55:33,Roosters vs Sea Eagles,2017
34,Interchange,,                   Isaac Liu,                   Aidan Guerra,,Roosters,55:00,Roosters vs Sea Eagles,2017
35,Eagles Interchange,,                   Apisai Koroisau,                   Lewis Brown,,Sea,53:30,Roosters vs Sea Eagles,2017
36,Interchange,,                   Zane Tetevano,                   Jared Waerea-Hargreaves,,Roosters,53:17,Roosters vs Sea Eagles,2017
37,Interchange - Sin Bin Return,Daniel Tupou,,,,Roosters,51:24,Roosters vs Sea Eagles,2017
