,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sharks vs Wests Tigers,2018
1,Penalty - Offside inside 10m,James Segeyaro,,,,Sharks,78:06,Sharks vs Wests Tigers,2018
2,Conversion-Made,Chad Townsend,,,24-16,Sharks,76:23,Sharks vs Wests Tigers,2018
3,Try,Jesse Ramien,,,22-16,Sharks,74:52,Sharks vs Wests Tigers,2018
4,Linebreak,Jesse Ramien,,,,Sharks,74:49,Sharks vs Wests Tigers,2018
5,Kick Bomb,Luke Brooks,,,,Wests Tigers,73:44,Sharks vs Wests Tigers,2018
6,Penalty - Scrum Infringement,Andrew Fifita,,,,Sharks,72:21,Sharks vs Wests Tigers,2018
7,Tigers Interchange,,                   Chris Lawrence,                   Tim Grant,,Wests,72:05,Sharks vs Wests Tigers,2018
8,Tigers Interchange,,                   Matthew Eisenhuth,                   Ben Matulino,,Wests,71:43,Sharks vs Wests Tigers,2018
9,Error,Josh Aloiai,,,,Wests Tigers,68:19,Sharks vs Wests Tigers,2018
10,Error,Ricky Leutele,,,,Sharks,67:16,Sharks vs Wests Tigers,2018
11,Interchange - HIA,,                   Joseph Paulo,                   Paul Gallen,,Sharks,66:24,Sharks vs Wests Tigers,2018
12,Conversion-Made,Esan Marsters,,,18-16,Wests Tigers,66:22,Sharks vs Wests Tigers,2018
13,Try,Tuimoala Lolohea,,,18-14,Wests Tigers,65:29,Sharks vs Wests Tigers,2018
14,Linebreak,Chris Lawrence,,,,Wests Tigers,65:24,Sharks vs Wests Tigers,2018
15,Interchange,,                   Jack Williams,                   Andrew Fifita,,Sharks,64:35,Sharks vs Wests Tigers,2018
16,Error,Josh Aloiai,,,,Wests Tigers,63:01,Sharks vs Wests Tigers,2018
17,Tigers Interchange,,                   Ben Matulino,                   Josh Aloiai,,Wests,62:31,Sharks vs Wests Tigers,2018
18,Tigers Interchange,,                   Alex Twal,                   Russell Packer,,Wests,59:52,Sharks vs Wests Tigers,2018
19,Conversion-Missed,Chad Townsend,,,,Sharks,59:45,Sharks vs Wests Tigers,2018
20,Try,Edrick Lee,,,18-10,Sharks,57:48,Sharks vs Wests Tigers,2018
21,Linebreak,Edrick Lee,,,,Sharks,57:46,Sharks vs Wests Tigers,2018
22,Line Dropout,Luke Brooks,,,,Wests Tigers,57:15,Sharks vs Wests Tigers,2018
23,Penalty - Ball Strip,Chris Lawrence,,,,Wests Tigers,55:35,Sharks vs Wests Tigers,2018
24,Tigers Interchange,,                   Elijah Taylor,                   Pita Godinet,,Wests,55:21,Sharks vs Wests Tigers,2018
25,Conversion-Made,Chad Townsend,,,14-10,Sharks,55:19,Sharks vs Wests Tigers,2018
26,Interchange,,                   Paul Gallen,                   Joseph Paulo,,Sharks,55:12,Sharks vs Wests Tigers,2018
27,Try,Valentine Holmes,,,12-10,Sharks,53:47,Sharks vs Wests Tigers,2018
28,Linebreak,Valentine Holmes,,,,Sharks,53:38,Sharks vs Wests Tigers,2018
29,Kick Bomb,Chad Townsend,,,,Sharks,50:57,Sharks vs Wests Tigers,2018
30,Conversion-Made,Chad Townsend,,,8-10,Sharks,50:00,Sharks vs Wests Tigers,2018
31,Interchange,,                   Jayden Brailey,                   James Segeyaro,,Sharks,49:22,Sharks vs Wests Tigers,2018
32,Try,Paul Gallen,,,6-10,Sharks,48:39,Sharks vs Wests Tigers,2018
33,Linebreak,Paul Gallen,,,,Sharks,48:38,Sharks vs Wests Tigers,2018
34,Error,Josh Reynolds,,,,Wests Tigers,47:28,Sharks vs Wests Tigers,2018
35,Kick Bomb,Chad Townsend,,,,Sharks,47:19,Sharks vs Wests Tigers,2018
36,Penalty - Ball Strip,Matthew Eisenhuth,,,,Wests Tigers,46:04,Sharks vs Wests Tigers,2018
37,Error,Josh Reynolds,,,,Wests Tigers,44:58,Sharks vs Wests Tigers,2018
38,Error,Jayson Bukuya,,,,Sharks,44:14,Sharks vs Wests Tigers,2018
39,Linebreak,Valentine Holmes,,,,Sharks,42:25,Sharks vs Wests Tigers,2018
40,Tigers Interchange - Sin Bin Return,Michael Chee-Kam,,,,Wests,42:17,Sharks vs Wests Tigers,2018
41,Penalty - Offside Downtown,Wade Graham,,,,Sharks,40:54,Sharks vs Wests Tigers,2018
42,Kick Bomb,Chad Townsend,,,,Sharks,40:49,Sharks vs Wests Tigers,2018
43,Line Dropout,Luke Brooks,,,,Wests Tigers,39:44,Sharks vs Wests Tigers,2018
44,Linebreak,Matt Moylan,,,,Sharks,38:48,Sharks vs Wests Tigers,2018
45,Error,Mahe Fonua,,,,Wests Tigers,38:08,Sharks vs Wests Tigers,2018
