,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Sea Eagles vs Warriors,2017
1,Error,Shaun Johnson,,,,Warriors,78:40,Sea Eagles vs Warriors,2017
2,Linebreak,Shaun Johnson,,,,Warriors,78:29,Sea Eagles vs Warriors,2017
3,Eagles Interchange,,                   Addin Fonua-Blake,                   Darcy Lussick,,Sea,75:13,Sea Eagles vs Warriors,2017
4,Error,Ben Matulino,,,,Warriors,74:52,Sea Eagles vs Warriors,2017
5,Kick Bomb,Shaun Johnson,,,,Warriors,73:08,Sea Eagles vs Warriors,2017
6,Interchange,,                   Jacob Lillyman,                   James Gavet,,Warriors,71:55,Sea Eagles vs Warriors,2017
7,Penalty - Dangerous Tackle,Apisai Koroisau,,,,Sea Eagles,71:44,Sea Eagles vs Warriors,2017
8,Eagles Interchange,,                   Martin Taupau,                   Addin Fonua-Blake,,Sea,70:55,Sea Eagles vs Warriors,2017
9,Linebreak,Kieran Foran,,,,Warriors,70:40,Sea Eagles vs Warriors,2017
10,Interchange - Sin Bin Return,Charnze Nicoll-Klokstad,,,,Warriors,68:19,Sea Eagles vs Warriors,2017
11,Error,Charnze Nicoll-Klokstad,,,,Warriors,68:19,Sea Eagles vs Warriors,2017
12,Interchange,,                   Nathaniel Roache,                   Ata Hingano,,Warriors,68:03,Sea Eagles vs Warriors,2017
13,Linebreak,Nathaniel Roache,,,,Warriors,67:57,Sea Eagles vs Warriors,2017
14,Eagles Interchange - Sin Bin Return,Martin Taupau,,,,Sea,66:56,Sea Eagles vs Warriors,2017
15,Error,Martin Taupau,,,,Sea Eagles,66:56,Sea Eagles vs Warriors,2017
16,Eagles Interchange,,                   Lloyd Perrett,                   Brenton Lawrence,,Sea,66:36,Sea Eagles vs Warriors,2017
17,Conversion-Made,Shaun Johnson,,,26-22,Warriors,64:58,Sea Eagles vs Warriors,2017
18,Video Referee,Try,,,,Warriors,63:33,Sea Eagles vs Warriors,2017
19,Try,Charnze Nicoll-Klokstad,,,26-20,Warriors,63:24,Sea Eagles vs Warriors,2017
20,Linebreak,Charnze Nicoll-Klokstad,,,,Warriors,63:24,Sea Eagles vs Warriors,2017
21,Error,Akuila Uate,,,,Sea Eagles,62:26,Sea Eagles vs Warriors,2017
22,Conversion-Missed,Matthew Wright,,,,Sea Eagles,60:04,Sea Eagles vs Warriors,2017
23,Try,Dylan Walker,,,26-16,Sea Eagles,58:33,Sea Eagles vs Warriors,2017
24,Linebreak,Dylan Walker,,,,Sea Eagles,58:33,Sea Eagles vs Warriors,2017
25,Line Dropout,Shaun Johnson,,,,Warriors,57:56,Sea Eagles vs Warriors,2017
26,Interchange,,                   Ligi Sao,                   Ben Matulino,,Warriors,57:43,Sea Eagles vs Warriors,2017
27,Line Dropout,Shaun Johnson,,,,Warriors,55:58,Sea Eagles vs Warriors,2017
28,Linebreak,Tom Trbojevic,,,,Sea Eagles,55:32,Sea Eagles vs Warriors,2017
29,Interchange,,                   James Gavet,                   Jacob Lillyman,,Warriors,53:48,Sea Eagles vs Warriors,2017
30,Kick Bomb,Shaun Johnson,,,,Warriors,52:49,Sea Eagles vs Warriors,2017
31,Eagles Interchange,,                   Addin Fonua-Blake,                   Lloyd Perrett,,Sea,51:34,Sea Eagles vs Warriors,2017
32,Interchange - Sin Bin Return,Bunty Afoa,,,,Warriors,51:09,Sea Eagles vs Warriors,2017
33,Error,Bunty Afoa,,,,Warriors,51:09,Sea Eagles vs Warriors,2017
34,Line Dropout,Matthew Wright,,,,Sea Eagles,50:26,Sea Eagles vs Warriors,2017
35,Eagles Interchange - Sin Bin Return,Tom Trbojevic,,,,Sea,49:19,Sea Eagles vs Warriors,2017
36,Error,Tom Trbojevic,,,,Sea Eagles,49:19,Sea Eagles vs Warriors,2017
37,Eagles Interchange,,                   Darcy Lussick,                   Martin Taupau,,Sea,48:21,Sea Eagles vs Warriors,2017
38,Conversion-Made,Matthew Wright,,,22-16,Sea Eagles,48:16,Sea Eagles vs Warriors,2017
39,Try,Tom Trbojevic,,,20-16,Sea Eagles,47:01,Sea Eagles vs Warriors,2017
40,Linebreak,Tom Trbojevic,,,,Sea Eagles,46:59,Sea Eagles vs Warriors,2017
41,Penalty - Holding Down,Simon Mannering,,,,Warriors,45:55,Sea Eagles vs Warriors,2017
42,Error,James Gavet,,,,Warriors,45:12,Sea Eagles vs Warriors,2017
43,Penalty - Obstruction,Addin Fonua-Blake,,,,Sea Eagles,44:14,Sea Eagles vs Warriors,2017
44,Line Dropout,Shaun Johnson,,,,Warriors,43:29,Sea Eagles vs Warriors,2017
45,Interchange,,                   Albert Vete,                   Ligi Sao,,Warriors,40:32,Sea Eagles vs Warriors,2017
46,Penalty - 2nd Effort,Dylan Walker,,,,Sea Eagles,40:13,Sea Eagles vs Warriors,2017
47,Interchange - HIA Cleared,,                   Ata Hingano,                   Nathaniel Roache,,Warriors,40:01,Sea Eagles vs Warriors,2017
48,Conversion-Missed,Matthew Wright,,,,Sea Eagles,40:00,Sea Eagles vs Warriors,2017
49,Try,Akuila Uate,,,16-16,Sea Eagles,39:24,Sea Eagles vs Warriors,2017
50,Linebreak,Daly Cherry-Evans,,,,Sea Eagles,39:16,Sea Eagles vs Warriors,2017
51,Penalty - Slow Peel,Bunty Afoa,,,,Warriors,33:49,Sea Eagles vs Warriors,2017
52,Error,Albert Vete,,,,Warriors,33:00,Sea Eagles vs Warriors,2017
53,Interchange - HIA,,                   Nathaniel Roache,                   Ata Hingano,,Warriors,29:19,Sea Eagles vs Warriors,2017
54,Conversion-Made,Matthew Wright,,,12-16,Sea Eagles,29:08,Sea Eagles vs Warriors,2017
55,Interchange,,                   Jacob Lillyman,                   Albert Vete,,Warriors,28:13,Sea Eagles vs Warriors,2017
56,Try,Brian Kelly,,,10-16,Sea Eagles,27:37,Sea Eagles vs Warriors,2017
57,Linebreak,Brian Kelly,,,,Sea Eagles,27:30,Sea Eagles vs Warriors,2017
58,Kick Bomb,Shaun Johnson,,,,Warriors,26:47,Sea Eagles vs Warriors,2017
59,Interchange,,                   Ben Matulino,                   James Gavet,,Warriors,25:53,Sea Eagles vs Warriors,2017
60,Conversion-Made,Matthew Wright,,,6-16,Sea Eagles,24:14,Sea Eagles vs Warriors,2017
61,Try,Tom Trbojevic,,,4-16,Sea Eagles,22:47,Sea Eagles vs Warriors,2017
62,Linebreak,Apisai Koroisau,,,,Sea Eagles,22:44,Sea Eagles vs Warriors,2017
63,Eagles Interchange,,                   Brenton Lawrence,                   Darcy Lussick,,Sea,20:25,Sea Eagles vs Warriors,2017
64,Penalty - 2nd Effort,Simon Mannering,,,,Warriors,20:17,Sea Eagles vs Warriors,2017
65,Eagles Interchange,,                   Martin Taupau,                   Addin Fonua-Blake,,Sea,18:41,Sea Eagles vs Warriors,2017
66,Conversion-Made,Shaun Johnson,,,0-16,Warriors,18:28,Sea Eagles vs Warriors,2017
67,Try,Roger Tuivasa-Sheck,,,0-14,Warriors,16:56,Sea Eagles vs Warriors,2017
68,Line Dropout,Matthew Wright,,,,Sea Eagles,15:55,Sea Eagles vs Warriors,2017
69,Penalty - Ball Strip,Daly Cherry-Evans,,,,Sea Eagles,14:23,Sea Eagles vs Warriors,2017
70,Error,Brian Kelly,,,,Sea Eagles,13:32,Sea Eagles vs Warriors,2017
71,Line Dropout,Matthew Wright,,,,Sea Eagles,12:05,Sea Eagles vs Warriors,2017
72,Error,Dylan Walker,,,,Sea Eagles,11:32,Sea Eagles vs Warriors,2017
73,Error,Martin Taupau,,,,Sea Eagles,10:29,Sea Eagles vs Warriors,2017
74,Penalty - Offside inside 10m,David Fusitu'a,,,,Warriors,09:39,Sea Eagles vs Warriors,2017
75,Conversion-Missed,Shaun Johnson,,,,Warriors,08:17,Sea Eagles vs Warriors,2017
76,Try,Charnze Nicoll-Klokstad,,,0-10,Warriors,06:47,Sea Eagles vs Warriors,2017
77,Linebreak,Shaun Johnson,,,,Warriors,06:43,Sea Eagles vs Warriors,2017
78,Conversion-Made,Shaun Johnson,,,0-6,Warriors,05:38,Sea Eagles vs Warriors,2017
79,Try,Bodene Thompson,,,0-4,Warriors,04:08,Sea Eagles vs Warriors,2017
80,Linebreak,Bodene Thompson,,,,Warriors,04:07,Sea Eagles vs Warriors,2017
81,Penalty - Offside inside 10m,Blake Green,,,,Sea Eagles,03:18,Sea Eagles vs Warriors,2017
82,Penalty - 2nd Effort,Daly Cherry-Evans,,,,Sea Eagles,02:38,Sea Eagles vs Warriors,2017
83,Error,Brian Kelly,,,,Sea Eagles,01:54,Sea Eagles vs Warriors,2017
84,KICK OFF,,,,,,00:00,Sea Eagles vs Warriors,2017
