,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Panthers,2013
1,Penalty - Offside inside 10m,Tim Grant,,,,Panthers,78:22,Warriors vs Panthers,2013
2,Interchange - Sin Bin Return,Dean Whare,,,,Panthers,77:52,Warriors vs Panthers,2013
3,Interchange - Sin Bin Return,Manu Vatuvei,,,,Warriors,76:27,Warriors vs Panthers,2013
4,Linebreak,David Simmons,,,,Panthers,75:49,Warriors vs Panthers,2013
5,Penalty - Escorts,Josh Mansour,,,,Panthers,73:44,Warriors vs Panthers,2013
6,Kick Bomb,Shaun Johnson,,,,Warriors,73:40,Warriors vs Panthers,2013
7,Conversion-Made,Shaun Johnson,,,24-28,Warriors,72:03,Warriors vs Panthers,2013
8,Try,Konrad Hurrell,,,22-28,Warriors,71:30,Warriors vs Panthers,2013
9,Linebreak,Konrad Hurrell,,,,Warriors,71:30,Warriors vs Panthers,2013
10,Penalty - Offside inside 10m,Clint Newton,,,,Panthers,70:41,Warriors vs Panthers,2013
11,Conversion-Made,Luke Walsh,,,18-28,Panthers,67:20,Warriors vs Panthers,2013
12,Try,Sika Manu,,,18-26,Panthers,66:35,Warriors vs Panthers,2013
13,Linebreak,Sika Manu,,,,Panthers,66:33,Warriors vs Panthers,2013
14,Linebreak,Isaac John,,,,Panthers,66:13,Warriors vs Panthers,2013
15,Penalty - Escorts,Lachlan Coote,,,,Panthers,64:21,Warriors vs Panthers,2013
16,Interchange - Sin Bin Return,Nathan Friend,,,,Warriors,62:39,Warriors vs Panthers,2013
17,Conversion-Made,Shaun Johnson,,,18-22,Warriors,61:49,Warriors vs Panthers,2013
18,Try,Suaia Matagi,,,16-22,Warriors,60:27,Warriors vs Panthers,2013
19,Linebreak,Suaia Matagi,,,,Warriors,60:25,Warriors vs Panthers,2013
20,Conversion-Made,Luke Walsh,,,12-22,Panthers,58:15,Warriors vs Panthers,2013
21,Try,Josh Mansour,,,12-20,Panthers,57:04,Warriors vs Panthers,2013
22,Penalty - Holding Down,Konrad Hurrell,,,,Warriors,56:04,Warriors vs Panthers,2013
23,Interchange - Sin Bin Return,Kevin Locke,,,,Warriors,54:43,Warriors vs Panthers,2013
24,Kick Bomb,Luke Walsh,,,,Panthers,51:47,Warriors vs Panthers,2013
25,Kick Bomb,Shaun Johnson,,,,Warriors,50:55,Warriors vs Panthers,2013
26,Penalty - 2nd Effort,Kevin Kingston,,,,Panthers,49:39,Warriors vs Panthers,2013
27,Line Dropout,Luke Walsh,,,,Panthers,47:51,Warriors vs Panthers,2013
28,Kick Bomb,Luke Walsh,,,,Panthers,46:07,Warriors vs Panthers,2013
29,Penalty - Offside inside 10m,Shaun Johnson,,,,Warriors,43:36,Warriors vs Panthers,2013
30,Kick Bomb,Luke Walsh,,,,Panthers,39:10,Warriors vs Panthers,2013
31,Interchange - Sin Bin Return,Kevin Locke,,,,Warriors,38:34,Warriors vs Panthers,2013
32,Conversion-Made,Luke Walsh,,,12-16,Panthers,37:17,Warriors vs Panthers,2013
33,Try,David Simmons,,,12-14,Panthers,36:19,Warriors vs Panthers,2013
34,Linebreak,David Simmons,,,,Panthers,36:18,Warriors vs Panthers,2013
35,Conversion-Missed,Luke Walsh,,,,Panthers,32:10,Warriors vs Panthers,2013
36,Try,David Simmons,,,12-10,Panthers,30:59,Warriors vs Panthers,2013
37,Linebreak,David Simmons,,,,Panthers,30:59,Warriors vs Panthers,2013
38,Line Dropout,Kevin Locke,,,,Warriors,30:18,Warriors vs Panthers,2013
39,Penalty - Ball Strip,Simon Mannering,,,,Warriors,28:24,Warriors vs Panthers,2013
40,Line Dropout,Kevin Locke,,,,Warriors,25:29,Warriors vs Panthers,2013
41,Penalty - 2nd Effort,Elijah Taylor,,,,Warriors,23:45,Warriors vs Panthers,2013
42,Kick Bomb,Shaun Johnson,,,,Warriors,23:01,Warriors vs Panthers,2013
43,Conversion-Made,Luke Walsh,,,12-6,Panthers,21:00,Warriors vs Panthers,2013
44,Try,Josh Mansour,,,12-4,Panthers,20:03,Warriors vs Panthers,2013
45,Linebreak,Josh Mansour,,,,Panthers,20:03,Warriors vs Panthers,2013
46,Interchange - Sin Bin Return,Lachlan Coote,,,,Panthers,17:45,Warriors vs Panthers,2013
47,Kick Bomb,Shaun Johnson,,,,Warriors,17:41,Warriors vs Panthers,2013
48,Penalty - Offside General,Luke Walsh,,,,Panthers,14:54,Warriors vs Panthers,2013
49,Interchange - Sin Bin Return,Lachlan Coote,,,,Panthers,14:52,Warriors vs Panthers,2013
50,Penalty - Offside inside 10m,Suaia Matagi,,,,Warriors,14:00,Warriors vs Panthers,2013
51,Interchange - Sin Bin Return,Ngani Laumape,,,,Warriors,13:41,Warriors vs Panthers,2013
52,Kick Bomb,Luke Walsh,,,,Panthers,13:37,Warriors vs Panthers,2013
53,Penalty - Offside inside 10m,Shaun Johnson,,,,Warriors,12:32,Warriors vs Panthers,2013
54,Conversion-Made,Shaun Johnson,,,12-0,Warriors,10:33,Warriors vs Panthers,2013
55,Try,Elijah Taylor,,,10-0,Warriors,09:22,Warriors vs Panthers,2013
56,Linebreak,Elijah Taylor,,,,Warriors,09:22,Warriors vs Panthers,2013
57,Penalty - Holding Down,Sika Manu,,,,Panthers,08:17,Warriors vs Panthers,2013
58,Conversion-Made,Shaun Johnson,,,6-0,Warriors,06:48,Warriors vs Panthers,2013
59,Try,Thomas Leuluai,,,4-0,Warriors,05:23,Warriors vs Panthers,2013
60,Penalty - Offside inside 10m,Sam McKendry,,,,Panthers,03:16,Warriors vs Panthers,2013
61,Penalty - 2nd Effort,Simon Mannering,,,,Warriors,01:46,Warriors vs Panthers,2013
