,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Bulldogs vs Wests Tigers,2016
1,Conversion-Made,Moses Mbye,,,32-22,Bulldogs,80:00,Bulldogs vs Wests Tigers,2016
2,Video Referee,Try,,,,Bulldogs,79:17,Bulldogs vs Wests Tigers,2016
3,Try,Sam Perrett,,,30-22,Bulldogs,79:12,Bulldogs vs Wests Tigers,2016
4,Linebreak,Sam Perrett,,,,Bulldogs,79:12,Bulldogs vs Wests Tigers,2016
5,Line Dropout,Mitchell Moses,,,,Wests Tigers,78:33,Bulldogs vs Wests Tigers,2016
6,Error,Jordan Rankin,,,,Wests Tigers,77:19,Bulldogs vs Wests Tigers,2016
7,Interchange,,                   Sam Kasiano,                   Tim Browne,,Bulldogs,75:51,Bulldogs vs Wests Tigers,2016
8,Interchange,,                   Greg Eastwood,                   Raymond Faitala-Mariner,,Bulldogs,73:57,Bulldogs vs Wests Tigers,2016
9,Tigers Interchange,,                   Elijah Taylor,                   Josh Aloiai,,Wests,73:23,Bulldogs vs Wests Tigers,2016
10,Line Dropout,Tim Simona,,,,Wests Tigers,71:48,Bulldogs vs Wests Tigers,2016
11,Interchange,,                   Danny Fualalo,                   James Graham,,Bulldogs,71:21,Bulldogs vs Wests Tigers,2016
12,Error,Jordan Rankin,,,,Wests Tigers,70:06,Bulldogs vs Wests Tigers,2016
13,Interchange,,                   Tim Browne,                   Sam Kasiano,,Bulldogs,68:41,Bulldogs vs Wests Tigers,2016
14,Conversion-Made,Moses Mbye,,,26-22,Bulldogs,64:59,Bulldogs vs Wests Tigers,2016
15,Tigers Interchange,,                   Jacob Liddle,                   Dene Halatau,,Wests,63:28,Bulldogs vs Wests Tigers,2016
16,Try,Curtis Rona,,,24-22,Bulldogs,63:16,Bulldogs vs Wests Tigers,2016
17,Linebreak,Curtis Rona,,,,Bulldogs,63:15,Bulldogs vs Wests Tigers,2016
