,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Lachlan
                
                  Coote",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,31.0,,12.0,84.0,32,,15.0,-,3,2,-,2,-,6.0,3.19s,-,-,-,,-,1,35.0,48.0,2.92,,40%,2.0,3,-,-,1,,7,161,2,-,2,-,-,-,,2,-,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
1,,"Kyle
                
                  Feldt",2.0,Winger,,80:00,,8,2,-,-,-,-,-,,52.0,,10.0,142.0,67,,35.0,3,-,-,-,3,-,7.0,2.66s,1,16,-,,-,-,3.0,14.0,0.3,,66.7%,4.0,1,1,-,1,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
2,,"Justin
                
                  O'Neill",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,33.0,,9.0,94.0,-,,21.0,-,1,1,-,2,1,7.0,3.07s,-,-,-,,-,-,1.0,10.0,0.11,,86.7%,13.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
3,,"Kane
                
                  Linnett",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,29.0,,12.0,109.0,-,,42.0,-,-,-,-,1,-,10.0,2.94s,-,-,-,,1,-,2.0,14.0,0.17,,90%,18.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
4,,"Antonio
                
                  Winterstein",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,43.0,,12.0,136.0,6,,29.0,2,-,-,-,5,-,11.0,3.64s,-,-,-,,-,-,1.0,12.0,0.08,,62.5%,5.0,3,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
5,,"Ray
                
                  Thompson",19.0,Five-Eighth,,80:00,,8,2,-,-,-,-,-,,53.0,,8.0,76.0,-,,18.0,2,-,-,-,2,-,6.0,3.47s,-,-,-,,-,1,17.0,28.0,2.12,,79.3%,23.0,3,3,-,-,,3,38,1,1,2,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
6,,"Johnathan
                
                  Thurston",7.0,Halfback,,75:00,,14,-,7,8,-,87.5%,-,,45.0,,9.0,67.0,-,,10.0,-,-,-,-,2,-,5.0,4.48s,-,-,-,,-,5,43.0,58.0,4.78,,92.9%,13.0,1,-,-,-,,9,199,-,1,2,-,2,-,,1,1,-,-,-,-,-,,75:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
7,,"Matthew
                
                  Scott",8.0,Prop,,41:00,,-,-,-,-,-,-,-,,40.0,,19.0,183.0,53,,51.0,-,-,-,-,2,12,10.0,2.84s,-,-,-,,3,-,6.0,22.0,0.32,,87.5%,14.0,2,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,33:15,08:20,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
8,,"Jake
                
                  Granville",9.0,Hooker,,71:00,,4,1,-,-,-,-,-,,59.0,,7.0,80.0,-,,4.0,1,1,-,-,6,3,1.0,2.4s,4,35,-,,3,4,101.0,101.0,14.43,,90.5%,19.0,1,1,-,-,,1,11,-,-,1,-,-,-,,1,1,-,1,-,-,-,,56:39,13:55,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
9,,"James
                
                  Tamou",10.0,Prop,,38:00,,-,-,-,-,-,-,-,,27.0,,11.0,120.0,9,,42.0,-,-,-,-,2,10,11.0,2.14s,-,-,-,,-,-,6.0,17.0,0.55,,100%,11.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,32:45,05:00,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
10,,"Gavin
                
                  Cooper",11.0,2nd Row,,80:00,,4,1,-,-,-,-,-,,59.0,,12.0,99.0,6,,18.0,1,-,-,-,3,10,11.0,3s,1,16,-,,-,-,6.0,19.0,0.5,,96.9%,31.0,-,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
11,,"Ethan
                
                  Lowe",12.0,2nd Row,,80:00,,-,-,-,-,-,-,-,,56.0,,17.0,157.0,-,,64.0,-,-,-,-,4,17,16.0,2.94s,-,-,-,,1,-,1.0,20.0,0.06,,90.6%,29.0,-,3,-,-,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
12,,"Jason
                
                  Taumalolo",13.0,Lock,,51:00,,-,-,-,-,-,-,-,,52.0,,17.0,171.0,-,,68.0,-,-,-,-,5,16,16.0,3.15s,-,-,-,,-,-,2.0,18.0,0.12,,91.7%,22.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,34:20,16:55,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
13,,"Rory
                
                  Kostjasyn",14.0,Interchange,,23:00,,4,1,-,-,-,-,-,,27.0,,5.0,36.0,-,,6.0,2,-,-,-,2,3,3.0,3.45s,1,1,-,,-,1,23.0,27.0,4.6,,66.7%,4.0,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,23:21,-,Cowboys,13,2016-06-04T07:30:00Z,Cowboys vs Knights,2016
