,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Warriors vs Knights,2019
1,Penalty Shot-Made,Kalyn Ponga,,,18-36,Knights,79:56,Warriors vs Knights,2019
2,Penalties - Other,Patrick Herbert,,,,Warriors,78:49,Warriors vs Knights,2019
3,Line Dropout,Patrick Herbert,,,,Warriors,78:47,Warriors vs Knights,2019
4,Interchange #8,,                   Mitchell Barnett,                   James Gavet,,Knights,77:22,Warriors vs Knights,2019
5,Conversion-Made,Kalyn Ponga,,,18-34,Knights,75:01,Warriors vs Knights,2019
6,Try,Kalyn Ponga,,,18-32,Knights,73:40,Warriors vs Knights,2019
7,Linebreak,Kalyn Ponga,,,,Knights,73:36,Warriors vs Knights,2019
8,Interchange #8,,                   Leeson Ah Mau,                   Agnatius Paasi,,Warriors,71:58,Warriors vs Knights,2019
9,Error,Peta Hiku,,,,Warriors,70:14,Warriors vs Knights,2019
10,Interchange #7,,                   Adam Blair,                   Nathaniel Roache,,Warriors,69:54,Warriors vs Knights,2019
11,Interchange #6,,                   Chanel Harris-Tavita,                   Hayze Perham,,Warriors,68:17,Warriors vs Knights,2019
12,Interchange - HIA Cleared,,                   Agnatius Paasi,                   Lachlan Burr,,Warriors,68:17,Warriors vs Knights,2019
13,Conversion-Missed,Kalyn Ponga,,,,Knights,68:12,Warriors vs Knights,2019
14,Try,Hymel Hunt,,,18-28,Knights,66:41,Warriors vs Knights,2019
15,Error,Patrick Herbert,,,,Warriors,65:08,Warriors vs Knights,2019
16,Error,Mitchell Barnett,,,,Knights,64:37,Warriors vs Knights,2019
17,Error,Tohu Harris,,,,Warriors,64:07,Warriors vs Knights,2019
18,Interchange #7,,                   Josh King,                   Daniel Saifiti,,Knights,63:00,Warriors vs Knights,2019
19,Linebreak,Peta Hiku,,,,Warriors,62:38,Warriors vs Knights,2019
20,Kick Bomb,Mitchell Pearce,,,,Knights,61:48,Warriors vs Knights,2019
21,Interchange #6,,                   Herman Ese'ese,                   Tim Glasby,,Knights,60:57,Warriors vs Knights,2019
22,Interchange #5,,                   Connor Watson,                   Danny Levi,,Knights,60:42,Warriors vs Knights,2019
23,Penalty - Ball Strip,Connor Watson,,,,Knights,59:21,Warriors vs Knights,2019
24,Error,Connor Watson,,,,Knights,58:23,Warriors vs Knights,2019
25,Interchange #5,,                   Nathaniel Roache,                   Issac Luke,,Warriors,56:22,Warriors vs Knights,2019
26,Conversion-Made,Kalyn Ponga,,,18-24,Knights,56:19,Warriors vs Knights,2019
27,Try,Sione Mata'utia,,,18-22,Knights,54:57,Warriors vs Knights,2019
28,Linebreak,Sione Mata'utia,,,,Knights,54:55,Warriors vs Knights,2019
29,Error,Gerard Beale,,,,Warriors,54:03,Warriors vs Knights,2019
30,Kick Bomb,Mitchell Pearce,,,,Knights,53:59,Warriors vs Knights,2019
31,Error,Agnatius Paasi,,,,Warriors,52:58,Warriors vs Knights,2019
