,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Eels vs Roosters,2013
1,Penalty - Offside inside 10m,Jake Friend,,,,Roosters,79:04,Eels vs Roosters,2013
2,Conversion-Made,James Maloney,,,24-38,Roosters,76:47,Eels vs Roosters,2013
3,Try,Shaun Kenny-Dowall,,,24-36,Roosters,75:38,Eels vs Roosters,2013
4,Conversion-Made,James Maloney,,,24-32,Roosters,74:12,Eels vs Roosters,2013
5,Try,Anthony Minichiello,,,24-30,Roosters,73:07,Eels vs Roosters,2013
6,Linebreak,Anthony Minichiello,,,,Roosters,73:01,Eels vs Roosters,2013
7,Conversion-Made,Chris Sandow,,,24-26,Eels,71:27,Eels vs Roosters,2013
8,Try,Peni Terepo,,,22-26,Eels,70:34,Eels vs Roosters,2013
9,Linebreak,Peni Terepo,,,,Eels,70:32,Eels vs Roosters,2013
10,On Report,Sonny Bill Williams,,,,Roosters,69:23,Eels vs Roosters,2013
11,Penalty - Dangerous Tackle,Sonny Bill Williams,,,,Roosters,69:03,Eels vs Roosters,2013
12,Penalty Shot-Made,James Maloney,,,18-26,Roosters,63:26,Eels vs Roosters,2013
13,Penalty - Ball Strip,Jarryd Hayne,,,,Eels,61:52,Eels vs Roosters,2013
14,Interchange - Sin Bin Return,Ken Sio,,,,Eels,60:37,Eels vs Roosters,2013
15,Kick Bomb,Mitchell Pearce,,,,Roosters,60:33,Eels vs Roosters,2013
16,Penalty - Offside inside 10m,Matt Ryan,,,,Eels,55:01,Eels vs Roosters,2013
17,Penalty - Slow Peel,Jake Friend,,,,Roosters,53:55,Eels vs Roosters,2013
18,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,52:51,Eels vs Roosters,2013
19,Linebreak,Isaac Liu,,,,Roosters,52:48,Eels vs Roosters,2013
20,Penalty - Marker Not Square,Jarryd Hayne,,,,Eels,49:30,Eels vs Roosters,2013
21,Kick Bomb,Chris Sandow,,,,Eels,49:21,Eels vs Roosters,2013
22,Kick Bomb,James Maloney,,,,Roosters,48:23,Eels vs Roosters,2013
23,Conversion-Made,Chris Sandow,,,18-24,Eels,46:13,Eels vs Roosters,2013
24,Try,Jarryd Hayne,,,16-24,Eels,44:57,Eels vs Roosters,2013
25,Linebreak,Jarryd Hayne,,,,Eels,44:57,Eels vs Roosters,2013
26,Penalty - Slow Peel,Aidan Guerra,,,,Roosters,43:23,Eels vs Roosters,2013
27,Interchange - Sin Bin Return,Sonny Bill Williams,,,,Roosters,42:40,Eels vs Roosters,2013
28,Penalty - Offside inside 10m,Matt Ryan,,,,Eels,41:15,Eels vs Roosters,2013
29,Kick Bomb,Chris Sandow,,,,Eels,41:02,Eels vs Roosters,2013
30,Drop Goal-Missed,James Maloney,,,,Roosters,38:58,Eels vs Roosters,2013
31,Penalty - Obstruction,Mitchell Pearce,,,,Roosters,36:23,Eels vs Roosters,2013
32,Penalty - Offside Downtown,Daniel Mortimer,,,,Roosters,35:31,Eels vs Roosters,2013
33,Conversion-Made,James Maloney,,,12-24,Roosters,34:07,Eels vs Roosters,2013
34,Try,Daniel Tupou,,,12-22,Roosters,32:45,Eels vs Roosters,2013
35,Linebreak,Daniel Tupou,,,,Roosters,32:41,Eels vs Roosters,2013
36,Conversion-Made,James Maloney,,,12-18,Roosters,31:31,Eels vs Roosters,2013
37,Try,Roger Tuivasa-Sheck,,,12-16,Roosters,29:42,Eels vs Roosters,2013
38,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,29:41,Eels vs Roosters,2013
39,Kick Bomb,James Maloney,,,,Roosters,24:48,Eels vs Roosters,2013
40,Conversion-Made,James Maloney,,,12-12,Roosters,23:28,Eels vs Roosters,2013
41,Try,Martin Kennedy,,,12-10,Roosters,22:00,Eels vs Roosters,2013
42,Linebreak,Martin Kennedy,,,,Roosters,22:00,Eels vs Roosters,2013
43,Penalty - Hand in the Ruck,Peni Terepo,,,,Eels,21:00,Eels vs Roosters,2013
44,Conversion-Made,Chris Sandow,,,12-6,Eels,19:01,Eels vs Roosters,2013
45,Try,Jake Mullaney,,,10-6,Eels,17:26,Eels vs Roosters,2013
46,Linebreak,Jake Mullaney,,,,Eels,17:26,Eels vs Roosters,2013
47,Penalty - Hand in the Ruck,Jake Friend,,,,Roosters,16:48,Eels vs Roosters,2013
48,Penalty - Holding Down,Sonny Bill Williams,,,,Roosters,16:06,Eels vs Roosters,2013
49,Conversion-Made,Chris Sandow,,,6-6,Eels,15:08,Eels vs Roosters,2013
50,Try,Ken Sio,,,4-6,Eels,13:50,Eels vs Roosters,2013
51,Linebreak,Ken Sio,,,,Eels,13:49,Eels vs Roosters,2013
52,Penalty - Scrum Infringement,Michael Jennings,,,,Roosters,13:00,Eels vs Roosters,2013
53,Kick Bomb,Chris Sandow,,,,Eels,11:51,Eels vs Roosters,2013
54,Kick Bomb,Mitchell Pearce,,,,Roosters,09:30,Eels vs Roosters,2013
55,Conversion-Made,James Maloney,,,0-6,Roosters,08:12,Eels vs Roosters,2013
56,Try,Daniel Tupou,,,0-4,Roosters,06:47,Eels vs Roosters,2013
57,Penalty - Offside inside 10m,Matthew Keating,,,,Eels,05:29,Eels vs Roosters,2013
58,Penalty - Crowding,Martin Kennedy,,,,Roosters,03:18,Eels vs Roosters,2013
59,Interchange - Sin Bin Return,Luke O'Donnell,,,,Roosters,02:19,Eels vs Roosters,2013
60,KICK OFF,,,,,,00:00,Eels vs Roosters,2013
