,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Panthers,2013
1,Line Dropout,Luke Walsh,,,,Panthers,80:00,Wests Tigers vs Panthers,2013
2,Penalty - Ball Strip,Lewis Brown,,,,Panthers,78:16,Wests Tigers vs Panthers,2013
3,Kick Bomb,James Segeyaro,,,,Panthers,77:42,Wests Tigers vs Panthers,2013
4,Penalty - Early Tackle,Wes Naiqama,,,,Panthers,75:43,Wests Tigers vs Panthers,2013
5,Penalty - Obstruction,Kevin Kingston,,,,Panthers,74:27,Wests Tigers vs Panthers,2013
6,Penalty - Dangerous Tackle,Adam Blair,,,,Wests Tigers,74:15,Wests Tigers vs Panthers,2013
7,Conversion-Made,Luke Walsh,,,28-18,Panthers,72:34,Wests Tigers vs Panthers,2013
8,Try,Sika Manu,,,28-16,Panthers,71:50,Wests Tigers vs Panthers,2013
9,Linebreak,Sika Manu,,,,Panthers,71:49,Wests Tigers vs Panthers,2013
10,Penalty - 2nd Effort,Tim Moltzen,,,,Wests Tigers,71:39,Wests Tigers vs Panthers,2013
11,Linebreak,Dean Whare,,,,Panthers,71:10,Wests Tigers vs Panthers,2013
12,Tigers Interchange - Sin Bin Return,Ben Murdoch-Masila,,,,Wests,71:03,Wests Tigers vs Panthers,2013
13,Linebreak,Marika Koroibete,,,,Wests Tigers,70:29,Wests Tigers vs Panthers,2013
14,Kick Bomb,Robbie Farah,,,,Wests Tigers,69:25,Wests Tigers vs Panthers,2013
15,Conversion-Missed,Benji Marshall,,,,Wests Tigers,68:06,Wests Tigers vs Panthers,2013
16,Try,Marika Koroibete,,,28-12,Wests Tigers,66:50,Wests Tigers vs Panthers,2013
17,Conversion-Made,Benji Marshall,,,24-12,Wests Tigers,65:15,Wests Tigers vs Panthers,2013
18,Try,Aaron Woods,,,22-12,Wests Tigers,63:49,Wests Tigers vs Panthers,2013
19,Linebreak,Aaron Woods,,,,Wests Tigers,63:48,Wests Tigers vs Panthers,2013
20,Line Dropout,Luke Walsh,,,,Panthers,63:00,Wests Tigers vs Panthers,2013
21,Penalty - Slow Peel,Tim Grant,,,,Panthers,61:08,Wests Tigers vs Panthers,2013
22,Kick Bomb,Luke Walsh,,,,Panthers,60:32,Wests Tigers vs Panthers,2013
23,Penalty - Offside Downtown,Eddy Pettybourne,,,,Wests Tigers,59:14,Wests Tigers vs Panthers,2013
24,Kick Bomb,Luke Walsh,,,,Panthers,57:00,Wests Tigers vs Panthers,2013
25,Conversion-Made,Luke Walsh,,,18-12,Panthers,55:34,Wests Tigers vs Panthers,2013
26,Try,David Simmons,,,18-10,Panthers,54:30,Wests Tigers vs Panthers,2013
27,Linebreak,David Simmons,,,,Panthers,54:30,Wests Tigers vs Panthers,2013
28,Line Dropout,Benji Marshall,,,,Wests Tigers,53:57,Wests Tigers vs Panthers,2013
29,Kick Bomb,James Segeyaro,,,,Panthers,51:23,Wests Tigers vs Panthers,2013
30,Linebreak,Luke Walsh,,,,Panthers,51:13,Wests Tigers vs Panthers,2013
31,Penalty - Hand in the Ruck,Jack Buchanan,,,,Wests Tigers,48:51,Wests Tigers vs Panthers,2013
32,Penalty - Slow Peel,Chris Lawrence,,,,Wests Tigers,48:21,Wests Tigers vs Panthers,2013
33,Conversion-Made,Benji Marshall,,,18-6,Wests Tigers,45:49,Wests Tigers vs Panthers,2013
34,Try,Aaron Woods,,,16-6,Wests Tigers,45:15,Wests Tigers vs Panthers,2013
35,Linebreak,Aaron Woods,,,,Wests Tigers,45:15,Wests Tigers vs Panthers,2013
36,Penalty - Ball Strip,Wes Naiqama,,,,Panthers,43:58,Wests Tigers vs Panthers,2013
37,Interchange - Sin Bin Return,Dean Whare,,,,Panthers,43:29,Wests Tigers vs Panthers,2013
38,Penalty - Offside inside 10m,Lewis Brown,,,,Panthers,41:28,Wests Tigers vs Panthers,2013
39,Drop Goal-Missed,Benji Marshall,,,,Wests Tigers,40:00,Wests Tigers vs Panthers,2013
40,Interchange - Sin Bin Return,Wes Naiqama,,,,Panthers,39:01,Wests Tigers vs Panthers,2013
41,Penalty - Obstruction,Liam Fulton,,,,Wests Tigers,36:58,Wests Tigers vs Panthers,2013
42,Tigers Interchange - Sin Bin Return,Ben Murdoch-Masila,,,,Wests,34:55,Wests Tigers vs Panthers,2013
43,Conversion-Made,Benji Marshall,,,12-6,Wests Tigers,33:31,Wests Tigers vs Panthers,2013
44,Try,Jacob Miller,,,10-6,Wests Tigers,32:08,Wests Tigers vs Panthers,2013
45,Linebreak,Jacob Miller,,,,Wests Tigers,32:08,Wests Tigers vs Panthers,2013
46,Penalty - Marker Not Square,Adam Docker,,,,Panthers,30:50,Wests Tigers vs Panthers,2013
47,Kick Bomb,Luke Walsh,,,,Panthers,30:24,Wests Tigers vs Panthers,2013
48,Tigers Interchange - Sin Bin Return,Marika Koroibete,,,,Wests,29:28,Wests Tigers vs Panthers,2013
49,Linebreak,Robbie Farah,,,,Wests Tigers,29:24,Wests Tigers vs Panthers,2013
50,Interchange - Sin Bin Return,Josh Mansour,,,,Panthers,28:17,Wests Tigers vs Panthers,2013
51,Kick Bomb,Luke Walsh,,,,Panthers,28:14,Wests Tigers vs Panthers,2013
52,Penalty - Working on the Ground,Braith Anasta,,,,Wests Tigers,26:57,Wests Tigers vs Panthers,2013
53,Linebreak,Kevin Kingston,,,,Panthers,23:30,Wests Tigers vs Panthers,2013
54,Kick Bomb,Luke Walsh,,,,Panthers,21:17,Wests Tigers vs Panthers,2013
55,Penalty - Offside inside 10m,Jack Buchanan,,,,Wests Tigers,20:07,Wests Tigers vs Panthers,2013
56,Conversion-Made,Benji Marshall,,,6-6,Wests Tigers,17:46,Wests Tigers vs Panthers,2013
57,Try,Benji Marshall,,,4-6,Wests Tigers,16:16,Wests Tigers vs Panthers,2013
58,Linebreak,Benji Marshall,,,,Wests Tigers,16:16,Wests Tigers vs Panthers,2013
59,Penalty - Offside inside 10m,Luke Walsh,,,,Panthers,16:04,Wests Tigers vs Panthers,2013
60,Linebreak,Marika Koroibete,,,,Wests Tigers,15:49,Wests Tigers vs Panthers,2013
61,Penalty - Offside inside 10m,Braith Anasta,,,,Wests Tigers,14:07,Wests Tigers vs Panthers,2013
62,Interchange - Sin Bin Return,Sika Manu,,,,Panthers,12:22,Wests Tigers vs Panthers,2013
63,Tigers Interchange - Sin Bin Return,Liam Fulton,,,,Wests,10:05,Wests Tigers vs Panthers,2013
64,Linebreak,Tim Moltzen,,,,Wests Tigers,09:56,Wests Tigers vs Panthers,2013
65,Line Dropout,Lachlan Coote,,,,Panthers,09:50,Wests Tigers vs Panthers,2013
66,Conversion-Made,Luke Walsh,,,0-6,Panthers,06:30,Wests Tigers vs Panthers,2013
67,Try,Sika Manu,,,0-4,Panthers,04:44,Wests Tigers vs Panthers,2013
68,Linebreak,Wes Naiqama,,,,Panthers,04:36,Wests Tigers vs Panthers,2013
69,Kick Bomb,Jacob Miller,,,,Wests Tigers,03:50,Wests Tigers vs Panthers,2013
70,Interchange - Sin Bin Return,Lewis Brown,,,,Panthers,02:28,Wests Tigers vs Panthers,2013
71,Interchange - Sin Bin Return,David Simmons,,,,Panthers,01:32,Wests Tigers vs Panthers,2013
72,Kick Bomb,Luke Walsh,,,,Panthers,01:29,Wests Tigers vs Panthers,2013
73,KICK OFF,,,,,,00:00,Wests Tigers vs Panthers,2013
