,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Storm vs Roosters,2014
1,Conversion-Made,James Maloney,,,12-32,Roosters,80:00,Storm vs Roosters,2014
2,Try,Anthony Minichiello,,,12-30,Roosters,78:53,Storm vs Roosters,2014
3,Linebreak,James Maloney,,,,Roosters,78:50,Storm vs Roosters,2014
4,Penalty - Holding Down,Jake Friend,,,,Roosters,77:05,Storm vs Roosters,2014
5,Interchange - Sin Bin Return,Kurt Mann,,,,Storm,72:43,Storm vs Roosters,2014
6,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,71:23,Storm vs Roosters,2014
7,Kick Bomb,Ben Hampton,,,,Storm,70:31,Storm vs Roosters,2014
8,Conversion-Made,Cameron Smith,,,12-26,Storm,68:55,Storm vs Roosters,2014
9,Try,Kurt Mann,,,10-26,Storm,67:08,Storm vs Roosters,2014
10,Linebreak,Kurt Mann,,,,Storm,67:07,Storm vs Roosters,2014
11,Line Dropout,James Maloney,,,,Roosters,66:24,Storm vs Roosters,2014
12,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,63:25,Storm vs Roosters,2014
13,Kick Bomb,Mitchell Pearce,,,,Roosters,61:18,Storm vs Roosters,2014
14,Conversion-Made,James Maloney,,,6-26,Roosters,59:51,Storm vs Roosters,2014
15,Try,Sonny Bill Williams,,,6-24,Roosters,58:55,Storm vs Roosters,2014
16,Linebreak,Sonny Bill Williams,,,,Roosters,58:53,Storm vs Roosters,2014
17,Penalty - 2nd Effort,Will Chambers,,,,Storm,55:29,Storm vs Roosters,2014
18,Kick Bomb,James Maloney,,,,Roosters,55:19,Storm vs Roosters,2014
19,Conversion-Missed,James Maloney,,,,Roosters,53:55,Storm vs Roosters,2014
20,Try,Roger Tuivasa-Sheck,,,6-20,Roosters,52:30,Storm vs Roosters,2014
21,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,52:30,Storm vs Roosters,2014
22,Linebreak,Daniel Tupou,,,,Roosters,51:39,Storm vs Roosters,2014
23,Conversion-Made,Cameron Smith,,,6-16,Storm,50:06,Storm vs Roosters,2014
24,Try,Mahe Fonua,,,4-16,Storm,48:38,Storm vs Roosters,2014
25,Linebreak,Mahe Fonua,,,,Storm,48:38,Storm vs Roosters,2014
26,Penalty - Dangerous Tackle,Dylan Napa,,,,Roosters,47:28,Storm vs Roosters,2014
27,Linebreak,Jake Friend,,,,Roosters,47:00,Storm vs Roosters,2014
28,Penalty - Ball Strip,Sonny Bill Williams,,,,Roosters,45:12,Storm vs Roosters,2014
29,Line Dropout,James Maloney,,,,Roosters,44:55,Storm vs Roosters,2014
30,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,39:47,Storm vs Roosters,2014
31,Conversion-Made,James Maloney,,,0-16,Roosters,38:30,Storm vs Roosters,2014
32,Try,Remi Casty,,,0-14,Roosters,36:57,Storm vs Roosters,2014
33,Linebreak,Remi Casty,,,,Roosters,36:57,Storm vs Roosters,2014
34,Linebreak,Roger Tuivasa-Sheck,,,,Roosters,36:44,Storm vs Roosters,2014
35,Kick Bomb,James Maloney,,,,Roosters,35:23,Storm vs Roosters,2014
36,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,33:00,Storm vs Roosters,2014
37,Linebreak,Michael Jennings,,,,Roosters,32:53,Storm vs Roosters,2014
38,Conversion-Made,James Maloney,,,0-10,Roosters,31:31,Storm vs Roosters,2014
39,Try,Mitchell Pearce,,,0-8,Roosters,30:04,Storm vs Roosters,2014
40,Linebreak,Mitchell Pearce,,,,Roosters,30:03,Storm vs Roosters,2014
41,Interchange - Sin Bin Return,Sisa Waqa,,,,Storm,28:52,Storm vs Roosters,2014
