,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,84:00,Storm vs Rabbitohs,2016
1,Drop Goal-Made,Cameron Smith,,,15-14,Storm,84:00,Storm vs Rabbitohs,2016
2,Drop Goal-Missed,Adam Reynolds,,,,Rabbitohs,83:13,Storm vs Rabbitohs,2016
3,Linebreak,Cody Walker,,,,Rabbitohs,83:04,Storm vs Rabbitohs,2016
4,Drop Goal-Missed,Cooper Cronk,,,,Storm,82:32,Storm vs Rabbitohs,2016
5,Interchange,,                   Zane Musgrove,                   Jason Clark,,Rabbitohs,81:08,Storm vs Rabbitohs,2016
6,Interchange,,                   Nelson Asofa-Solomona,                   Tim Glasby,,Storm,80:01,Storm vs Rabbitohs,2016
7,Interchange,,                   Felise Kaufusi,                   Kenneath Bromwich,,Storm,80:01,Storm vs Rabbitohs,2016
8,Penalty Shot-Made,Cameron Smith,,,14-14,Storm,79:56,Storm vs Rabbitohs,2016
9,On Report,Damien Cook,,,,Rabbitohs,79:23,Storm vs Rabbitohs,2016
10,Penalty - Dangerous Tackle,Damien Cook,,,,Rabbitohs,79:21,Storm vs Rabbitohs,2016
11,Penalty - Obstruction,Cody Walker,,,,Rabbitohs,78:30,Storm vs Rabbitohs,2016
12,Error,Will Chambers,,,,Storm,77:31,Storm vs Rabbitohs,2016
13,Error,Cooper Cronk,,,,Storm,75:23,Storm vs Rabbitohs,2016
14,Kick Bomb,Adam Reynolds,,,,Rabbitohs,74:54,Storm vs Rabbitohs,2016
15,Error,Nelson Asofa-Solomona,,,,Storm,73:35,Storm vs Rabbitohs,2016
16,Line Dropout,Adam Reynolds,,,,Rabbitohs,73:16,Storm vs Rabbitohs,2016
17,Interchange,,                   Christian Welch,                   Nelson Asofa-Solomona,,Storm,72:50,Storm vs Rabbitohs,2016
18,Interchange,,                   George Burgess,                   Thomas Burgess,,Rabbitohs,71:39,Storm vs Rabbitohs,2016
19,Penalty - Holding Down,George Burgess,,,,Rabbitohs,71:10,Storm vs Rabbitohs,2016
20,Penalty Shot-Made,Adam Reynolds,,,12-14,Rabbitohs,69:26,Storm vs Rabbitohs,2016
21,Interchange,,                   Angus Crichton,                   Kyle Turner,,Rabbitohs,69:04,Storm vs Rabbitohs,2016
22,Penalty - Dangerous Tackle,Christian Welch,,,,Storm,68:28,Storm vs Rabbitohs,2016
23,Error,Cameron Munster,,,,Storm,67:32,Storm vs Rabbitohs,2016
24,Error,Jesse Bromwich,,,,Storm,65:32,Storm vs Rabbitohs,2016
25,Interchange,,                   Dale Finucane,                   Felise Kaufusi,,Storm,64:32,Storm vs Rabbitohs,2016
26,Kick Bomb,Adam Reynolds,,,,Rabbitohs,64:24,Storm vs Rabbitohs,2016
27,Penalty Shot-Made,Cameron Smith,,,12-12,Storm,62:03,Storm vs Rabbitohs,2016
28,Interchange,,                   Thomas Burgess,                   George Burgess,,Rabbitohs,60:46,Storm vs Rabbitohs,2016
