,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Storm vs Wests Tigers,2013
1,Kick Bomb,Benji Marshall,,,,Wests Tigers,79:35,Storm vs Wests Tigers,2013
2,Penalty Shot-Made,Gareth Widdop,,,26-12,Storm,77:12,Storm vs Wests Tigers,2013
3,Penalty - Shoulder Charge,Sitaleki Akauola,,,,Wests Tigers,75:51,Storm vs Wests Tigers,2013
4,Penalty - Marker Not Square,Aaron Woods,,,,Wests Tigers,74:50,Storm vs Wests Tigers,2013
5,Conversion-Made,Cameron Smith,,,24-12,Storm,73:55,Storm vs Wests Tigers,2013
6,Try,Sisa Waqa,,,22-12,Storm,72:17,Storm vs Wests Tigers,2013
7,Linebreak,Sisa Waqa,,,,Storm,72:15,Storm vs Wests Tigers,2013
8,Tigers Interchange - Sin Bin Return,Blake Ayshford,,,,Wests,71:43,Storm vs Wests Tigers,2013
9,Penalty - Offside inside 10m,Adam Blair,,,,Wests Tigers,68:32,Storm vs Wests Tigers,2013
10,Conversion-Made,Cameron Smith,,,18-12,Storm,65:54,Storm vs Wests Tigers,2013
11,Try,Cooper Cronk,,,16-12,Storm,64:16,Storm vs Wests Tigers,2013
12,Linebreak,Will Chambers,,,,Storm,64:10,Storm vs Wests Tigers,2013
13,Conversion-Made,Cameron Smith,,,12-12,Storm,62:53,Storm vs Wests Tigers,2013
14,Try,Mahe Fonua,,,10-12,Storm,61:03,Storm vs Wests Tigers,2013
15,Linebreak,Mahe Fonua,,,,Storm,61:03,Storm vs Wests Tigers,2013
16,On Report,Adam Blair,,,,Wests Tigers,59:43,Storm vs Wests Tigers,2013
17,Penalty - Dangerous Tackle,Adam Blair,,,,Wests Tigers,59:35,Storm vs Wests Tigers,2013
18,Penalty - Marker Not Square,Aaron Woods,,,,Wests Tigers,59:11,Storm vs Wests Tigers,2013
19,Interchange - Sin Bin Return,Billy Slater,,,,Storm,57:28,Storm vs Wests Tigers,2013
20,Penalty - Hand in the Ruck,Robbie Farah,,,,Wests Tigers,56:30,Storm vs Wests Tigers,2013
21,Tigers Interchange - Sin Bin Return,Adam Blair,,,,Wests,55:25,Storm vs Wests Tigers,2013
22,Conversion-Made,Braith Anasta,,,6-12,Wests Tigers,53:16,Storm vs Wests Tigers,2013
23,Try,Benji Marshall,,,6-10,Wests Tigers,51:50,Storm vs Wests Tigers,2013
24,Interchange - Sin Bin Return,Mahe Fonua,,,,Storm,51:47,Storm vs Wests Tigers,2013
25,Kick Bomb,Robbie Farah,,,,Wests Tigers,51:43,Storm vs Wests Tigers,2013
26,Tigers Interchange - Sin Bin Return,Eddy Pettybourne,,,,Wests,49:17,Storm vs Wests Tigers,2013
27,Penalty - Offside inside 10m,Jason Ryles,,,,Storm,47:13,Storm vs Wests Tigers,2013
28,Kick Bomb,Cooper Cronk,,,,Storm,46:54,Storm vs Wests Tigers,2013
29,Penalties - Other,Ben Murdoch-Masila,,,,Wests Tigers,45:46,Storm vs Wests Tigers,2013
30,Interchange - Sin Bin Return,Sisa Waqa,,,,Storm,44:36,Storm vs Wests Tigers,2013
