,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Matthew
                
                  Bowen",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,1,,8.0,63.0,32,,14.0,-,1,2,-,-,-,-,-,2,19,-,,1,2,28,41.0,3.5,,100%,3.0,-,-,-,4,,6,196,-,2,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
1,,"Kalifa
                
                  Faifai Loa",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,2,,13.0,100.0,19,,39.0,1,-,-,-,6,-,-,-,2,13,-,,-,-,2,13.0,0.15,,75%,3.0,1,-,-,4,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
2,,"Brent
                
                  Tate",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,-,,9.0,69.0,-,,21.0,-,1,-,-,-,-,-,-,8,64,-,,1,-,10,18.0,1.11,,71.4%,10.0,2,2,-,1,,-,-,-,-,-,-,-,-,,-,1,-,1,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
3,,"Kane
                
                  Linnett",4.0,Centre,,80:00,,8,2,-,-,-,-,-,,-,,7.0,96.0,-,,17.0,1,-,-,-,2,-,-,-,-,-,-,,-,2,4,13.0,0.57,,100%,14.0,-,-,-,-,,1,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
4,,"Antonio
                
                  Winterstein",5.0,Winger,,80:00,,4,1,-,-,-,-,-,,-,,9.0,59.0,-,,24.0,-,-,-,-,2,-,-,-,1,12,-,,3,-,4,11.0,0.44,,100%,3.0,-,-,-,-,,-,-,-,-,-,-,-,-,,-,1,-,-,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
5,,"Johnathan
                
                  Thurston",6.0,Five-Eighth,,80:00,,10,-,4,5,1,83.33%,-,,-,,11.0,150.0,-,,24.0,1,-,1,-,2,-,-,-,-,-,-,,1,11,34,47.0,3.09,,92.9%,13.0,1,-,-,-,,8,284,3,2,1,-,-,2,,-,1,-,1,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
6,,"Robert
                
                  Lui",20.0,Halfback,,34:00,,4,1,-,-,-,-,-,,-,,4.0,28.0,-,,5.0,-,-,-,-,1,-,-,-,-,-,-,,-,2,11,15.0,2.75,,87.5%,7.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,34:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
7,,"Matthew
                
                  Scott",8.0,Prop,,48:00,,-,-,-,-,-,-,-,,-,,15.0,163.0,13,,83.0,-,-,-,-,2,14,-,-,-,-,-,,-,2,3,18.0,0.2,,94.4%,17.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,48:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
8,,"Rory
                
                  Kostjasyn",14.0,Hooker,,80:00,,-,-,-,-,-,-,-,,-,,6.0,46.0,-,,12.0,-,-,-,-,-,-,-,-,5,45,-,,-,5,48,54.0,8,,79.3%,23.0,2,4,-,-,,-,-,-,-,-,-,-,-,,-,2,-,2,-,-,-,,80:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
9,,"James
                
                  Tamou",10.0,Prop,,44:00,,-,-,-,-,-,-,-,,1,,18.0,192.0,78,,79.0,-,-,-,-,2,13,-,-,-,-,-,,1,1,2,20.0,0.11,,96.2%,25.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,44:00,-,Cowboys,5,2013-04-06T08:30:00Z,Cowboys vs Panthers,2013
