,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Broncos,2014
1,Interchange - Sin Bin Return,Ben Barba,,,,Broncos,79:36,Wests Tigers vs Broncos,2014
2,Kick Bomb,Luke Brooks,,,,Wests Tigers,79:31,Wests Tigers vs Broncos,2014
3,Tigers Interchange - Sin Bin Return,Keith Lulia,,,,Wests,77:26,Wests Tigers vs Broncos,2014
4,Penalty Shot-Made,Ben Hunt,,,14-16,Broncos,76:03,Wests Tigers vs Broncos,2014
5,Penalty - Early Tackle,Pat Richards,,,,Wests Tigers,75:06,Wests Tigers vs Broncos,2014
6,Linebreak,Ben Hunt,,,,Broncos,74:59,Wests Tigers vs Broncos,2014
7,Penalty Shot-Made,Pat Richards,,,14-14,Wests Tigers,67:00,Wests Tigers vs Broncos,2014
8,Penalty - 2nd Effort,Jarrod Wallace,,,,Broncos,65:34,Wests Tigers vs Broncos,2014
9,Conversion-Made,Ben Hunt,,,12-14,Broncos,63:48,Wests Tigers vs Broncos,2014
10,Try,Corey Oates,,,12-12,Broncos,62:26,Wests Tigers vs Broncos,2014
11,Linebreak,Corey Oates,,,,Broncos,62:25,Wests Tigers vs Broncos,2014
12,Penalty - Ball Strip,Keith Galloway,,,,Wests Tigers,61:07,Wests Tigers vs Broncos,2014
13,Kick Bomb,Luke Brooks,,,,Wests Tigers,60:43,Wests Tigers vs Broncos,2014
14,Conversion-Made,Pat Richards,,,12-8,Wests Tigers,59:23,Wests Tigers vs Broncos,2014
15,Try,Bodene Thompson,,,10-8,Wests Tigers,58:25,Wests Tigers vs Broncos,2014
16,Interchange - Sin Bin Return,Lachlan Maranta,,,,Broncos,56:53,Wests Tigers vs Broncos,2014
17,Line Dropout,Pat Richards,,,,Wests Tigers,56:49,Wests Tigers vs Broncos,2014
18,Kick Bomb,Braith Anasta,,,,Wests Tigers,53:51,Wests Tigers vs Broncos,2014
19,Penalty - Crowding,Jack Reed,,,,Broncos,51:08,Wests Tigers vs Broncos,2014
20,On Report,Todd Lowrie,,,,Broncos,49:22,Wests Tigers vs Broncos,2014
21,Penalty - Dangerous Tackle,Todd Lowrie,,,,Broncos,49:15,Wests Tigers vs Broncos,2014
22,Line Dropout,Ben Hunt,,,,Broncos,46:46,Wests Tigers vs Broncos,2014
23,Penalty Shot-Made,Ben Hunt,,,6-8,Broncos,45:31,Wests Tigers vs Broncos,2014
24,Penalty - Offside inside 10m,Adam Blair,,,,Wests Tigers,44:07,Wests Tigers vs Broncos,2014
25,Tigers Interchange - Sin Bin Return,Sauaso Sue,,,,Wests,43:13,Wests Tigers vs Broncos,2014
26,Conversion-Made,Pat Richards,,,6-6,Wests Tigers,42:42,Wests Tigers vs Broncos,2014
27,Try,Luke Brooks,,,4-6,Wests Tigers,41:45,Wests Tigers vs Broncos,2014
28,Kick Bomb,Ben Hunt,,,,Broncos,39:14,Wests Tigers vs Broncos,2014
29,Line Dropout,Pat Richards,,,,Wests Tigers,36:40,Wests Tigers vs Broncos,2014
30,Kick Bomb,Ben Hunt,,,,Broncos,34:17,Wests Tigers vs Broncos,2014
31,Penalty - Marker Not Square,Andrew McCullough,,,,Broncos,31:45,Wests Tigers vs Broncos,2014
32,Penalty - Hand in the Ruck,Blake Austin,,,,Wests Tigers,29:49,Wests Tigers vs Broncos,2014
33,Interchange - Sin Bin Return,Alex Glenn,,,,Broncos,27:24,Wests Tigers vs Broncos,2014
34,Penalty - Ball Strip,David Nofoaluma,,,,Wests Tigers,20:57,Wests Tigers vs Broncos,2014
35,Penalty - Dangerous Tackle,Kurtis Rowe,,,,Wests Tigers,11:27,Wests Tigers vs Broncos,2014
36,Kick Bomb,Luke Brooks,,,,Wests Tigers,11:23,Wests Tigers vs Broncos,2014
37,Interchange - Sin Bin Return,Ben Barba,,,,Broncos,10:22,Wests Tigers vs Broncos,2014
38,Interchange - Sin Bin Return,Dale Copley,,,,Broncos,08:04,Wests Tigers vs Broncos,2014
39,Conversion-Made,Ben Hunt,,,0-6,Broncos,06:52,Wests Tigers vs Broncos,2014
40,Try,Corey Oates,,,0-4,Broncos,05:23,Wests Tigers vs Broncos,2014
41,Linebreak,Corey Oates,,,,Broncos,05:22,Wests Tigers vs Broncos,2014
42,Penalty - Hand in the Ruck,Adam Blair,,,,Wests Tigers,04:34,Wests Tigers vs Broncos,2014
43,Linebreak,Braith Anasta,,,,Wests Tigers,03:38,Wests Tigers vs Broncos,2014
44,Penalty - Offside General,Bodene Thompson,,,,Wests Tigers,01:37,Wests Tigers vs Broncos,2014
45,KICK OFF,,,,,,00:00,Wests Tigers vs Broncos,2014
