,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Raiders vs Dragons,2014
1,Conversion-Missed,Gareth Widdop,,,,Dragons,79:23,Raiders vs Dragons,2014
2,Try,Jason Nightingale,,,16-34,Dragons,78:17,Raiders vs Dragons,2014
3,Linebreak,Jason Nightingale,,,,Dragons,78:16,Raiders vs Dragons,2014
4,Interchange - Sin Bin Return,Bill Tupou,,,,Raiders,77:29,Raiders vs Dragons,2014
5,Interchange - Sin Bin Return,Jarrod Croker,,,,Raiders,75:59,Raiders vs Dragons,2014
6,Conversion-Made,Gareth Widdop,,,16-30,Dragons,75:37,Raiders vs Dragons,2014
7,Try,Brett Morris,,,16-28,Dragons,74:17,Raiders vs Dragons,2014
8,Linebreak,Brett Morris,,,,Dragons,74:17,Raiders vs Dragons,2014
9,Interchange - Sin Bin Return,Bill Tupou,,,,Raiders,72:49,Raiders vs Dragons,2014
10,Interchange - Sin Bin Return,Jack Wighton,,,,Raiders,70:47,Raiders vs Dragons,2014
11,Conversion-Made,Gareth Widdop,,,16-24,Dragons,62:34,Raiders vs Dragons,2014
12,Try,Jason Nightingale,,,16-22,Dragons,61:02,Raiders vs Dragons,2014
13,Interchange - Sin Bin Return,Bill Tupou,,,,Raiders,59:28,Raiders vs Dragons,2014
14,Kick Bomb,Gareth Widdop,,,,Dragons,59:25,Raiders vs Dragons,2014
15,Penalty - Escorts,Anthony Milford,,,,Raiders,57:54,Raiders vs Dragons,2014
16,Kick Bomb,Benji Marshall,,,,Dragons,57:50,Raiders vs Dragons,2014
17,Conversion-Missed,Gareth Widdop,,,,Dragons,56:28,Raiders vs Dragons,2014
18,Try,Peter Mata'utia,,,16-18,Dragons,54:55,Raiders vs Dragons,2014
19,Linebreak,Peter Mata'utia,,,,Dragons,54:55,Raiders vs Dragons,2014
20,On Report,Mitchell Cornish,,,,Raiders,54:07,Raiders vs Dragons,2014
21,Penalty - Dangerous Tackle,Mitchell Cornish,,,,Raiders,54:02,Raiders vs Dragons,2014
22,Interchange - Sin Bin Return,Peter Mata'utia,,,,Dragons,51:02,Raiders vs Dragons,2014
23,Kick Bomb,Gareth Widdop,,,,Dragons,50:58,Raiders vs Dragons,2014
24,Conversion-Missed,Gareth Widdop,,,,Dragons,49:39,Raiders vs Dragons,2014
25,Try,Josh Dugan,,,16-14,Dragons,48:27,Raiders vs Dragons,2014
26,Linebreak,Josh Dugan,,,,Dragons,48:27,Raiders vs Dragons,2014
27,Penalty - Dangerous Tackle,Glen Buttriss,,,,Raiders,47:05,Raiders vs Dragons,2014
28,Kick Bomb,Gareth Widdop,,,,Dragons,47:05,Raiders vs Dragons,2014
29,Conversion-Missed,Jarrod Croker,,,,Raiders,44:56,Raiders vs Dragons,2014
30,Try,Jarrod Croker,,,16-10,Raiders,43:25,Raiders vs Dragons,2014
31,Linebreak,Jarrod Croker,,,,Raiders,43:24,Raiders vs Dragons,2014
32,Line Dropout,Gareth Widdop,,,,Dragons,42:38,Raiders vs Dragons,2014
33,Interchange - Sin Bin Return,Gerard Beale,,,,Dragons,40:22,Raiders vs Dragons,2014
34,Interchange - Sin Bin Return,Josh Dugan,,,,Dragons,35:20,Raiders vs Dragons,2014
35,Interchange - Sin Bin Return,Jarrod Croker,,,,Raiders,34:09,Raiders vs Dragons,2014
36,Conversion-Made,Jarrod Croker,,,12-10,Raiders,32:29,Raiders vs Dragons,2014
37,Try,Jordan Rapana,,,10-10,Raiders,30:49,Raiders vs Dragons,2014
38,Linebreak,Anthony Milford,,,,Raiders,30:45,Raiders vs Dragons,2014
39,Kick Bomb,Benji Marshall,,,,Dragons,30:05,Raiders vs Dragons,2014
40,Kick Bomb,Anthony Milford,,,,Raiders,29:15,Raiders vs Dragons,2014
41,Interchange - Sin Bin Return,Benji Marshall,,,,Dragons,28:07,Raiders vs Dragons,2014
42,Interchange - Sin Bin Return,Bill Tupou,,,,Raiders,24:46,Raiders vs Dragons,2014
43,Penalty - Ball Strip,Trent Merrin,,,,Dragons,20:37,Raiders vs Dragons,2014
44,Conversion-Made,Gareth Widdop,,,6-10,Dragons,19:16,Raiders vs Dragons,2014
45,Try,Brett Morris,,,6-8,Dragons,17:49,Raiders vs Dragons,2014
46,Linebreak,Brett Morris,,,,Dragons,17:48,Raiders vs Dragons,2014
47,Interchange - Sin Bin Return,Jordan Rapana,,,,Raiders,16:02,Raiders vs Dragons,2014
48,Penalty - Slow Peel,Brett White,,,,Raiders,12:49,Raiders vs Dragons,2014
49,Interchange - Sin Bin Return,Glen Buttriss,,,,Raiders,09:58,Raiders vs Dragons,2014
50,Conversion-Missed,Gareth Widdop,,,,Dragons,07:10,Raiders vs Dragons,2014
51,Try,Brett Morris,,,6-4,Dragons,06:04,Raiders vs Dragons,2014
52,Linebreak,Brett Morris,,,,Dragons,06:04,Raiders vs Dragons,2014
53,Penalty - Slow Peel,Jarrad Kennedy,,,,Raiders,04:53,Raiders vs Dragons,2014
54,Conversion-Made,Jarrod Croker,,,6-0,Raiders,03:04,Raiders vs Dragons,2014
55,Try,Josh Papalii,,,4-0,Raiders,01:58,Raiders vs Dragons,2014
56,Linebreak,Josh Papalii,,,,Raiders,01:58,Raiders vs Dragons,2014
