,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Cowboys,2015
1,Interchange - Sin Bin Return,Tyrone Roberts,,,,Knights,80:00,Knights vs Cowboys,2015
2,Penalty - Working on the Ground,Antonio Winterstein,,,,Cowboys,80:00,Knights vs Cowboys,2015
3,Interchange - Sin Bin Return,Kurt Gidley,,,,Knights,77:51,Knights vs Cowboys,2015
4,Interchange - Sin Bin Return,Sione Mata'utia,,,,Knights,74:59,Knights vs Cowboys,2015
5,Conversion-Made,Tyrone Roberts,,,24-26,Knights,72:17,Knights vs Cowboys,2015
6,Try,Sione Mata'utia,,,22-26,Knights,70:49,Knights vs Cowboys,2015
7,Linebreak,Tyrone Roberts,,,,Knights,70:42,Knights vs Cowboys,2015
8,Conversion-Made,Tyrone Roberts,,,18-26,Knights,69:30,Knights vs Cowboys,2015
9,Try,Joseph Leilua,,,16-26,Knights,68:35,Knights vs Cowboys,2015
10,Linebreak,Joseph Leilua,,,,Knights,68:35,Knights vs Cowboys,2015
11,Conversion-Made,Johnathan Thurston,,,12-26,Cowboys,62:22,Knights vs Cowboys,2015
12,Try,Michael Morgan,,,12-24,Cowboys,60:37,Knights vs Cowboys,2015
13,Linebreak,Michael Morgan,,,,Cowboys,60:37,Knights vs Cowboys,2015
14,Penalty - Crowding,Kurt Gidley,,,,Knights,59:11,Knights vs Cowboys,2015
15,Penalty - Marker Not Square,Korbin Sims,,,,Knights,58:13,Knights vs Cowboys,2015
16,Kick Bomb,Kurt Gidley,,,,Knights,57:41,Knights vs Cowboys,2015
17,Interchange - Sin Bin Return,Kurt Gidley,,,,Knights,54:09,Knights vs Cowboys,2015
18,Conversion-Made,Tyrone Roberts,,,12-20,Knights,53:33,Knights vs Cowboys,2015
19,Try,Akuila Uate,,,10-20,Knights,51:51,Knights vs Cowboys,2015
20,Linebreak,Akuila Uate,,,,Knights,51:45,Knights vs Cowboys,2015
21,Linebreak,Korbin Sims,,,,Knights,50:26,Knights vs Cowboys,2015
22,Penalty - Holding Down,Ethan Lowe,,,,Cowboys,49:28,Knights vs Cowboys,2015
23,Penalty - Ball Strip,Ben Hannant,,,,Cowboys,48:44,Knights vs Cowboys,2015
24,Kick Bomb,Johnathan Thurston,,,,Cowboys,48:06,Knights vs Cowboys,2015
25,Penalty - Ball Strip,Johnathan Thurston,,,,Cowboys,46:06,Knights vs Cowboys,2015
26,Interchange - Sin Bin Return,Michael Morgan,,,,Cowboys,45:59,Knights vs Cowboys,2015
27,Conversion-Missed,Johnathan Thurston,,,,Cowboys,42:59,Knights vs Cowboys,2015
28,Try,Justin O'Neill,,,6-20,Cowboys,41:25,Knights vs Cowboys,2015
29,Linebreak,Justin O'Neill,,,,Cowboys,41:24,Knights vs Cowboys,2015
30,Linebreak,Ray Thompson,,,,Cowboys,41:11,Knights vs Cowboys,2015
31,Kick Bomb,Johnathan Thurston,,,,Cowboys,39:46,Knights vs Cowboys,2015
32,Linebreak,James McManus,,,,Knights,38:03,Knights vs Cowboys,2015
33,Kick Bomb,Tyrone Roberts,,,,Knights,37:04,Knights vs Cowboys,2015
34,Conversion-Missed,Johnathan Thurston,,,,Cowboys,34:58,Knights vs Cowboys,2015
35,Try,Justin O'Neill,,,6-16,Cowboys,33:08,Knights vs Cowboys,2015
36,Linebreak,Justin O'Neill,,,,Cowboys,33:07,Knights vs Cowboys,2015
37,Line Dropout,Tyrone Roberts,,,,Knights,32:05,Knights vs Cowboys,2015
38,Linebreak,Antonio Winterstein,,,,Cowboys,31:50,Knights vs Cowboys,2015
39,Penalty - Holding Down,Johnathan Thurston,,,,Cowboys,29:37,Knights vs Cowboys,2015
40,Interchange - Sin Bin Return,Lachlan Coote,,,,Cowboys,28:42,Knights vs Cowboys,2015
41,Drop Goal-Missed,Jarrod Mullen,,,,Knights,28:00,Knights vs Cowboys,2015
42,Interchange - Sin Bin Return,Dane Gagai,,,,Knights,25:24,Knights vs Cowboys,2015
43,Conversion-Made,Johnathan Thurston,,,6-12,Cowboys,21:15,Knights vs Cowboys,2015
44,Video Referee,Try,,,,Cowboys,20:07,Knights vs Cowboys,2015
45,Try,Lachlan Coote,,,6-10,Cowboys,20:07,Knights vs Cowboys,2015
46,Linebreak,Lachlan Coote,,,,Cowboys,20:06,Knights vs Cowboys,2015
47,Interchange - Sin Bin Return,Jeremy Smith,,,,Knights,19:14,Knights vs Cowboys,2015
48,Conversion-Made,Johnathan Thurston,,,6-6,Cowboys,18:27,Knights vs Cowboys,2015
49,Try,Scott Bolton,,,6-4,Cowboys,16:53,Knights vs Cowboys,2015
50,Linebreak,Scott Bolton,,,,Cowboys,16:53,Knights vs Cowboys,2015
51,Kick Bomb,Lachlan Coote,,,,Cowboys,16:27,Knights vs Cowboys,2015
52,Conversion-Made,Tyrone Roberts,,,6-0,Knights,13:53,Knights vs Cowboys,2015
53,Try,Chris Houston,,,4-0,Knights,12:28,Knights vs Cowboys,2015
54,Linebreak,Chris Houston,,,,Knights,12:27,Knights vs Cowboys,2015
55,Penalty - Hand in the Ruck,Michael Morgan,,,,Cowboys,10:29,Knights vs Cowboys,2015
56,Penalty - Dangerous Tackle,Korbin Sims,,,,Knights,08:18,Knights vs Cowboys,2015
57,Kick Bomb,Johnathan Thurston,,,,Cowboys,05:33,Knights vs Cowboys,2015
58,Penalty - Offside inside 10m,Jake Granville,,,,Cowboys,01:45,Knights vs Cowboys,2015
59,KICK OFF,,,,,,00:00,Knights vs Cowboys,2015
