,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Titans vs Storm,2016
1,Error,Greg Bird,,,,Titans,79:16,Titans vs Storm,2016
2,Kick Bomb,Tyrone Roberts,,,,Titans,76:41,Titans vs Storm,2016
3,Interchange - Sin Bin Return,Nelson Asofa-Solomona,,,,Storm,75:31,Titans vs Storm,2016
4,Kick Bomb,Blake Green,,,,Storm,75:27,Titans vs Storm,2016
5,Interchange,,                   Cameron Smith,                   Jordan McLean,,Storm,74:17,Titans vs Storm,2016
6,Conversion-Made,Cameron Smith,,,0-38,Storm,74:04,Titans vs Storm,2016
7,Interchange,,                   Jesse Bromwich,                   Nelson Asofa-Solomona,,Storm,73:29,Titans vs Storm,2016
8,Try,Blake Green,,,0-36,Storm,72:47,Titans vs Storm,2016
9,Linebreak,Blake Green,,,,Storm,72:47,Titans vs Storm,2016
10,Linebreak,Cameron Munster,,,,Storm,72:14,Titans vs Storm,2016
11,Kick Bomb,Ashley Taylor,,,,Titans,72:00,Titans vs Storm,2016
12,Interchange,,                   Kevin Proctor,                   Tim Glasby,,Storm,70:58,Titans vs Storm,2016
13,Interchange - HIA Cleared,,                   Dale Finucane,                   Kenneath Bromwich,,Storm,70:12,Titans vs Storm,2016
14,Interchange,,                   Leivaha Pulu,                   Greg Bird,,Titans,69:12,Titans vs Storm,2016
15,Penalty Shot-Made,Cameron Smith,,,0-32,Storm,67:28,Titans vs Storm,2016
16,Penalty - Offside inside 10m,Ryan James,,,,Titans,65:55,Titans vs Storm,2016
17,Line Dropout,Ashley Taylor,,,,Titans,65:24,Titans vs Storm,2016
18,Interchange - Sin Bin Return,Kenneath Bromwich,,,,Storm,64:22,Titans vs Storm,2016
19,Interchange - HIA,,                   Kenneath Bromwich,                   Felise Kaufusi,,Storm,64:22,Titans vs Storm,2016
20,Penalty - Crowding,Leivaha Pulu,,,,Titans,63:31,Titans vs Storm,2016
21,Kick Bomb,Ashley Taylor,,,,Titans,63:16,Titans vs Storm,2016
22,Interchange,,                   Luke Douglas,                   Agnatius Paasi,,Titans,60:06,Titans vs Storm,2016
23,Conversion-Made,Cameron Smith,,,0-30,Storm,60:02,Titans vs Storm,2016
24,Try,Cooper Cronk,,,0-28,Storm,58:31,Titans vs Storm,2016
25,Linebreak,Cameron Munster,,,,Storm,58:27,Titans vs Storm,2016
26,Kick Bomb,Tyrone Roberts,,,,Titans,57:48,Titans vs Storm,2016
27,Penalty - 2nd Effort,Ashley Taylor,,,,Titans,55:01,Titans vs Storm,2016
28,Interchange,,,,,Storm,54:15,Titans vs Storm,2016
29,Interchange,,                   Jordan McLean,                   Jesse Bromwich,,Storm,54:15,Titans vs Storm,2016
30,Sin Bin,Kenneath Bromwich,,,,Storm,54:15,Titans vs Storm,2016
31,Penalty - Punching,Kenneath Bromwich,,,,Storm,54:15,Titans vs Storm,2016
32,Penalty - Late Tackle,Kenneath Bromwich,,,,Storm,54:09,Titans vs Storm,2016
33,Linebreak,Suliasi Vunivalu,,,,Storm,52:43,Titans vs Storm,2016
34,Penalty - Ball Strip,Ryan James,,,,Titans,51:20,Titans vs Storm,2016
35,Interchange,,                   Chris McQueen,                   Ryan James,,Titans,50:40,Titans vs Storm,2016
36,Line Dropout,Cameron Smith,,,,Storm,50:30,Titans vs Storm,2016
37,Interchange - Sin Bin Return,Jordan McLean,,,,Storm,49:09,Titans vs Storm,2016
38,Error,Jordan McLean,,,,Storm,49:09,Titans vs Storm,2016
39,Interchange,,                   Nelson Asofa-Solomona,                   Christian Welch,,Storm,48:46,Titans vs Storm,2016
40,Interchange,,                   Greg Bird,                   Lachlan Burr,,Titans,48:41,Titans vs Storm,2016
41,Kick Bomb,Tyrone Roberts,,,,Titans,48:34,Titans vs Storm,2016
42,Kick Bomb,Cooper Cronk,,,,Storm,47:50,Titans vs Storm,2016
