,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Broncos vs Eels,2017
1,Conversion-Made,Anthony Milford,,,34-52,Broncos,80:00,Broncos vs Eels,2017
2,Try,Corey Oates,,,32-52,Broncos,79:55,Broncos vs Eels,2017
3,Error,Jaydn Su'A,,,,Broncos,78:14,Broncos vs Eels,2017
4,Conversion-Made,Anthony Milford,,,28-52,Broncos,77:13,Broncos vs Eels,2017
5,Try,Tautau Moga,,,26-52,Broncos,76:23,Broncos vs Eels,2017
6,Penalty - Holding Down,Tim Mannah,,,,Eels,75:58,Broncos vs Eels,2017
7,Penalty - Early Tackle,Suaia Matagi,,,,Eels,75:12,Broncos vs Eels,2017
8,Penalty - Offside inside 10m,Suaia Matagi,,,,Eels,74:48,Broncos vs Eels,2017
9,Interchange - Sin Bin Return,Mitchell Moses,,,,Eels,74:16,Broncos vs Eels,2017
10,Error,Mitchell Moses,,,,Eels,74:16,Broncos vs Eels,2017
11,Conversion-Made,Mitchell Moses,,,22-52,Eels,73:15,Broncos vs Eels,2017
12,Interchange,,                   Daniel Alvaro,                   Siosaia Vave,,Eels,72:51,Broncos vs Eels,2017
13,Interchange,,                   Nathan Brown,                   Siosaia Vave,,Eels,72:50,Broncos vs Eels,2017
14,Interchange,,                   Nathan Brown,                   Suaia Matagi,,Eels,72:50,Broncos vs Eels,2017
15,Try,David Gower,,,22-50,Eels,71:43,Broncos vs Eels,2017
16,Interchange,,                   Adam Blair,                   Josh McGuire,,Broncos,70:34,Broncos vs Eels,2017
17,Interchange,,                   Sam Thaiday,                   Josh McGuire,,Broncos,70:31,Broncos vs Eels,2017
18,Interchange,,                   Sam Thaiday,                   Jaydn Su'A,,Broncos,70:31,Broncos vs Eels,2017
19,Conversion-Made,Mitchell Moses,,,22-46,Eels,70:26,Broncos vs Eels,2017
20,Try,Michael Jennings,,,22-44,Eels,68:52,Broncos vs Eels,2017
21,Interchange - Sin Bin Return,Corey Oates,,,,Broncos,68:46,Broncos vs Eels,2017
22,Error,Corey Oates,,,,Broncos,68:46,Broncos vs Eels,2017
23,Interchange - Sin Bin Return,Daniel Alvaro,,,,Eels,67:45,Broncos vs Eels,2017
24,Error,Daniel Alvaro,,,,Eels,67:45,Broncos vs Eels,2017
25,Penalty - Ball Strip,Anthony Milford,,,,Broncos,66:28,Broncos vs Eels,2017
26,Conversion-Missed,Mitchell Moses,,,,Eels,65:54,Broncos vs Eels,2017
27,Try,Brad Takairangi,,,22-40,Eels,64:15,Broncos vs Eels,2017
28,Linebreak,Semi Radradra,,,,Eels,64:13,Broncos vs Eels,2017
29,Error,Kodi Nikorima,,,,Broncos,64:10,Broncos vs Eels,2017
30,Error,Anthony Milford,,,,Broncos,63:29,Broncos vs Eels,2017
31,Interchange - HIA Cleared,,                   Suaia Matagi,                   Kenny Edwards,,Eels,62:29,Broncos vs Eels,2017
32,Conversion-Made,Anthony Milford,,,22-36,Broncos,62:11,Broncos vs Eels,2017
33,Try,Alex Glenn,,,20-36,Broncos,60:47,Broncos vs Eels,2017
34,Linebreak,Alex Glenn,,,,Broncos,60:45,Broncos vs Eels,2017
35,Penalty - Early Tackle,Brad Takairangi,,,,Eels,59:44,Broncos vs Eels,2017
36,Interchange,,                   Herman Ese'ese,                   Korbin Sims,,Broncos,59:31,Broncos vs Eels,2017
37,Interchange - Sin Bin Return,Sam Thaiday,,,,Broncos,57:22,Broncos vs Eels,2017
38,Error,Sam Thaiday,,,,Broncos,57:22,Broncos vs Eels,2017
39,Interchange - HIA,,                   Frank Pritchard,                   Tim Mannah,,Eels,56:50,Broncos vs Eels,2017
40,Conversion-Made,Anthony Milford,,,16-36,Broncos,56:28,Broncos vs Eels,2017
41,Try,Herman Ese'ese,,,14-36,Broncos,55:06,Broncos vs Eels,2017
42,Linebreak,Herman Ese'ese,,,,Broncos,55:06,Broncos vs Eels,2017
43,Penalty - Ball Strip,Mitchell Moses,,,,Eels,54:51,Broncos vs Eels,2017
44,Interchange,,                   Jai Arrow,                   Sam Thaiday,,Broncos,54:11,Broncos vs Eels,2017
45,Penalty - Ball Strip,Mitchell Moses,,,,Eels,54:08,Broncos vs Eels,2017
46,Interchange,,                   Josh McGuire,                   Adam Blair,,Broncos,53:56,Broncos vs Eels,2017
47,Penalty - Offside inside 10m,Matt Gillett,,,,Broncos,52:17,Broncos vs Eels,2017
48,Error,Will Smith,,,,Eels,48:19,Broncos vs Eels,2017
49,Interchange - HIA,,                   Kenny Edwards,                   Suaia Matagi,,Eels,46:44,Broncos vs Eels,2017
50,Conversion-Made,Mitchell Moses,,,10-36,Eels,44:56,Broncos vs Eels,2017
51,Try,Semi Radradra,,,10-34,Eels,43:16,Broncos vs Eels,2017
52,Linebreak,Semi Radradra,,,,Eels,43:07,Broncos vs Eels,2017
53,Conversion-Made,Mitchell Moses,,,10-30,Eels,38:09,Broncos vs Eels,2017
54,Try,Michael Jennings,,,10-28,Eels,36:37,Broncos vs Eels,2017
55,Linebreak,Michael Jennings,,,,Eels,36:35,Broncos vs Eels,2017
56,Error,Herman Ese'ese,,,,Broncos,35:01,Broncos vs Eels,2017
57,Conversion-Made,Anthony Milford,,,10-24,Broncos,33:30,Broncos vs Eels,2017
58,Interchange,,                   Siosaia Vave,                   David Gower,,Eels,33:27,Broncos vs Eels,2017
59,Try,Josh McGuire,,,8-24,Broncos,31:54,Broncos vs Eels,2017
60,Penalty - 2nd Effort,Corey Norman,,,,Eels,30:41,Broncos vs Eels,2017
61,Interchange - Sin Bin Return,Corey Oates,,,,Broncos,29:06,Broncos vs Eels,2017
62,Error,Corey Oates,,,,Broncos,29:06,Broncos vs Eels,2017
63,Interchange,,                   Korbin Sims,                   Jai Arrow,,Broncos,27:56,Broncos vs Eels,2017
64,Interchange,,                   Sam Thaiday,                   Herman Ese'ese,,Broncos,27:29,Broncos vs Eels,2017
65,Penalty - Obstruction,Nathan Brown,,,,Eels,27:13,Broncos vs Eels,2017
66,Error,Sam Thaiday,,,,Broncos,26:50,Broncos vs Eels,2017
67,Conversion-Missed,Anthony Milford,,,,Broncos,25:53,Broncos vs Eels,2017
68,Interchange,,                   Tim Mannah,                   Daniel Alvaro,,Eels,24:51,Broncos vs Eels,2017
69,Try,David Mead,,,4-24,Broncos,24:21,Broncos vs Eels,2017
70,Linebreak,David Mead,,,,Broncos,24:20,Broncos vs Eels,2017
71,Error,Kenny Edwards,,,,Eels,23:27,Broncos vs Eels,2017
72,Penalty - Lying in the Ruck,Kenny Edwards,,,,Eels,22:18,Broncos vs Eels,2017
73,Conversion-Made,Mitchell Moses,,,0-24,Eels,20:36,Broncos vs Eels,2017
74,Interchange,,                   Adam Blair,                   Ben Hunt,,Broncos,20:33,Broncos vs Eels,2017
75,Interchange - HIA Cleared,,                   Suaia Matagi,                   Siosaia Vave,,Eels,20:10,Broncos vs Eels,2017
76,Video Referee,Try,,,,Eels,19:33,Broncos vs Eels,2017
77,Try,Semi Radradra,,,0-22,Eels,19:28,Broncos vs Eels,2017
78,Linebreak,Semi Radradra,,,,Eels,19:27,Broncos vs Eels,2017
79,Error,Darius Boyd,,,,Broncos,17:50,Broncos vs Eels,2017
80,Interchange - Sin Bin Return,Darius Boyd,,,,Broncos,17:49,Broncos vs Eels,2017
81,Conversion-Made,Mitchell Moses,,,0-18,Eels,14:41,Broncos vs Eels,2017
82,Try,Semi Radradra,,,0-16,Eels,13:15,Broncos vs Eels,2017
83,Error,Adam Blair,,,,Broncos,11:18,Broncos vs Eels,2017
84,Penalty - Dangerous Tackle,Kenny Edwards,,,,Eels,10:13,Broncos vs Eels,2017
85,Kick Bomb,Corey Norman,,,,Eels,10:08,Broncos vs Eels,2017
86,Conversion-Made,Mitchell Moses,,,0-12,Eels,07:04,Broncos vs Eels,2017
87,Interchange - HIA,,                   Siosaia Vave,                   Suaia Matagi,,Eels,06:50,Broncos vs Eels,2017
88,Try,Semi Radradra,,,0-10,Eels,05:25,Broncos vs Eels,2017
89,Linebreak,Semi Radradra,,,,Eels,05:16,Broncos vs Eels,2017
90,Conversion-Made,Mitchell Moses,,,0-6,Eels,01:25,Broncos vs Eels,2017
91,Video Referee,Try,,,,Eels,00:19,Broncos vs Eels,2017
92,Try,Kirisome Auva'a,,,0-4,Eels,00:12,Broncos vs Eels,2017
93,Error,Adam Blair,,,,Broncos,00:09,Broncos vs Eels,2017
94,KICK OFF,,,,,,00:00,Broncos vs Eels,2017
