,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Knights vs Storm,2014
1,Conversion-Made,Kurt Gidley,,,32-30,Knights,80:00,Knights vs Storm,2014
2,Try,Akuila Uate,,,32-30,Knights,80:00,Knights vs Storm,2014
3,Linebreak,Akuila Uate,,,,Knights,80:00,Knights vs Storm,2014
4,Penalty - 2nd Effort,Sisa Waqa,,,,Storm,79:28,Knights vs Storm,2014
5,Conversion-Made,Kurt Gidley,,,26-30,Knights,78:32,Knights vs Storm,2014
6,Try,Travis Waddell,,,24-30,Knights,78:14,Knights vs Storm,2014
7,Conversion-Made,Cameron Smith,,,20-30,Storm,77:11,Knights vs Storm,2014
8,Try,Sisa Waqa,,,20-28,Storm,76:18,Knights vs Storm,2014
9,Linebreak,Sisa Waqa,,,,Storm,76:16,Knights vs Storm,2014
10,Conversion-Made,Kurt Gidley,,,20-24,Knights,72:09,Knights vs Storm,2014
11,Try,Dane Gagai,,,18-24,Knights,70:49,Knights vs Storm,2014
12,Linebreak,Dane Gagai,,,,Knights,70:49,Knights vs Storm,2014
13,Penalty - Ball Strip,Mahe Fonua,,,,Storm,70:02,Knights vs Storm,2014
14,Penalties - Other,Ben Roberts,,,,Storm,69:07,Knights vs Storm,2014
15,Kick Bomb,Cooper Cronk,,,,Storm,69:03,Knights vs Storm,2014
16,Conversion-Missed,Cameron Smith,,,,Storm,67:37,Knights vs Storm,2014
17,Try,Will Chambers,,,14-24,Storm,65:52,Knights vs Storm,2014
18,Linebreak,Will Chambers,,,,Storm,65:51,Knights vs Storm,2014
19,Interchange - Sin Bin Return,Sione Mata'utia,,,,Knights,64:28,Knights vs Storm,2014
20,Penalty - Offside Downtown,Sisa Waqa,,,,Storm,61:56,Knights vs Storm,2014
21,Penalty - Obstruction,Ben Roberts,,,,Storm,55:08,Knights vs Storm,2014
22,Conversion-Missed,Cameron Smith,,,,Storm,52:23,Knights vs Storm,2014
23,Try,Sisa Waqa,,,14-20,Storm,50:55,Knights vs Storm,2014
24,Linebreak,Sisa Waqa,,,,Storm,50:55,Knights vs Storm,2014
25,Conversion-Missed,Kurt Gidley,,,,Knights,48:08,Knights vs Storm,2014
26,Try,Chanel Mata'utia,,,14-16,Knights,47:10,Knights vs Storm,2014
27,Linebreak,Chanel Mata'utia,,,,Knights,47:10,Knights vs Storm,2014
28,Penalty - 2nd Effort,Sisa Waqa,,,,Storm,46:03,Knights vs Storm,2014
29,Penalty - Dangerous Tackle,Tim Glasby,,,,Storm,44:44,Knights vs Storm,2014
30,On Report,Tim Glasby,,,,Storm,43:36,Knights vs Storm,2014
31,Kick Bomb,Tyrone Roberts,,,,Knights,41:37,Knights vs Storm,2014
32,Kick Bomb,Cooper Cronk,,,,Storm,40:48,Knights vs Storm,2014
33,Conversion-Missed,Cameron Smith,,,,Storm,38:53,Knights vs Storm,2014
34,Try,Sisa Waqa,,,10-16,Storm,37:18,Knights vs Storm,2014
35,Linebreak,Sisa Waqa,,,,Storm,37:18,Knights vs Storm,2014
36,Penalty - Escorts,Tyrone Roberts,,,,Knights,36:26,Knights vs Storm,2014
37,Interchange - Sin Bin Return,Billy Slater,,,,Storm,33:59,Knights vs Storm,2014
38,Kick Bomb,Cooper Cronk,,,,Storm,33:05,Knights vs Storm,2014
39,Penalty - Scrum Infringement,Adam Clydsdale,,,,Knights,31:50,Knights vs Storm,2014
40,Kick Bomb,Cooper Cronk,,,,Storm,30:18,Knights vs Storm,2014
41,Conversion-Missed,Kurt Gidley,,,,Knights,26:28,Knights vs Storm,2014
42,Try,Tyrone Roberts,,,10-12,Knights,25:22,Knights vs Storm,2014
43,Penalty - Hand in the Ruck,Tim Glasby,,,,Storm,24:00,Knights vs Storm,2014
44,Conversion-Made,Kurt Gidley,,,6-12,Knights,23:15,Knights vs Storm,2014
45,Try,Chris Houston,,,4-12,Knights,21:40,Knights vs Storm,2014
46,Linebreak,Chris Houston,,,,Knights,21:38,Knights vs Storm,2014
47,Interchange - Sin Bin Return,Joseph Leilua,,,,Knights,17:08,Knights vs Storm,2014
48,Penalty - Dangerous Tackle,Marika Koroibete,,,,Storm,16:45,Knights vs Storm,2014
49,Penalty - Flop,Jesse Bromwich,,,,Storm,15:29,Knights vs Storm,2014
50,Penalty - Dangerous Tackle,Chanel Mata'utia,,,,Knights,13:57,Knights vs Storm,2014
51,Penalty - Holding Down,Ryan Hoffman,,,,Storm,13:02,Knights vs Storm,2014
52,Conversion-Made,Cameron Smith,,,0-12,Storm,11:31,Knights vs Storm,2014
53,Try,Sisa Waqa,,,0-10,Storm,10:01,Knights vs Storm,2014
54,Conversion-Made,Cameron Smith,,,0-6,Storm,06:22,Knights vs Storm,2014
55,Try,Billy Slater,,,0-4,Storm,05:05,Knights vs Storm,2014
56,Linebreak,Kevin Proctor,,,,Storm,05:00,Knights vs Storm,2014
57,Linebreak,Ben Roberts,,,,Storm,01:20,Knights vs Storm,2014
58,KICK OFF,,,,,,00:00,Knights vs Storm,2014
