,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Rabbitohs vs Knights,2015
1,Interchange - Sin Bin Return,Chanel Mata'utia,,,,Knights,77:18,Rabbitohs vs Knights,2015
2,Drop Goal-Missed,Adam Reynolds,,,,Rabbitohs,76:58,Rabbitohs vs Knights,2015
3,Conversion-Made,Adam Reynolds,,,52-6,Rabbitohs,73:49,Rabbitohs vs Knights,2015
4,Try,Dylan Walker,,,50-6,Rabbitohs,72:26,Rabbitohs vs Knights,2015
5,Linebreak,Dylan Walker,,,,Rabbitohs,72:24,Rabbitohs vs Knights,2015
6,Linebreak,Chris McQueen,,,,Rabbitohs,71:46,Rabbitohs vs Knights,2015
7,Penalty - Hand in the Ruck,Jeremy Smith,,,,Knights,69:34,Rabbitohs vs Knights,2015
8,Conversion-Missed,Adam Reynolds,,,,Rabbitohs,68:47,Rabbitohs vs Knights,2015
9,Try,Alex Johnston,,,46-6,Rabbitohs,67:08,Rabbitohs vs Knights,2015
10,Penalty - Crowding,Kade Snowden,,,,Knights,65:33,Rabbitohs vs Knights,2015
11,Interchange - Sin Bin Return,Sione Mata'utia,,,,Knights,65:13,Rabbitohs vs Knights,2015
12,Kick Bomb,Tyrone Roberts,,,,Knights,65:10,Rabbitohs vs Knights,2015
13,Penalty - Dangerous Tackle,Tim Grant,,,,Rabbitohs,62:07,Rabbitohs vs Knights,2015
14,Interchange - Sin Bin Return,Chanel Mata'utia,,,,Knights,60:16,Rabbitohs vs Knights,2015
15,Kick Bomb,Adam Reynolds,,,,Rabbitohs,60:13,Rabbitohs vs Knights,2015
16,Kick Bomb,Kurt Gidley,,,,Knights,59:22,Rabbitohs vs Knights,2015
17,Kick Bomb,Tyrone Roberts,,,,Knights,57:37,Rabbitohs vs Knights,2015
18,Penalty - Slow Peel,Korbin Sims,,,,Knights,54:04,Rabbitohs vs Knights,2015
19,Linebreak,George Burgess,,,,Rabbitohs,51:42,Rabbitohs vs Knights,2015
20,Penalty - Slow Peel,Danny Levi,,,,Knights,50:51,Rabbitohs vs Knights,2015
21,Conversion-Made,Adam Reynolds,,,42-6,Rabbitohs,49:54,Rabbitohs vs Knights,2015
22,Try,Thomas Burgess,,,40-6,Rabbitohs,48:31,Rabbitohs vs Knights,2015
23,Linebreak,Thomas Burgess,,,,Rabbitohs,48:30,Rabbitohs vs Knights,2015
24,Line Dropout,Tyrone Roberts,,,,Knights,47:44,Rabbitohs vs Knights,2015
25,Line Dropout,Tyrone Roberts,,,,Knights,46:24,Rabbitohs vs Knights,2015
26,Line Dropout,Tyrone Roberts,,,,Knights,44:42,Rabbitohs vs Knights,2015
27,Kick Bomb,Adam Reynolds,,,,Rabbitohs,40:48,Rabbitohs vs Knights,2015
28,Conversion-Made,Adam Reynolds,,,36-6,Rabbitohs,40:00,Rabbitohs vs Knights,2015
29,Video Referee,Try,,,,Rabbitohs,39:05,Rabbitohs vs Knights,2015
30,Try,Greg Inglis,,,34-6,Rabbitohs,39:05,Rabbitohs vs Knights,2015
31,Linebreak,Greg Inglis,,,,Rabbitohs,39:03,Rabbitohs vs Knights,2015
32,Penalty - Ball Strip,Kurt Gidley,,,,Knights,38:02,Rabbitohs vs Knights,2015
33,Conversion-Missed,Adam Reynolds,,,,Rabbitohs,33:34,Rabbitohs vs Knights,2015
34,Video Referee,Try,,,,Rabbitohs,32:20,Rabbitohs vs Knights,2015
35,Try,Dylan Walker,,,30-6,Rabbitohs,32:20,Rabbitohs vs Knights,2015
