,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Roosters vs Dragons,2013
1,Penalty - Shoulder Charge,Mitchell Pearce,,,,Roosters,79:06,Roosters vs Dragons,2013
2,Line Dropout,James Maloney,,,,Roosters,79:00,Roosters vs Dragons,2013
3,Penalty - Offside General,Mitchell Aubusson,,,,Roosters,77:37,Roosters vs Dragons,2013
4,Penalty - Holding Down,Jake Friend,,,,Roosters,76:57,Roosters vs Dragons,2013
5,Conversion-Made,Jamie Soward,,,34-10,Dragons,72:23,Roosters vs Dragons,2013
6,Try,Matthew Cooper,,,34-8,Dragons,71:27,Roosters vs Dragons,2013
7,Line Dropout,James Maloney,,,,Roosters,70:57,Roosters vs Dragons,2013
8,Linebreak,Brett Morris,,,,Dragons,70:00,Roosters vs Dragons,2013
9,Kick Bomb,James Maloney,,,,Roosters,69:12,Roosters vs Dragons,2013
10,On Report,Trent Merrin,,,,Dragons,63:50,Roosters vs Dragons,2013
11,Penalty - Dangerous Tackle,Trent Merrin,,,,Dragons,63:26,Roosters vs Dragons,2013
12,Conversion-Made,James Maloney,,,34-4,Roosters,62:46,Roosters vs Dragons,2013
13,Try,Michael Jennings,,,32-4,Roosters,60:56,Roosters vs Dragons,2013
14,Penalty - Dangerous Tackle,Ben Creagh,,,,Dragons,59:31,Roosters vs Dragons,2013
15,Kick Bomb,Jamie Soward,,,,Dragons,59:27,Roosters vs Dragons,2013
16,Penalty - Ball Strip,Jack de Belin,,,,Dragons,55:36,Roosters vs Dragons,2013
17,Line Dropout,Jamie Soward,,,,Dragons,54:55,Roosters vs Dragons,2013
18,Penalty - Hand in the Ruck,Matt Prior,,,,Dragons,53:03,Roosters vs Dragons,2013
19,Conversion-Made,James Maloney,,,28-4,Roosters,52:08,Roosters vs Dragons,2013
20,Try,Daniel Tupou,,,26-4,Roosters,50:40,Roosters vs Dragons,2013
21,Line Dropout,James Maloney,,,,Roosters,48:13,Roosters vs Dragons,2013
22,Penalty - Verbal Dissent,Mitchell Pearce,,,,Roosters,46:24,Roosters vs Dragons,2013
23,Interchange - Sin Bin Return,Mitchell Pearce,,,,Roosters,46:18,Roosters vs Dragons,2013
24,Penalty - Slow Peel,James Maloney,,,,Roosters,44:39,Roosters vs Dragons,2013
25,Interchange - Sin Bin Return,Daniel Tupou,,,,Roosters,42:35,Roosters vs Dragons,2013
26,Penalty - Slow Peel,Martin Kennedy,,,,Roosters,37:33,Roosters vs Dragons,2013
27,Conversion-Made,James Maloney,,,22-4,Roosters,35:44,Roosters vs Dragons,2013
28,Try,Martin Kennedy,,,20-4,Roosters,33:49,Roosters vs Dragons,2013
29,Linebreak,Martin Kennedy,,,,Roosters,33:48,Roosters vs Dragons,2013
30,Penalty - Dangerous Tackle,Trent Merrin,,,,Dragons,32:50,Roosters vs Dragons,2013
31,Line Dropout,James Maloney,,,,Roosters,31:30,Roosters vs Dragons,2013
32,Penalty - Offside inside 10m,Michael Jennings,,,,Roosters,29:30,Roosters vs Dragons,2013
33,Penalty - Crowding,Martin Kennedy,,,,Roosters,28:18,Roosters vs Dragons,2013
34,Penalty - Slow Peel,Martin Kennedy,,,,Roosters,27:06,Roosters vs Dragons,2013
35,Penalty - 2nd Effort,Chase Stanley,,,,Dragons,24:59,Roosters vs Dragons,2013
36,Kick Bomb,Jamie Soward,,,,Dragons,24:34,Roosters vs Dragons,2013
37,Kick Bomb,James Maloney,,,,Roosters,23:44,Roosters vs Dragons,2013
38,Conversion-Made,James Maloney,,,16-4,Roosters,22:19,Roosters vs Dragons,2013
39,Try,Anthony Minichiello,,,14-4,Roosters,20:44,Roosters vs Dragons,2013
40,Linebreak,Mitchell Pearce,,,,Roosters,20:37,Roosters vs Dragons,2013
41,Conversion-Made,James Maloney,,,10-4,Roosters,19:31,Roosters vs Dragons,2013
42,Try,Michael Jennings,,,8-4,Roosters,17:42,Roosters vs Dragons,2013
43,Linebreak,Michael Jennings,,,,Roosters,17:36,Roosters vs Dragons,2013
44,Conversion-Missed,James Maloney,,,,Roosters,15:41,Roosters vs Dragons,2013
45,Try,Mitchell Aubusson,,,4-4,Roosters,13:59,Roosters vs Dragons,2013
46,Linebreak,Mitchell Aubusson,,,,Roosters,13:58,Roosters vs Dragons,2013
47,Penalty - Escorts,Matthew Cooper,,,,Dragons,13:01,Roosters vs Dragons,2013
48,Penalty - Shoulder Charge,Dan Hunt,,,,Dragons,11:34,Roosters vs Dragons,2013
49,Penalty - Slow Peel,Sonny Bill Williams,,,,Roosters,09:54,Roosters vs Dragons,2013
50,Interchange - Sin Bin Return,Boyd Cordner,,,,Roosters,08:04,Roosters vs Dragons,2013
51,Penalty - Slow Peel,Dan Hunt,,,,Dragons,07:27,Roosters vs Dragons,2013
52,Penalty - Marker Not Square,Dan Hunt,,,,Dragons,06:44,Roosters vs Dragons,2013
53,Conversion-Missed,Jamie Soward,,,,Dragons,04:50,Roosters vs Dragons,2013
54,Try,Jason Nightingale,,,0-4,Dragons,03:57,Roosters vs Dragons,2013
55,Penalty - Offside inside 10m,Mitchell Pearce,,,,Roosters,02:23,Roosters vs Dragons,2013
56,Interchange - Sin Bin Return,Anthony Minichiello,,,,Roosters,02:04,Roosters vs Dragons,2013
57,KICK OFF,,,,,,00:00,Roosters vs Dragons,2013
