,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Eels vs Cowboys,2015
1,Drop Goal-Missed,Lachlan Coote,,,,Cowboys,77:01,Eels vs Cowboys,2015
2,Interchange - Sin Bin Return,Semi Radradra,,,,Eels,75:46,Eels vs Cowboys,2015
3,Interchange - Sin Bin Return,Brad Takairangi,,,,Eels,73:39,Eels vs Cowboys,2015
4,Kick Bomb,Corey Norman,,,,Eels,73:34,Eels vs Cowboys,2015
5,Penalty - Ball Strip,Jason Taumalolo,,,,Cowboys,70:41,Eels vs Cowboys,2015
6,Conversion-Made,Johnathan Thurston,,,30-36,Cowboys,69:10,Eels vs Cowboys,2015
7,Try,Kane Linnett,,,30-34,Cowboys,67:41,Eels vs Cowboys,2015
8,Linebreak,Lachlan Coote,,,,Cowboys,67:36,Eels vs Cowboys,2015
9,Conversion-Made,Johnathan Thurston,,,30-30,Cowboys,66:29,Eels vs Cowboys,2015
10,Video Referee,Try,,,,Cowboys,65:59,Eels vs Cowboys,2015
11,Try,Gavin Cooper,,,30-28,Cowboys,65:59,Eels vs Cowboys,2015
12,Interchange - Sin Bin Return,Will Hopoate,,,,Eels,65:53,Eels vs Cowboys,2015
13,Conversion-Made,Johnathan Thurston,,,30-24,Cowboys,64:06,Eels vs Cowboys,2015
14,Video Referee,Try,,,,Cowboys,63:39,Eels vs Cowboys,2015
15,Try,Gavin Cooper,,,30-22,Cowboys,63:39,Eels vs Cowboys,2015
16,Linebreak,Michael Morgan,,,,Cowboys,63:25,Eels vs Cowboys,2015
17,Kick Bomb,Johnathan Thurston,,,,Cowboys,61:48,Eels vs Cowboys,2015
18,Conversion-Made,Johnathan Thurston,,,30-18,Cowboys,60:08,Eels vs Cowboys,2015
19,Try,Gavin Cooper,,,30-16,Cowboys,59:18,Eels vs Cowboys,2015
20,Penalty - Offside inside 10m,Anthony Watmough,,,,Eels,58:02,Eels vs Cowboys,2015
21,Conversion-Made,Johnathan Thurston,,,30-12,Cowboys,57:14,Eels vs Cowboys,2015
22,Video Referee,Try,,,,Cowboys,56:42,Eels vs Cowboys,2015
23,Try,Matthew Wright,,,30-10,Cowboys,56:42,Eels vs Cowboys,2015
24,Linebreak,Matthew Wright,,,,Cowboys,56:42,Eels vs Cowboys,2015
25,Kick Bomb,Michael Morgan,,,,Cowboys,54:21,Eels vs Cowboys,2015
26,Penalty Shot-Made,Chris Sandow,,,30-6,Eels,52:17,Eels vs Cowboys,2015
27,Penalty - Holding Down,Lachlan Coote,,,,Cowboys,51:00,Eels vs Cowboys,2015
28,Interchange - Sin Bin Return,John Asiata,,,,Cowboys,50:52,Eels vs Cowboys,2015
29,Kick Bomb,Chris Sandow,,,,Eels,49:02,Eels vs Cowboys,2015
30,Conversion-Missed,Chris Sandow,,,,Eels,46:08,Eels vs Cowboys,2015
31,Try,Semi Radradra,,,28-6,Eels,44:37,Eels vs Cowboys,2015
32,Linebreak,Brad Takairangi,,,,Eels,44:23,Eels vs Cowboys,2015
33,Linebreak,Corey Norman,,,,Eels,43:08,Eels vs Cowboys,2015
34,Kick Bomb,Corey Norman,,,,Eels,41:36,Eels vs Cowboys,2015
35,Kick Bomb,Johnathan Thurston,,,,Cowboys,40:46,Eels vs Cowboys,2015
36,Conversion-Missed,Chris Sandow,,,,Eels,40:00,Eels vs Cowboys,2015
37,Try,Semi Radradra,,,24-6,Eels,38:34,Eels vs Cowboys,2015
38,Linebreak,Semi Radradra,,,,Eels,38:34,Eels vs Cowboys,2015
39,Conversion-Made,Chris Sandow,,,20-6,Eels,34:51,Eels vs Cowboys,2015
40,Try,Manu Ma'u,,,18-6,Eels,33:18,Eels vs Cowboys,2015
41,Linebreak,Manu Ma'u,,,,Eels,33:17,Eels vs Cowboys,2015
42,Penalty - Ball Strip,Justin O'Neill,,,,Cowboys,31:58,Eels vs Cowboys,2015
43,Conversion-Made,Johnathan Thurston,,,14-6,Cowboys,28:37,Eels vs Cowboys,2015
44,Try,Michael Morgan,,,14-4,Cowboys,27:29,Eels vs Cowboys,2015
45,Linebreak,Michael Morgan,,,,Cowboys,27:29,Eels vs Cowboys,2015
46,Penalty - Marker Not Square,Chris Sandow,,,,Eels,26:53,Eels vs Cowboys,2015
