,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Wests Tigers vs Titans,2014
1,Line Dropout,David Mead,,,,Titans,80:00,Wests Tigers vs Titans,2014
2,Line Dropout,David Mead,,,,Titans,77:10,Wests Tigers vs Titans,2014
3,Penalty - Dangerous Tackle,Greg Bird,,,,Titans,75:19,Wests Tigers vs Titans,2014
4,On Report,Paul Carter,,,,Titans,75:10,Wests Tigers vs Titans,2014
5,Penalty - Dangerous Tackle,Paul Carter,,,,Titans,75:04,Wests Tigers vs Titans,2014
6,Interchange - Sin Bin Return,David Mead,,,,Titans,73:02,Wests Tigers vs Titans,2014
7,Tigers Interchange - Sin Bin Return,Sitaleki Akauola,,,,Wests,71:49,Wests Tigers vs Titans,2014
8,Interchange - Sin Bin Return,David Mead,,,,Titans,71:28,Wests Tigers vs Titans,2014
9,Tigers Interchange - Sin Bin Return,Tim Simona,,,,Wests,69:12,Wests Tigers vs Titans,2014
10,Penalty - Offside General,Pat Richards,,,,Wests Tigers,67:15,Wests Tigers vs Titans,2014
11,Penalty Shot-Missed,Greg Bird,,,,Titans,65:54,Wests Tigers vs Titans,2014
12,Penalty - Dangerous Tackle,Keith Galloway,,,,Wests Tigers,64:23,Wests Tigers vs Titans,2014
13,Penalty - 2nd Effort,Bodene Thompson,,,,Wests Tigers,63:03,Wests Tigers vs Titans,2014
14,Penalty - Slow Peel,Ryan James,,,,Titans,60:27,Wests Tigers vs Titans,2014
15,Penalty - Working on the Ground,Ryan James,,,,Titans,59:23,Wests Tigers vs Titans,2014
16,Tigers Interchange - Sin Bin Return,Braith Anasta,,,,Wests,56:29,Wests Tigers vs Titans,2014
17,Kick Bomb,Aidan Sezer,,,,Titans,55:22,Wests Tigers vs Titans,2014
18,Conversion-Made,Greg Bird,,,6-22,Titans,53:50,Wests Tigers vs Titans,2014
19,Try,Greg Bird,,,6-20,Titans,52:19,Wests Tigers vs Titans,2014
