,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Storm vs Sea Eagles,2017
1,Conversion-Missed,Cameron Smith,,,,Storm,80:00,Storm vs Sea Eagles,2017
2,Video Referee,Try,,,,Storm,79:34,Storm vs Sea Eagles,2017
3,Try,Josh Addo-Carr,,,40-6,Storm,79:29,Storm vs Sea Eagles,2017
4,Linebreak,Josh Addo-Carr,,,,Storm,79:23,Storm vs Sea Eagles,2017
5,Error,Josh Addo-Carr,,,,Storm,77:34,Storm vs Sea Eagles,2017
6,Interchange - Sin Bin Return,Josh Addo-Carr,,,,Storm,77:33,Storm vs Sea Eagles,2017
7,Error,Will Chambers,,,,Storm,75:28,Storm vs Sea Eagles,2017
8,Conversion-Made,Cameron Smith,,,36-6,Storm,74:04,Storm vs Sea Eagles,2017
9,Interchange,,                   Cameron Munster,                   Tim Glasby,,Storm,73:41,Storm vs Sea Eagles,2017
10,Try,Cooper Cronk,,,34-6,Storm,72:31,Storm vs Sea Eagles,2017
11,Penalty - Crowding,Daly Cherry-Evans,,,,Sea Eagles,71:40,Storm vs Sea Eagles,2017
12,Conversion-Made,Cameron Smith,,,30-6,Storm,70:44,Storm vs Sea Eagles,2017
13,Interchange,,                   Jesse Bromwich,                   Jordan McLean,,Storm,70:34,Storm vs Sea Eagles,2017
14,Eagles Interchange,,                   Martin Taupau,                   Addin Fonua-Blake,,Sea,69:34,Storm vs Sea Eagles,2017
15,Eagles Interchange,,                   Brenton Lawrence,                   Addin Fonua-Blake,,Sea,69:30,Storm vs Sea Eagles,2017
16,Eagles Interchange,,                   Brenton Lawrence,                   Darcy Lussick,,Sea,69:30,Storm vs Sea Eagles,2017
17,Try,Will Chambers,,,28-6,Storm,69:11,Storm vs Sea Eagles,2017
18,Linebreak,Will Chambers,,,,Storm,69:11,Storm vs Sea Eagles,2017
19,Linebreak,Jahrome Hughes,,,,Storm,68:18,Storm vs Sea Eagles,2017
20,Penalties - Other,Cameron Munster,,,,Storm,66:02,Storm vs Sea Eagles,2017
21,Error,Daly Cherry-Evans,,,,Sea Eagles,65:54,Storm vs Sea Eagles,2017
22,Eagles Interchange,,                   Apisai Koroisau,                   Cameron Cullen,,Sea,65:31,Storm vs Sea Eagles,2017
23,Interchange,,                   Joe Stimson,                   Nelson Asofa-Solomona,,Storm,65:09,Storm vs Sea Eagles,2017
24,Error,Suliasi Vunivalu,,,,Storm,63:33,Storm vs Sea Eagles,2017
25,Penalty - 2nd Effort,Joe Stimson,,,,Storm,62:21,Storm vs Sea Eagles,2017
26,Kick Bomb,Cooper Cronk,,,,Storm,62:15,Storm vs Sea Eagles,2017
27,Error,Martin Taupau,,,,Sea Eagles,58:54,Storm vs Sea Eagles,2017
28,Penalty - Hand in the Ruck,Cameron Smith,,,,Storm,58:11,Storm vs Sea Eagles,2017
29,Eagles Interchange,,                   Dylan Walker,                   Shaun Lane,,Sea,57:12,Storm vs Sea Eagles,2017
30,Error,Will Chambers,,,,Storm,57:03,Storm vs Sea Eagles,2017
31,Conversion-Made,Cameron Smith,,,24-6,Storm,56:01,Storm vs Sea Eagles,2017
32,Video Referee,Try,,,,Storm,55:01,Storm vs Sea Eagles,2017
33,Try,Kenneath Bromwich,,,22-6,Storm,54:56,Storm vs Sea Eagles,2017
34,Error,Brian Kelly,,,,Sea Eagles,54:54,Storm vs Sea Eagles,2017
35,Interchange,,                   Dale Finucane,                   Slade Griffin,,Storm,53:49,Storm vs Sea Eagles,2017
36,Penalty - Holding Down,Brenton Lawrence,,,,Sea Eagles,53:13,Storm vs Sea Eagles,2017
37,Interchange,,                   Jordan McLean,                   Jesse Bromwich,,Storm,52:49,Storm vs Sea Eagles,2017
38,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,52:37,Storm vs Sea Eagles,2017
