,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Cowboys vs Bulldogs,2016
1,Conversion-Missed,Ethan Lowe,,,,Cowboys,79:58,Cowboys vs Bulldogs,2016
2,Video Referee,Try,,,,Cowboys,79:20,Cowboys vs Bulldogs,2016
3,Try,Antonio Winterstein,,,36-0,Cowboys,79:13,Cowboys vs Bulldogs,2016
4,Interchange - Sin Bin Return,Sam Perrett,,,,Bulldogs,79:08,Cowboys vs Bulldogs,2016
5,Error,Sam Perrett,,,,Bulldogs,79:08,Cowboys vs Bulldogs,2016
6,Interchange,,                   Greg Eastwood,                   Raymond Faitala-Mariner,,Bulldogs,75:50,Cowboys vs Bulldogs,2016
7,Error,Will Hopoate,,,,Bulldogs,75:48,Cowboys vs Bulldogs,2016
8,Interchange - Sin Bin Return,Will Hopoate,,,,Bulldogs,75:47,Cowboys vs Bulldogs,2016
9,Linebreak,Josh Morris,,,,Bulldogs,75:21,Cowboys vs Bulldogs,2016
10,Penalty - Escorts,Lachlan Coote,,,,Cowboys,74:15,Cowboys vs Bulldogs,2016
11,Kick Bomb,Michael Morgan,,,,Cowboys,74:10,Cowboys vs Bulldogs,2016
12,Interchange,,                   Scott Bolton,                   James Tamou,,Cowboys,72:46,Cowboys vs Bulldogs,2016
13,Conversion-Made,Ethan Lowe,,,32-0,Cowboys,72:41,Cowboys vs Bulldogs,2016
14,Try,Justin O'Neill,,,30-0,Cowboys,70:46,Cowboys vs Bulldogs,2016
15,Linebreak,Justin O'Neill,,,,Cowboys,70:44,Cowboys vs Bulldogs,2016
16,Line Dropout,Moses Mbye,,,,Bulldogs,69:55,Cowboys vs Bulldogs,2016
17,Penalties - Other,James Graham,,,,Bulldogs,66:52,Cowboys vs Bulldogs,2016
18,Conversion-Made,Ethan Lowe,,,26-0,Cowboys,66:00,Cowboys vs Bulldogs,2016
19,Try,Ethan Lowe,,,24-0,Cowboys,64:30,Cowboys vs Bulldogs,2016
20,Linebreak,Ethan Lowe,,,,Cowboys,64:30,Cowboys vs Bulldogs,2016
21,Penalty - Slow Peel,Danny Fualalo,,,,Bulldogs,63:19,Cowboys vs Bulldogs,2016
22,Interchange,,                   Ben Hannant,                   Matthew Scott,,Cowboys,62:55,Cowboys vs Bulldogs,2016
23,Penalty - Escorts,Gavin Cooper,,,,Cowboys,60:56,Cowboys vs Bulldogs,2016
24,Kick Bomb,Michael Morgan,,,,Cowboys,60:52,Cowboys vs Bulldogs,2016
25,Interchange - Sin Bin Return,Curtis Rona,,,,Bulldogs,59:51,Cowboys vs Bulldogs,2016
26,Error,Curtis Rona,,,,Bulldogs,59:51,Cowboys vs Bulldogs,2016
27,Penalty - Holding Down,Scott Bolton,,,,Cowboys,59:28,Cowboys vs Bulldogs,2016
28,Interchange,,                   Raymond Faitala-Mariner,                   Greg Eastwood,,Bulldogs,59:15,Cowboys vs Bulldogs,2016
29,Error,Gavin Cooper,,,,Cowboys,58:22,Cowboys vs Bulldogs,2016
30,Penalty - Crowding,Ben Hannant,,,,Cowboys,57:17,Cowboys vs Bulldogs,2016
31,Interchange,,                   John Asiata,                   Jason Taumalolo,,Cowboys,56:32,Cowboys vs Bulldogs,2016
32,Error,Will Hopoate,,,,Bulldogs,56:07,Cowboys vs Bulldogs,2016
33,Interchange,,                   Tim Browne,                   Danny Fualalo,,Bulldogs,55:13,Cowboys vs Bulldogs,2016
34,Error,Josh Jackson,,,,Bulldogs,54:12,Cowboys vs Bulldogs,2016
35,Interchange - Sin Bin Return,Josh Jackson,,,,Bulldogs,54:11,Cowboys vs Bulldogs,2016
36,Penalty - Slow Peel,Kane Linnett,,,,Cowboys,53:36,Cowboys vs Bulldogs,2016
37,Error,Kane Linnett,,,,Cowboys,53:30,Cowboys vs Bulldogs,2016
38,Interchange - Sin Bin Return,Kane Linnett,,,,Cowboys,53:29,Cowboys vs Bulldogs,2016
39,Interchange,,                   Sam Kasiano,                   David Klemmer,,Bulldogs,52:29,Cowboys vs Bulldogs,2016
40,Error,Michael Morgan,,,,Cowboys,52:10,Cowboys vs Bulldogs,2016
41,Interchange,,                   Aiden Tolman,                   James Graham,,Bulldogs,50:41,Cowboys vs Bulldogs,2016
42,Error,Antonio Winterstein,,,,Cowboys,49:41,Cowboys vs Bulldogs,2016
43,Interchange - Sin Bin Return,Antonio Winterstein,,,,Cowboys,49:40,Cowboys vs Bulldogs,2016
44,Penalties - Other,Sam Kasiano,,,,Bulldogs,48:01,Cowboys vs Bulldogs,2016
45,Error,Moses Mbye,,,,Bulldogs,47:58,Cowboys vs Bulldogs,2016
46,Error,Ben Hannant,,,,Cowboys,47:02,Cowboys vs Bulldogs,2016
47,Interchange,,                   Johnathan Thurston,                   Jake Granville,,Cowboys,46:37,Cowboys vs Bulldogs,2016
48,Conversion-Missed,Johnathan Thurston,,,,Cowboys,45:47,Cowboys vs Bulldogs,2016
49,Try,Justin O'Neill,,,20-0,Cowboys,44:03,Cowboys vs Bulldogs,2016
50,Linebreak,Michael Morgan,,,,Cowboys,43:59,Cowboys vs Bulldogs,2016
51,Error,Gavin Cooper,,,,Cowboys,40:00,Cowboys vs Bulldogs,2016
52,Line Dropout,Moses Mbye,,,,Bulldogs,39:55,Cowboys vs Bulldogs,2016
53,Error,Ben Hannant,,,,Cowboys,37:22,Cowboys vs Bulldogs,2016
54,Penalty - Offside inside 10m,Michael Lichaa,,,,Bulldogs,36:27,Cowboys vs Bulldogs,2016
55,Line Dropout,Moses Mbye,,,,Bulldogs,36:12,Cowboys vs Bulldogs,2016
56,Interchange - Sin Bin Return,Aiden Tolman,,,,Bulldogs,34:43,Cowboys vs Bulldogs,2016
57,Error,Aiden Tolman,,,,Bulldogs,34:43,Cowboys vs Bulldogs,2016
