,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Lachlan
                
                  Coote",1.0,Fullback,,80:00,,-,-,-,-,-,-,-,,19.0,,9.0,51.0,15,,7,-,1,1,-,1,-,6,3.47s,-,-,-,,-,-,37,46.0,4.11,,80%,4.0,1,-,-,1,,3,79,-,1,1,-,-,-,,-,-,-,1,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
1,,"Javid
                
                  Bowen",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,37.0,,13.0,158.0,92,,40,1,-,-,-,1,-,12,3.42s,-,-,-,,-,-,-,13.0,-,,87.5%,7.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
2,,"Justin
                
                  O'Neill",3.0,Centre,,80:00,,8,2,-,-,-,-,-,,58.0,,15.0,144.0,-,,48,1,-,-,-,3,2,14,3.73s,-,-,-,,-,2,2,19.0,0.13,,93.8%,15.0,-,1,1,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
3,,"Kane
                
                  Linnett",4.0,Centre,,80:00,,-,-,-,-,-,-,-,,21.0,,11.0,101.0,-,,36,-,1,1,-,-,-,9,3.56s,-,-,-,,1,-,2,13.0,0.18,,83.3%,10.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
4,,"Antonio
                
                  Winterstein",5.0,Winger,,80:00,,12,3,-,-,-,-,-,,61.0,,10.0,126.0,-,,23,2,-,-,-,7,-,8,3.88s,-,-,-,,-,-,-,12.0,-,,66.7%,4.0,2,-,-,-,,-,-,-,-,-,-,-,-,,1,1,-,1,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
5,,"Michael
                
                  Morgan",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,50.0,,8.0,71.0,-,,15,1,-,1,-,6,-,4,4.28s,-,-,-,,1,2,23,39.0,2.88,,76.9%,20.0,5,1,-,-,,8,178,1,2,3,-,1,-,,1,-,-,1,-,-,-,,80:00,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
6,,"Johnathan
                
                  Thurston",7.0,Halfback,,47:00,,4,-,2,4,-,50%,-,,36.0,,3.0,45.0,-,,4,1,1,1,-,2,-,2,3.04s,-,-,-,,-,3,29,43.0,9.67,,62.5%,5.0,3,-,-,-,,11,282,4,3,4,-,-,1,,1,-,-,-,-,-,-,,46:37,-,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
7,,"Matthew
                
                  Scott",8.0,Prop,,41:00,,-,-,-,-,-,-,-,,26.0,,13.0,142.0,51,,42,-,-,-,-,1,9,11,3.96s,-,-,-,,-,-,7,19.0,0.54,,81.2%,13.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,22:19,17:05,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
8,,"Jake
                
                  Granville",9.0,Hooker,,64:00,,-,-,-,-,-,-,-,,26.0,,3.0,13.0,-,,-,-,-,-,-,1,1,-,-,2,13,-,,-,-,99,98.0,33,,85.2%,23.0,1,3,-,-,,3,34,1,-,2,-,-,1,,-,-,-,-,-,-,-,,29:01,33:22,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
9,,"James
                
                  Tamou",10.0,Prop,,32:00,,-,-,-,-,-,-,-,,29.0,,14.0,151.0,53,,48,-,-,-,-,-,11,13,4.18s,-,-,-,,1,-,2,16.0,0.14,,92.3%,12.0,-,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,23:17,07:13,Cowboys,20,2016-07-21T09:50:00Z,Cowboys vs Bulldogs,2016
