,Event Type,Player,Player Off,Player On,Score,Team,Time,Match,Year
0,FULL TIME,,,,,,80:00,Cowboys vs Sea Eagles,2014
1,Conversion-Made,Jamie Lyon,,,30-16,Sea Eagles,78:56,Cowboys vs Sea Eagles,2014
2,Try,Clinton Gutherson,,,30-14,Sea Eagles,77:30,Cowboys vs Sea Eagles,2014
3,Linebreak,Jorge Taufua,,,,Sea Eagles,77:22,Cowboys vs Sea Eagles,2014
4,Penalty - Holding Down,Daly Cherry-Evans,,,,Sea Eagles,75:12,Cowboys vs Sea Eagles,2014
5,Kick Bomb,Daly Cherry-Evans,,,,Sea Eagles,74:24,Cowboys vs Sea Eagles,2014
6,Penalty - Dangerous Tackle,Ashton Sims,,,,Cowboys,72:35,Cowboys vs Sea Eagles,2014
7,Penalty - Ball Strip,Josh Starling,,,,Sea Eagles,68:42,Cowboys vs Sea Eagles,2014
8,Kick Bomb,Robert Lui,,,,Cowboys,65:24,Cowboys vs Sea Eagles,2014
9,Interchange - Sin Bin Return,Kyle Feldt,,,,Cowboys,63:17,Cowboys vs Sea Eagles,2014
10,Penalty - Pressure on Kicker,Kieran Foran,,,,Sea Eagles,62:17,Cowboys vs Sea Eagles,2014
11,Penalty - Holding Down,Michael Chee-Kam,,,,Sea Eagles,61:19,Cowboys vs Sea Eagles,2014
12,Eagles Interchange - Sin Bin Return,Josh Starling,,,,Sea,57:41,Cowboys vs Sea Eagles,2014
13,Conversion-Made,Johnathan Thurston,,,30-10,Cowboys,55:20,Cowboys vs Sea Eagles,2014
14,Try,Robert Lui,,,28-10,Cowboys,53:51,Cowboys vs Sea Eagles,2014
15,Linebreak,Robert Lui,,,,Cowboys,53:50,Cowboys vs Sea Eagles,2014
16,Line Dropout,Daly Cherry-Evans,,,,Sea Eagles,53:04,Cowboys vs Sea Eagles,2014
17,Kick Bomb,Johnathan Thurston,,,,Cowboys,50:11,Cowboys vs Sea Eagles,2014
18,Conversion-Made,Jamie Lyon,,,24-10,Sea Eagles,48:22,Cowboys vs Sea Eagles,2014
19,Try,Justin Horo,,,24-8,Sea Eagles,47:22,Cowboys vs Sea Eagles,2014
20,Linebreak,Justin Horo,,,,Sea Eagles,47:21,Cowboys vs Sea Eagles,2014
21,Penalty - 2nd Effort,Glenn Hall,,,,Cowboys,46:57,Cowboys vs Sea Eagles,2014
22,Conversion-Made,Johnathan Thurston,,,24-4,Cowboys,43:44,Cowboys vs Sea Eagles,2014
23,Try,Kyle Feldt,,,22-4,Cowboys,42:05,Cowboys vs Sea Eagles,2014
24,Linebreak,Kyle Feldt,,,,Cowboys,42:04,Cowboys vs Sea Eagles,2014
25,Penalty - 2nd Effort,Jason King,,,,Sea Eagles,40:43,Cowboys vs Sea Eagles,2014
26,Penalty - Slow Peel,Matthew Scott,,,,Cowboys,39:14,Cowboys vs Sea Eagles,2014
27,Kick Bomb,Robert Lui,,,,Cowboys,38:47,Cowboys vs Sea Eagles,2014
