,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Michael
                
                  Gordon",1.0,Fullback,,80:00,,6,-,3,4,-,75%,-,,32.0,,12.0,105.0,81,,36.0,-,1,1,-,4,-,11.0,3.71s,-,-,-,,-,-,6,21.0,0.5,,50%,2,2,-,-,3,,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
1,,"Latrell
                
                  Mitchell",2.0,Winger,,80:00,,4,1,-,-,-,-,-,,53.0,,11.0,158.0,7,,31.0,3,-,-,-,7,-,9.0,2.92s,-,-,-,,1,1,2,16.0,0.18,,-,-,1,-,-,1,,1,12,-,-,1,-,-,-,,2,1,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
2,,"Ryan
                
                  Matterson",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,40.0,,16.0,151.0,-,,66.0,-,-,-,-,2,1,10.0,3.51s,1,14,-,,3,1,3,19.0,0.19,,81.2%,13,-,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
3,,"Mitchell
                
                  Aubusson",4.0,Centre,,80:00,,4,1,-,-,-,-,-,,40.0,,9.0,77.0,-,,31.0,1,-,-,-,2,-,8.0,3.49s,1,4,-,,-,-,3,12.0,0.33,,100%,15,-,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
4,,"Blake
                
                  Ferguson",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,69.0,,20.0,228.0,9,,71.0,1,1,1,-,9,-,16.0,3.04s,-,-,-,,1,3,5,24.0,0.25,,100%,5,-,-,-,1,,-,-,-,-,-,-,-,-,,2,-,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
5,,"Luke
                
                  Keary",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,31.0,,10.0,39.0,5,,1.0,-,2,-,-,1,-,3.0,4.39s,-,-,-,,-,3,30,38.0,3,,73.7%,14,-,5,-,1,,6,128,1,1,2,-,1,1,,-,-,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
6,,"Mitchell
                
                  Pearce",7.0,Halfback,,80:00,,4,1,-,-,-,-,-,,60.0,,10.0,49.0,3,,3.0,1,3,1,-,1,1,2.0,5.08s,-,-,-,,1,2,45,60.0,4.5,,82.1%,23,4,1,-,1,,10,286,-,-,2,-,1,-,,1,1,-,-,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
7,,"Jared
                
                  Waerea-Hargreaves",8.0,Prop,,46:00,,-,-,-,-,-,-,-,,63.0,,17.0,167.0,18,,62.0,1,1,1,-,2,16,15.0,3.17s,-,-,-,,2,2,1,18.0,0.06,,93.8%,30,1,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,25:30,08:30,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
8,,"Jake
                
                  Friend",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,55.0,,6.0,33.0,-,,10.0,-,-,-,-,2,1,3.0,2.07s,5,29,-,,1,5,129,134.0,21.5,,94.6%,53,2,1,-,1,,3,14,1,-,3,-,-,-,,2,-,-,1,-,-,-,,80:00,-,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
9,,"Dylan
                
                  Napa",10.0,Prop,,53:00,,-,-,-,-,-,-,-,,49.0,,14.0,134.0,21,,54.0,-,-,-,-,1,12,14.0,3.65s,-,-,-,,-,2,3,17.0,0.21,,100%,34,-,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,33:40,18:44,Roosters,24,2017-08-19T07:30:00Z,Roosters vs Wests Tigers,2017
