,,"
              Player
            ","
              Number
            ","
              Position
            ",,Mins Played,,Points,Tries,Conversions,Conversion Attempts,Penalty Goals,Goal Conversion Rate,Field Goals,,Total Points,,All Runs,All Run Metres,Kick Return Metres,,Post Contact Metres,Line Breaks,Line Break Assists,Try Assists,Line Engaged Runs,Tackle Breaks,Hit Ups,Play The Ball,Average Play The Ball Speed,Dummy Half Runs,Dummy Half Run Metres,One on One Steal,,Offloads,Dummy Passes,Passes,Receipts,Passes To Run Ratio,,Tackle Efficiency,Tackles Made,Missed Tackles,Ineffective Tackles,Intercepts,Kicks Defused,,Kicks,Kicking Metres,Forced Drop Outs,Bomb Kicks,Grubbers,40/20,Cross Field Kicks,Kicked Dead,,Errors,Handling Errors,One on One Lost,Penalties,On Report,Sin Bins,Send Offs,,Stint One,Stint Two,Team,Round,date,Match,Year
0,,"Will
                
                  Smith",17.0,Fullback,,80:00,,-,-,-,-,-,-,-,,28,,9.0,86.0,-,,22.0,-,-,-,-,2,-,7.0,3.33s,2,21,-,,1,1,10,14.0,1.11,,93.3%,14.0,-,1,-,-,,-,-,-,-,-,-,-,-,,1,1,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
1,,"Zak
                
                  Hardaker",2.0,Winger,,80:00,,-,-,-,-,-,-,-,,18,,12.0,75.0,20,,18.0,-,-,-,-,3,-,8.0,3.2s,2,12,-,,2,3,16,29.0,1.33,,50%,3.0,3,-,-,1,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
2,,"Waqa
                
                  Blake",3.0,Centre,,80:00,,-,-,-,-,-,-,-,,14,,8.0,78.0,-,,25.0,-,-,-,-,1,2,7.0,3.89s,1,9,-,,1,-,3,12.0,0.38,,87.5%,7.0,1,-,-,1,,-,-,-,-,-,-,-,-,,1,-,-,1,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
3,,"Dylan
                
                  Edwards",19.0,Centre,,80:00,,-,-,-,-,-,-,-,,15,,11.0,69.0,26,,16.0,-,-,-,-,2,1,10.0,2.69s,-,-,-,,-,-,3,15.0,0.27,,83.3%,5.0,1,-,-,2,,-,-,-,-,-,-,-,-,,1,-,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
4,,"Dallin
                
                  Watene-Zelezniak",5.0,Winger,,80:00,,-,-,-,-,-,-,-,,13,,14.0,125.0,28,,46.0,-,-,-,-,2,-,12.0,3.42s,1,2,-,,-,-,3,15.0,0.21,,42.9%,3.0,4,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
5,,"Bryce
                
                  Cartwright",6.0,Five-Eighth,,80:00,,-,-,-,-,-,-,-,,53,,16.0,117.0,-,,24.0,-,1,1,-,4,1,5.0,3.27s,-,-,-,,2,6,34,48.0,2.12,,88.9%,24.0,2,1,-,-,,6,117,-,1,1,-,-,-,,2,1,-,1,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
6,,"Nathan
                
                  Cleary",7.0,Halfback,,80:00,,2,-,1,2,-,33.33%,-,,45,,10.0,85.0,-,,21.0,-,-,-,-,3,-,7.0,3.03s,-,-,-,,-,6,24,41.0,2.4,,85.7%,18.0,2,1,-,-,,9,248,1,4,-,-,1,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
7,,"Suaia
                
                  Matagi",14.0,Prop,,29:00,,-,-,-,-,-,-,-,,22,,7.0,60.0,22,,16.0,-,-,-,-,2,4,5.0,3.58s,-,-,-,,-,1,2,9.0,0.29,,82.4%,14.0,2,1,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,18:59,09:42,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
8,,"Peter
                
                  Wallace",9.0,Hooker,,80:00,,-,-,-,-,-,-,-,,39,,7.0,27.0,-,,7.0,-,1,1,-,-,3,4.0,2.93s,2,9,-,,1,3,106,112.0,15.14,,96.8%,30.0,1,-,-,-,,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,,80:00,-,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
9,,"Reagan
                
                  Campbell-Gillard",10.0,Prop,,48:00,,-,-,-,-,-,-,-,,28,,10.0,70.0,-,,21.0,-,-,-,-,4,10,10.0,2.91s,-,-,-,,-,-,-,10.0,-,,71.9%,23.0,6,3,-,-,,-,-,-,-,-,-,-,-,,-,-,-,1,-,-,-,,24:30,22:55,Panthers,18,2016-07-10T06:00:00Z,Panthers vs Sharks,2016
